from	from	from
:	:	:
revco@sfsuvax1.sfsu.edu	revco@sfsuvax1.sfsu.edu	revco@sfsuvax1.sfsu.edu
(	(	(
john	john	john
boockholdt	boockholdt	boockholdt
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
lane	lane	lane
sharing	share	sharing
in	in	in
ca	ca	ca

organization	organ	organization
:	:	:
california	california	california
state	state	state
university	univers	university
,	,	,
sacramento	sacramento	sacramento

lines	line	line
:	:	:
11	11	11

in	in	in
three	three	three
years	year	year
of	of	of
riding	ride	riding
in	in	in
the	the	the
cities	citi	city
of	of	of
san	san	san
jose	jose	jose
,	,	,
santa	santa	santa
clara	clara	clara
,	,	,
and	and	and
sunnyvale	sunnyval	sunnyvale
i	i	i
never	never	never
came	came	came
into	into	into
any	ani	any
conflict	conflict	conflict
with	with	with
the	the	the
local	local	local
police	polic	police
over	over	over
my	my	my
lane	lane	lane
splitting	split	splitting
habits	habit	habit
(	(	(
all	all	all
three	three	three
of	of	of
these	these	these
cities	citi	city
were	were	were
listed	list	listed
earlier	earlier	earlier
as	as	a
being	be	being
anti	anti	anti
-	-	-
splitting	split	splitting
in	in	in
one	one	one
way	way	way
or	or	or
another	anoth	another
)	)	)
.	.	.

i	i	i
can	can	can
'	'	'
t	t	t
say	say	say
whether	whether	whether
this	this	this
was	was	wa
due	due	due
to	to	to
luck	luck	luck
,	,	,
police	polic	police
kindness	kind	kindness
,	,	,
or	or	or
there	there	there
not	not	not
actually	actual	actually
being	be	being
any	ani	any
ordinances	ordin	ordinance
against	against	against
it	it	it
in	in	in
these	these	these
cities	citi	city
,	,	,
so	so	so
i	i	i
continue	continu	continue
.	.	.
.	.	.
.	.	.
.	.	.
.	.	.

revco	revco	revco
