from	from	from
:	:	:
rbemben@timewarp.prime.com	rbemben@timewarp.prime.com	rbemben@timewarp.prime.com
(	(	(
rich	rich	rich
bemben	bemben	bemben
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
april	april	april
1	1	1
(	(	(
was	was	wa
re	re	re
:	:	:
faq	faq	faq
-	-	-
what	what	what
is	is	is
the	the	the
dod	dod	dod
?	?	?
)	)	)

expires	expir	expires
:	:	:
30	30	30
apr	apr	apr
93	93	93
05	05	05
:	:	:
00	00	00
:	:	:
00	00	00
gmt	gmt	gmt

organization	organ	organization
:	:	:
computervision	computervis	computervision
corp	corp	corp
.	.	.
,	,	,
bedford	bedford	bedford
,	,	,
ma	ma	ma
.	.	.

lines	line	line
:	:	:
31	31	31

in	in	in
article	articl	article
<	<	<
9901221@hpfcso.fc.hp.com	9901221@hpfcso.fc.hp.com	9901221@hpfcso.fc.hp.com
>	>	>
jld@hpfcso.fc.hp.com	jld@hpfcso.fc.hp.com	jld@hpfcso.fc.hp.com
(	(	(
jeff	jeff	jeff
deeney	deeney	deeney
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
rec	rec	rec
.	.	.
motorcycles	motorcycl	motorcycle
,	,	,
viking@iastate.edu	viking@iastate.edu	viking@iastate.edu
(	(	(
dan	dan	dan
sorenson	sorenson	sorenson
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
last	last	last
year	year	year
,	,	,
i	i	i
believe	believ	believe
it	it	it
was	was	wa
,	,	,
jeff	jeff	jeff
deeney	deeney	deeney
posted	post	posted
what	what	what
i	i	i
'	'	'
ve	ve	ve
since	sinc	since
come	come	come
to	to	to

>	>	>
>	>	>
recognize	recogn	recognize
as	as	a
the	the	the
ultimate	ultim	ultimate
april	april	april
fools	fool	fool
posting	post	posting
ever	ever	ever
.	.	.

it	it	it
wasn	wasn	wasn
'	'	'
t	t	t
particularly	particular	particularly

>	>	>
>	>	>
nice	nice	nice
of	of	of
him	him	him
,	,	,
as	as	a
several	sever	several
people	peopl	people
were	were	were
quite	quit	quite
fooled	fool	fooled
and	and	and
very	veri	very
