from	from	from
:	:	:
howland@noc2.arc.nasa.gov	howland@noc2.arc.nasa.gov	howland@noc2.arc.nasa.gov
(	(	(
curt	curt	curt
howland	howland	howland
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
another	anoth	another
question	question	question
about	about	about
synthetic	synthet	synthetic
engi	engi	engi

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
news	news	news
.	.	.
1993apr6	1993apr6	1993apr6
.	.	.
020533	020533	020533
.	.	.
6165	6165	6165

distribution	distribut	distribution
:	:	:
usa	usa	usa

organization	organ	organization
:	:	:
nasa	nasa	nasa
science	scienc	science
internet	internet	internet
project	project	project
office	offic	office

lines	line	line
:	:	:
21	21	21

in	in	in
article	articl	article
<	<	<
1993apr5.133542.19077@porthos.cc.bellcore.com	1993apr5.133542.19077@porthos.cc.bellcore.com	1993apr5.133542.19077@porthos.cc.bellcore.com
>	>	>
,	,	,
fist@iscp.bellcore.com	fist@iscp.bellcore.com	fist@iscp.bellcore.com
(	(	(
richard	richard	richard
pierson	pierson	pierson
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
two	two	two
years	year	year
ago	ago	ago
he	he	he
went	went	went
to	to	to
work	work	work
for	for	for
conrail	conrail	conrail
as	as	a
a	a	a
mechanic	mechan	mechanic
.	.	.

|	|	|
>	>	>
on	on	on
the	the	the
emd	emd	emd
and	and	and
ge	ge	ge
power	power	power
units	unit	unit
(	(	(
train	train	train
engines	engin	engine
)	)	)
they	they	they
never	never	never

|	|	|
>	>	>
ever	ever	ever
change	chang	change
the	the	the
oil	oil	oil
,	,	,
just	just	just
the	the	the
filters	filter	filter

i	i	i
remember	rememb	remember
seeing	see	seeing
an	an	an
artical	artic	artical
on	on	on
large	larg	large
-	-	-
engine	engin	engine
oil	oil	oil
requirements	requir	requirement
,	,	,
and	and	and
one	one	one
of	of	of
the	the	the
ways	way	way
of	of	of
prolonging	prolong	prolonging
the	the	the
life	life	life
of	of	of
the	the	the
oil	oil	oil
was	was	wa
to	to	to
run	run	run
through	through	through
a	a	a
heated	heat	heated
un	un	un
-	-	-
presurized	presur	presurized
chamber	chamber	chamber
to	to	to
allow	allow	allow
water	water	water
and	and	and
volitiles	volitil	volitiles
to	to	to
boil	boil	boil
off	off	off
.	.	.

this	this	this
made	made	made
such	such	such
long	long	long
-	-	-
term	term	term
usage	usag	usage
of	of	of
oil	oil	oil
practical	practic	practical
.	.	.

isn	isn	isn
'	'	'
t	t	t
the	the	the
discovery	discoveri	discovery
channel	channel	channel
great	great	great
!	!	!
?	?	?
!	!	!

-	-	-
-	-	-
-	-	-
curt	curt	curt
howland	howland	howland
"	"	"
ace	ace	ace
"	"	"
dod	dod	dod
#	#	#
0663	0663	0663
eff	eff	eff
#	#	#
569	569	569
howland@nsipo.nasa.gov	howland@nsipo.nasa.gov	howland@nsipo.nasa.gov
'	'	'
82	82	82
v45	v45	v45
sabre	sabr	sabre

meddle	meddl	meddle
not	not	not
in	in	in
the	the	the
afairs	afair	afairs
of	of	of
wizards	wizard	wizard
,	,	,
for	for	for
it	it	it
makes	make	make
them	them	them
soggy	soggi	soggy
and	and	and
hard	hard	hard
to	to	to
re	re	re
-	-	-
light	light	light
.	.	.
