from	from	from
:	:	:
parr@acs.ucalgary.ca	parr@acs.ucalgary.ca	parr@acs.ucalgary.ca
(	(	(
charles	charl	charles
parr	parr	parr
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
fat	fat	fat
boy	boy	boy
versus	versus	versus
zx	zx	zx
-	-	-
11	11	11
(	(	(
new	new	new
math	math	math
)	)	)

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
acs3	acs3	acs3
.	.	.
acs	ac	ac
.	.	.
ucalgary	ucalgari	ucalgary
.	.	.
ca	ca	ca

organization	organ	organization
:	:	:
the	the	the
university	univers	university
of	of	of
calgary	calgari	calgary
,	,	,
alberta	alberta	alberta

lines	line	line
:	:	:
32	32	32

in	in	in
article	articl	article
<	<	<
1pimfd	1pimfd	1pimfd
$	$	$
cre@agate.berkeley.edu	cre@agate.berkeley.edu	cre@agate.berkeley.edu
>	>	>
robinson@cogsci.berkeley.edu	robinson@cogsci.berkeley.edu	robinson@cogsci.berkeley.edu
(	(	(
michael	michael	michael
robinson	robinson	robinson
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
c4v3s7.mcz@ccu.umanitoba.ca	c4v3s7.mcz@ccu.umanitoba.ca	c4v3s7.mcz@ccu.umanitoba.ca
>	>	>
klinger@ccu.umanitoba.ca	klinger@ccu.umanitoba.ca	klinger@ccu.umanitoba.ca
(	(	(
jorg	jorg	jorg
klinger	klinger	klinger
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
in	in	in
<	<	<
1993apr1.130432.11009@bnr.ca	1993apr1.130432.11009@bnr.ca	1993apr1.130432.11009@bnr.ca
>	>	>
npet@bnr.ca	npet@bnr.ca	npet@bnr.ca
(	(	(
nick	nick	nick
pettefar	pettefar	pettefar
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
manual	manual	manual
velcro	velcro	velcro
,	,	,
on	on	on
the	the	the
31	31	31
mar	mar	mar
93	93	93
09	09	09
:	:	:
19	19	19
:	:	:
29	29	29
+	+	+
0200	0200	0200
wibbled	wibbl	wibbled
:	:	:
