from	from	from
:	:	:
rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu
(	(	(
robert	robert	robert
d	d	d
castro	castro	castro
)	)	)

subject	subject	subject
:	:	:
flashing	flash	flashing
anyone	anyon	anyone
?	?	?

keywords	keyword	keywords
:	:	:
flashing	flash	flashing

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
cunixf	cunixf	cunixf
.	.	.
cc	cc	cc
.	.	.
columbia	columbia	columbia
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
columbia	columbia	columbia
university	univers	university

lines	line	line
:	:	:
23	23	23

hello	hello	hello
all	all	all
,	,	,
on	on	on
my	my	my
bike	bike	bike
i	i	i
have	have	have
hazard	hazard	hazard
lights	light	light
(	(	(
both	both	both
front	front	front
and	and	and
back	back	back
turn	turn	turn
signals	signal	signal
flash	flash	flash
)	)	)
.	.	.

since	sinc	since
i	i	i
live	live	live
in	in	in
nj	nj	nj
and	and	and
commute	commut	commute
to	to	to
nyc	nyc	nyc
there	there	there
are	are	are
a	a	a
number	number	number
of	of	of
tolls	toll	toll
one	one	one
must	must	must
pay	pay	pay
on	on	on
route	rout	route
.	.	.

just	just	just
before	befor	before
arriving	arriv	arriving
at	at	at
a	a	a
toll	toll	toll
booth	booth	booth
i	i	i
switch	switch	switch
the	the	the
hazards	hazard	hazard
on	on	on
.	.	.

i	i	i
do	do	do
thisto	thisto	thisto
warn	warn	warn
other	other	other
motorists	motorist	motorist
that	that	that
i	i	i
will	will	will
be	be	be
taking	take	taking
longer	longer	longer
than	than	than
the	the	the
2	2	2
1	1	1
/	/	/
2	2	2
seconds	second	second
to	to	to
make	make	make
the	the	the
transaction	transact	transaction
.	.	.

taking	take	taking
gloves	glove	glove
off	off	off
,	,	,
getting	get	getting
money	money	money
out	out	out
of	of	of
coin	coin	coin
changer	changer	changer
/	/	/
pocket	pocket	pocket
,	,	,
making	make	making
transaction	transact	transaction
,	,	,
putting	put	putting
gloves	glove	glove
back	back	back
on	on	on
takes	take	take
a	a	a
little	littl	little
more	more	more
time	time	time
than	than	than
the	the	the
average	averag	average
cager	cager	cager
takes	take	take
to	to	to
make	make	make
the	the	the
same	same	same
transaction	transact	transaction
of	of	of
paying	pay	paying
the	the	the
toll	toll	toll
.	.	.

i	i	i
also	also	also
notice	notic	notice
that	that	that
when	when	when
i	i	i
do	do	do
this	this	this
cagers	cager	cager
tend	tend	tend
to	to	to
get	get	get
the	the	the
message	messag	message
and	and	and
usually	usual	usually
go	go	go
to	to	to
another	anoth	another
booth	booth	booth
.	.	.

my	my	my
question	question	question
,	,	,
is	is	is
this	this	this
a	a	a
good	good	good
/	/	/
bad	bad	bad
thing	thing	thing
to	to	to
do	do	do
?	?	?

any	ani	any
others	other	others
tend	tend	tend
to	to	to
do	do	do
the	the	the
same	same	same
?	?	?

just	just	just
curious	curious	curious

o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>
o	o	o
&	&	&
o	o	o
>	>	>

rob	rob	rob
castro	castro	castro
|	|	|
email	email	email
-	-	-
rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu	rdc8@cunixf.cc.columbia.edu
|	|	|
live	live	live
for	for	for
today	today	today

1983	1983	1983
kz550ltd	kz550ltd	kz550ltd
|	|	|
phone	phone	phone
-	-	-
(	(	(
212) 854-7617	212) 854-7617	212) 854-7617
|	|	|
for	for	for
today	today	today
you	you	you
live	live	live
!	!	!

dod	dod	dod
#	#	#
nyc	nyc	nyc
-	-	-
1	1	1
|	|	|
new	new	new
york	york	york
,	,	,
new	new	new
york	york	york
,	,	,
usa	usa	usa
|	|	|
rc	rc	rc
(	(	(
tm	tm	tm
)	)	)
