from	from	from
:	:	:
vgwlu@dunsell.calgary.chevron.com	vgwlu@dunsell.calgary.chevron.com	vgwlu@dunsell.calgary.chevron.com
(	(	(
greg	greg	greg
w	w	w
.	.	.

luft	luft	luft
)	)	)
subject	subject	subject
:	:	:
relief	relief	relief
of	of	of
pain	pain	pain
caused	caus	caused
by	by	by
cancer	cancer	cancer
organization	organ	organization
:	:	:
chevron	chevron	chevron
lines	line	line
:	:	:
51	51	51

i	i	i
am	am	am
not	not	not
sure	sure	sure
if	if	if
this	this	this
is	is	is
the	the	the
proper	proper	proper
group	group	group
to	to	to
post	post	post
this	this	this
to	to	to
but	but	but
here	here	here
goes	goe	go
anyway	anyway	anyway
.	.	.

about	about	about
five	five	five
years	year	year
ago	ago	ago
my	my	my
mother	mother	mother
was	was	wa
diagnosed	diagnos	diagnosed
with	with	with
having	have	having
cancer	cancer	cancer
in	in	in
the	the	the
lymph	lymph	lymph
nodes	node	node

under	under	under
one	one	one
of	of	of
her	her	her
arms	arm	arm
.	.	.

after	after	after
the	the	the
doctors	doctor	doctor
removed	remov	removed
the	the	the
cancerous	cancer	cancerous
area	area	area
she	she	she
had	had	had
full	full	full
movement	movement	movement

of	of	of
her	her	her
arm	arm	arm
with	with	with
only	onli	only
slight	slight	slight
aching	ach	aching
under	under	under
her	her	her
arm	arm	arm
when	when	when
she	she	she
moved	move	moved
it	it	it
.	.	.

over	over	over
the	the	the
course	cours	course
of	of	of

the	the	the
next	next	next
two	two	two
years	year	year
the	the	the
aching	ach	aching
got	got	got
more	more	more
severe	sever	severe
and	and	and
her	her	her
complaining	complain	complaining
to	to	to
the	the	the
doctors	doctor	doctor
produced	produc	produced

the	the	the
explanation	explan	explanation
that	that	that
it	it	it
was	was	wa
scar	scar	scar
tissue	tissu	tissue
causing	caus	causing
the	the	the
pain	pain	pain
.	.	.

at	at	at
this	this	this
time	time	time
her	her	her
doctor	doctor	doctor

suggested	suggest	suggested
that	that	that
some	some	some
physiotherapy	physiotherapi	physiotherapy
should	should	should
be	be	be
employed	employ	employed
to	to	to
break	break	break
up	up	up
the	the	the
scar	scar	scar
tissue	tissu	tissue
.	.	.

while	while	while
attending	attend	attending
one	one	one
of	of	of
her	her	her
therapy	therapi	therapy
sessions	session	session
,	,	,
while	while	while
her	her	her
arm	arm	arm
was	was	wa
being	be	being

manipulated	manipul	manipulated
,	,	,
some	some	some
damage	damag	damage
occured	occur	occured
(	(	(
nerve	nerv	nerve
?	?	?
)	)	)
which	which	which
caused	caus	caused
the	the	the
level	level	level
of	of	of
pain	pain	pain
to	to	to
permanently	perman	permanently

increase	increas	increase
severly	sever	severly
(	(	(
controlled	control	controlled
by	by	by
tylenol	tylenol	tylenol
3s	3s	3
)	)	)
and	and	and
some	some	some
loss	loss	loss
of	of	of
use	use	use
of	of	of
the	the	the
arm	arm	arm
(	(	(

palsied	palsi	palsied
wrist	wrist	wrist
and	and	and
almost	almost	almost
no	no	no
outward	outward	outward
lateral	later	lateral
movement	movement	movement
)	)	)
.	.	.

with	with	with
great	great	great
persistence	persist	persistence
on	on	on
her	her	her
part	part	part

the	the	the
doctors	doctor	doctor
looked	look	looked
further	further	further
into	into	into
the	the	the
issue	issu	issue
and	and	and
discovered	discov	discovered
that	that	that
not	not	not
all	all	all
of	of	of
the	the	the
cancer	cancer	cancer
had	had	had

been	been	been
removed	remov	removed
and	and	and
another	anoth	another
tumor	tumor	tumor
had	had	had
grown	grown	grown
under	under	under
the	the	the
arm	arm	arm
.	.	.

this	this	this
was	was	wa
removed	remov	removed
also	also	also
but	but	but
the	the	the

pain	pain	pain
in	in	in
the	the	the
arm	arm	arm
has	has	ha
not	not	not
decreased	decreas	decreased
.	.	.

the	the	the
doctors	doctor	doctor
are	are	are
not	not	not
sure	sure	sure
exactly	exact	exactly
why	whi	why
the	the	the
pain	pain	pain
is	is	is

persisting	persist	persisting
but	but	but
feel	feel	feel
some	some	some
sort	sort	sort
of	of	of
nerve	nerv	nerve
damage	damag	damage
has	has	ha
occured	occur	occured
and	and	and
they	they	they
have	have	have
employed	employ	employed
tylenol	tylenol	tylenol
3	3	3

and	and	and
soon	soon	soon
morphine	morphin	morphine
to	to	to
relieve	reliev	relieve
the	the	the
pain	pain	pain
.	.	.

she	she	she
has	has	ha
tried	tri	tried
acupuncture	acupunctur	acupuncture
by	by	by
this	this	this
only	onli	only
provides	provid	provides

minor	minor	minor
reductions	reduct	reduction
in	in	in
pain	pain	pain
and	and	and
is	is	is
only	onli	only
short	short	short
term	term	term
.	.	.

my	my	my
questions	question	question
are	are	are
:	:	:

has	has	ha
anyone	anyon	anyone
has	has	ha
heard	heard	heard
of	of	of
similar	similar	similar
cases	case	case
and	and	and
what	what	what
,	,	,
if	if	if
anything	anyth	anything
,	,	,
was	was	wa
done	done	done
to	to	to
reduce	reduc	reduce
the	the	the

levels	level	level
of	of	of
pain	pain	pain
?	?	?

are	are	are
their	their	their
methods	method	method
to	to	to
block	block	block
nerves	nerv	nerve
so	so	so
that	that	that
the	the	the
pain	pain	pain
can	can	can
be	be	be
reduced	reduc	reduced
?	?	?

are	are	are
their	their	their
methods	method	method
to	to	to
restore	restor	restore
nerves	nerv	nerve
so	so	so
that	that	that
loss	loss	loss
of	of	of
arm	arm	arm
function	function	function
can	can	can
be	be	be
restored	restor	restored
?	?	?

any	ani	any
general	general	general
suggestions	suggest	suggestion
on	on	on
pain	pain	pain
reduction	reduct	reduction
would	would	would
be	be	be
greatly	great	greatly
appreciated	appreci	appreciated
.	.	.

please	pleas	please
respond	respond	respond
by	by	by
email	email	email
because	becaus	because
i	i	i
do	do	do
not	not	not
always	alway	always
get	get	get
chance	chanc	chance
to	to	to
read	read	read
this	this	this
group	group	group
.	.	.

if	if	if
anyone	anyon	anyone
knows	know	know
of	of	of
some	some	some
literature	literatur	literature
that	that	that
may	may	may
be	be	be
useful	use	useful
to	to	to
this	this	this
case	case	case
or	or	or
another	anoth	another
newsgroup	newsgroup	newsgroup

that	that	that
i	i	i
should	should	should
be	be	be
posting	post	posting
this	this	this
to	to	to
it	it	it
would	would	would
also	also	also
be	be	be
appreciated	appreci	appreciated
.	.	.

-	-	-
-	-	-
gregory	gregori	gregory
w	w	w
.	.	.

luft	luft	luft
internet	internet	internet
:	:	:
vgwlu@calgary.chevron.com	vgwlu@calgary.chevron.com	vgwlu@calgary.chevron.com
chevron	chevron	chevron
petroleum	petroleum	petroleum
techonology	techonolog	techonology
company	compani	company
tel	tel	tel
:	:	:
(	(	(
403) 234-6238
500	403) 234-6238
500	403) 234-6238
500
,	,	,
fifth	fifth	fifth
ave	ave	ave
.	.	.

s	s	s
.	.	.
w	w	w
.	.	.
fax	fax	fax
:	:	:
(	(	(
403) 234-5215	403) 234-5215	403) 234-5215
calgary	calgari	calgary
,	,	,
alberta	alberta	alberta
,	,	,
canada	canada	canada
t2p	t2p	t2p
0l7	0l7	0l7
