from	from	from
:	:	:
dbc@welkin.gsfc.nasa.gov	dbc@welkin.gsfc.nasa.gov	dbc@welkin.gsfc.nasa.gov
(	(	(
david	david	david
considine	considin	considine
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
is	is	is
msg	msg	msg
sensitivity	sensit	sensitivity
superstition	superstit	superstition
?	?	?

organization	organ	organization
:	:	:
code	code	code
916	916	916
,	,	,
nasa	nasa	nasa
goddard	goddard	goddard
space	space	space
flight	flight	flight
center	center	center

lines	line	line
:	:	:
19	19	19

in	in	in
article	articl	article
<	<	<
1993apr15.180459.17852@nmr-z.mgh.harvard.edu	1993apr15.180459.17852@nmr-z.mgh.harvard.edu	1993apr15.180459.17852@nmr-z.mgh.harvard.edu
>	>	>
milsh@nmr-z.mgh.harvard.edu	milsh@nmr-z.mgh.harvard.edu	milsh@nmr-z.mgh.harvard.edu
(	(	(
alex	alex	alex
milshteyn	milshteyn	milshteyn
)	)	)
writes	write	writes
:	:	:

>	>	>
this	this	this
was	was	wa
known	known	known
long	long	long
ago	ago	ago
.	.	.

brain	brain	brain
produces	produc	produce
and	and	and
uses	use	us
some	some	some
msg	msg	msg
naturally	natur	naturally
,	,	,
>	>	>
but	but	but
not	not	not
in	in	in
doses	dose	dos
it	it	it
is	is	is
served	serv	served
at	at	at
some	some	some
chinese	chines	chinese
places	place	place
.	.	.

>	>	>
having	have	having
said	said	said
that	that	that
,	,	,
i	i	i
might	might	might
add	add	add
,	,	,
that	that	that
in	in	in
mho	mho	mho
,	,	,
msg	msg	msg
does	doe	doe
not	not	not
enhance	enhanc	enhance

>	>	>
flavor	flavor	flavor
enoughf	enoughf	enoughf
for	for	for
me	me	me
to	to	to
miss	miss	miss
it	it	it
.	.	.

when	when	when
i	i	i
go	go	go
to	to	to
chinese	chines	chinese
places	place	place
,	,	,
>	>	>
i	i	i
order	order	order
food	food	food
without	without	without
msg	msg	msg
.	.	.

goos	goo	goo
places	place	place
will	will	will
do	do	do
it	it	it
for	for	for
you	you	you
.	.	.

^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

i	i	i
just	just	just
wanted	want	wanted
to	to	to
point	point	point
out	out	out
that	that	that
some	some	some
of	of	of
the	the	the
food	food	food
,	,	,
particularly	particular	particularly

the	the	the
soups	soup	soup
,	,	,
are	are	are
prepared	prepar	prepared
in	in	in
a	a	a
big	big	big
batch	batch	batch
,	,	,
so	so	so
the	the	the
restaurant	restaur	restaurant

won	won	won
'	'	'
t	t	t
be	be	be
able	abl	able
to	to	to
take	take	take
the	the	the
msg	msg	msg
out	out	out
of	of	of
it	it	it
.	.	.

sometimes	sometim	sometimes
its	it	it

pretty	pretti	pretty
hard	hard	hard
to	to	to
find	find	find
out	out	out
if	if	if
this	this	this
is	is	is
the	the	the
case	case	case
or	or	or
not	not	not
.	.	.

>	>	>
alexander	alexand	alexander
m	m	m
.	.	.

milshteyn	milshteyn	milshteyn
m	m	m
.	.	.
d	d	d
.	.	.
<	<	<
milsh@cipr-server.mgh.harvard.edu	milsh@cipr-server.mgh.harvard.edu	milsh@cipr-server.mgh.harvard.edu
>	>	>

>	>	>
cipr	cipr	cipr
,	,	,
mgh	mgh	mgh
in	in	in
boston	boston	boston
,	,	,
ma	ma	ma
.	.	.

(	(	(
617)724-9507	617)724-9507	617)724-9507
vox	vox	vox
(	(	(
617)726-7830	617)726-7830	617)726-7830
fax	fax	fax

david	david	david
b	b	b
.	.	.

considine	considin	considine
dbc@welkin.gsfc.nasa.gov	dbc@welkin.gsfc.nasa.gov	dbc@welkin.gsfc.nasa.gov
