from	from	from
:	:	:
harvey@oasys.dt.navy.mil	harvey@oasys.dt.navy.mil	harvey@oasys.dt.navy.mil
(	(	(
betty	betti	betty
harvey	harvey	harvey
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
is	is	is
msg	msg	msg
sensitivity	sensit	sensitivity
superstition	superstit	superstition
?	?	?

reply	repli	reply
-	-	-
to	to	to
:	:	:
harvey@oasys.dt.navy.mil	harvey@oasys.dt.navy.mil	harvey@oasys.dt.navy.mil
(	(	(
betty	betti	betty
harvey	harvey	harvey
)	)	)

organization	organ	organization
:	:	:
carderock	carderock	carderock
division	divis	division
,	,	,
nswc	nswc	nswc
,	,	,
bethesda	bethesda	bethesda
,	,	,
md	md	md

lines	line	line
:	:	:
30	30	30

in	in	in
rec	rec	rec
.	.	.
food	food	food
.	.	.
cooking	cook	cooking
,	,	,
packer@delphi.gsfc.nasa.gov	packer@delphi.gsfc.nasa.gov	packer@delphi.gsfc.nasa.gov
(	(	(
charles	charl	charles
packer	packer	packer
)	)	)
writes	write	writes
:	:	:

>	>	>
is	is	is
there	there	there
such	such	such
a	a	a
thing	thing	thing
as	as	a
msg	msg	msg
(	(	(
monosodium	monosodium	monosodium
glutamate	glutam	glutamate
)	)	)
sensitivity	sensit	sensitivity
?	?	?

>	>	>
i	i	i
saw	saw	saw
in	in	in
the	the	the
ny	ny	ny
times	time	time
sunday	sunday	sunday
that	that	that
scientists	scientist	scientist
have	have	have
testified	testifi	testified
before	befor	before

>	>	>
an	an	an
fda	fda	fda
advisory	advisori	advisory
panel	panel	panel
that	that	that
complaints	complaint	complaint
about	about	about
msg	msg	msg
sensitivity	sensit	sensitivity
are	are	are

>	>	>
superstition	superstit	superstition
.	.	.

anybody	anybodi	anybody
here	here	here
have	have	have
experience	experi	experience
to	to	to
the	the	the
contrary	contrari	contrary
?	?	?

>	>	>
i	i	i
know	know	know
that	that	that
there	there	there
is	is	is
msg	msg	msg
sensitivity	sensit	sensitivity
.	.	.

when	when	when
i	i	i
eat	eat	eat
foods	food	food
with	with	with
msg	msg	msg
i	i	i
get	get	get
very	veri	very
thirsty	thirsti	thirsty
and	and	and
my	my	my
hands	hand	hand
swell	swell	swell
and	and	and
get	get	get
a	a	a
terrible	terribl	terrible
itchy	itchi	itchy
rash	rash	rash
.	.	.

i	i	i
first	first	first
experienced	experienc	experienced
this	this	this
problem	problem	problem
when	when	when
i	i	i
worked	work	worked
close	close	close
to	to	to
chinatown	chinatown	chinatown
and	and	and
ate	ate	ate
chinese	chines	chinese
food	food	food
almost	almost	almost
everyday	everyday	everyday
for	for	for
lunch	lunch	lunch
.	.	.

now	now	now
i	i	i
can	can	can
'	'	'
t	t	t
tolerate	toler	tolerate
msg	msg	msg
at	at	at
all	all	all
.	.	.

i	i	i
can	can	can
notice	notic	notice
immediately	immedi	immediately
when	when	when
i	i	i
have	have	have
eaten	eaten	eaten
any	ani	any
.	.	.

i	i	i
try	tri	try
to	to	to
avoid	avoid	avoid
msg	msg	msg
completely	complet	completely
.	.	.

interesting	interest	interesting
fact	fact	fact
though	though	though
is	is	is
that	that	that
all	all	all
three	three	three
of	of	of
my	my	my
children	children	child
started	start	started
experiencing	experienc	experiencing
the	the	the
exact	exact	exact
same	same	same
rash	rash	rash
on	on	on
their	their	their
hands	hand	hand
.	.	.

i	i	i
couldn	couldn	couldn
'	'	'
t	t	t
understand	understand	understand
why	whi	why
because	becaus	because
i	i	i
don	don	don
'	'	'
t	t	t
msg	msg	msg
in	in	in
cooking	cook	cooking
and	and	and
we	we	we
ask	ask	ask
for	for	for
no	no	no
msg	msg	msg
when	when	when
we	we	we
do	do	do
eat	eat	eat
