from	from	from
:	:	:
mcovingt@aisun3.ai.uga.edu	mcovingt@aisun3.ai.uga.edu	mcovingt@aisun3.ai.uga.edu
(	(	(
michael	michael	michael
covington	covington	covington
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
frequent	frequent	frequent
nosebleeds	noseble	nosebleed

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
aisun3	aisun3	aisun3
.	.	.
ai	ai	ai
.	.	.
uga	uga	uga
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
ai	ai	ai
programs	program	program
,	,	,
university	univers	university
of	of	of
georgia	georgia	georgia
,	,	,
athens	athen	athens

lines	line	line
:	:	:
17	17	17

in	in	in
article	articl	article
<	<	<
9304191126	9304191126	9304191126
.aa21125@seastar.seashell	.aa21125@seastar.seashel	.aa21125@seastar.seashell
>	>	>
bebmza@sru001.chvpkh.chevron.com	bebmza@sru001.chvpkh.chevron.com	bebmza@sru001.chvpkh.chevron.com
(	(	(
beverly	bever	beverly
m	m	m
.	.	.

zalan	zalan	zalan
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
my	my	my
6	6	6
year	year	year
son	son	son
is	is	is
so	so	so
plagued	plagu	plagued
.	.	.

lots	lot	lot
of	of	of
vaseline	vaselin	vaseline
up	up	up
his	his	his
nose	nose	nose
each	each	each
night	night	night
seems	seem	seems

>	>	>
to	to	to
keep	keep	keep
it	it	it
under	under	under
control	control	control
.	.	.

but	but	but
let	let	let
him	him	him
get	get	get
bopped	bop	bopped
there	there	there
,	,	,
and	and	and
he	he	he
'	'	'
ll	ll	ll
recur	recur	recur
for	for	for

>	>	>
days	day	day
!	!	!

also	also	also
allergies	allergi	allergy
,	,	,
colds	cold	cold
,	,	,
dry	dri	dry
air	air	air
all	all	all
seem	seem	seem
to	to	to
contribute	contribut	contribute
.	.	.

but	but	but
again	again	again
,	,	,
the	the	the

>	>	>
vaseline	vaselin	vaseline
,	,	,
or	or	or
a	a	a
&	&	&
d	d	d
ointment	ointment	ointment
,	,	,
or	or	or
neosporin	neosporin	neosporin
all	all	all
seem	seem	seem
to	to	to
keep	keep	keep
them	them	them
from	from	from
recurring	recur	recurring
.	.	.

>	>	>
if	if	if
you	you	you
can	can	can
get	get	get
it	it	it
,	,	,
you	you	you
might	might	might
want	want	want
to	to	to
try	tri	try
a	a	a
canadian	canadian	canadian
over	over	over
-	-	-
the	the	the
-	-	-
counter	counter	counter
product	product	product
called	call	called
secaris	secari	secaris
,	,	,
which	which	which
is	is	is
a	a	a
water	water	water
-	-	-
soluble	solubl	soluble
gel	gel	gel
.	.	.

compared	compar	compared
to	to	to
vaseline	vaselin	vaseline
or	or	or
other	other	other
greasy	greasi	greasy
ointments	ointment	ointment
,	,	,
secaris	secari	secaris
seems	seem	seems
more	more	more
compatible	compat	compatible
with	with	with
the	the	the
moisture	moistur	moisture
that	that	that
'	'	'
s	s	s
already	alreadi	already
there	there	there
.	.	.

-	-	-
-	-	-

:	:	:
-	-	-
michael	michael	michael
a	a	a
.	.	.

covington	covington	covington
,	,	,
associate	associ	associate
research	research	research
scientist	scientist	scientist
:	:	:
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*

:	:	:
-	-	-
artificial	artifici	artificial
intelligence	intellig	intelligence
programs	program	program
mcovingt@ai.uga.edu	mcovingt@ai.uga.edu	mcovingt@ai.uga.edu
:	:	:
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*

:	:	:
-	-	-
the	the	the
university	univers	university
of	of	of
georgia	georgia	georgia
phone	phone	phone
706 542-0358	706 542-0358	706 542-0358
:	:	:
*	*	*
*	*	*
*	*	*

:	:	:
-	-	-
athens	athen	athens
,	,	,
georgia	georgia	georgia
30602-7415	30602-7415	30602-7415
u	u	u
.	.	.
s	s	s
.	.	.
a	a	a
.	.	.
amateur	amateur	amateur
radio	radio	radio
n4tmi	n4tmi	n4tmi
:	:	:
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
<	<	<
>	>	>
<	<	<
