from	from	from
:	:	:
sasghm@theseus.unx.sas.com	sasghm@theseus.unx.sas.com	sasghm@theseus.unx.sas.com
(	(	(
gary	gari	gary
merrill	merril	merrill
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
science	scienc	science
and	and	and
methodology	methodolog	methodology
(	(	(
was	was	wa
:	:	:
homeopathy	homeopathi	homeopathy
.	.	.
.	.	.
.	.	.

tradition	tradit	tradition
?	?	?
)	)	)
originator	origin	originator
:	:	:
sasghm@theseus.unx.sas.com	sasghm@theseus.unx.sas.com	sasghm@theseus.unx.sas.com
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
theseus	theseus	theseus
.	.	.
unx	unx	unx
.	.	.
sas	sas	sa
.	.	.
com	com	com
organization	organ	organization
:	:	:
sas	sas	sa
institute	institut	institute
inc	inc	inc
.	.	.

lines	line	line
:	:	:
45	45	45

in	in	in
article	articl	article
<	<	<
1993apr16.210916.6958@cs.rochester.edu	1993apr16.210916.6958@cs.rochester.edu	1993apr16.210916.6958@cs.rochester.edu
>	>	>
,	,	,
fulk@cs.rochester.edu	fulk@cs.rochester.edu	fulk@cs.rochester.edu
(	(	(
mark	mark	mark
fulk	fulk	fulk
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
i	i	i
'	'	'
m	m	m
not	not	not
familiar	familiar	familiar
with	with	with
the	the	the
history	histori	history
of	of	of
this	this	this
experiment	experi	experiment
,	,	,
although	although	although
,	,	,
arguably	arguabl	arguably
,	,	,
|	|	|
>	>	>
i	i	i
should	should	should
be	be	be
.	.	.

for	for	for
a	a	a
brief	brief	brief
,	,	,
but	but	but
pretty	pretti	pretty
detailed	detail	detailed
account	account	account
,	,	,
try	tri	try
hempel	hempel	hempel
'	'	'
s	s	s
_philosophy	_philosophi	_philosophy
of	of	of
natural	natur	natural
science_	science_	science_
.	.	.

|	|	|
>	>	>
i	i	i
think	think	think
that	that	that
it	it	it
is	is	is
enough	enough	enough
if	if	if
his	his	his
contemporaries	contemporari	contemporary
found	found	found
the	the	the
result	result	result
surprising	surpris	surprising
.	.	.

|	|	|
>	>	>
that	that	that
'	'	'
s	s	s
not	not	not
what	what	what
i	i	i
'	'	'
d	d	d
quibble	quibbl	quibble
about	about	about
.	.	.

what	what	what
i	i	i
'	'	'
d	d	d
like	like	like
to	to	to
know	know	know
are	are	are
toricelli	toricelli	toricelli
'	'	'
s	s	s

|	|	|
>	>	>
reasons	reason	reason
for	for	for
doing	do	doing
his	his	his
experiment	experi	experiment
;	;	;
not	not	not
the	the	the
post	post	post
hoc	hoc	hoc
_constructed_	_constructed_	_constructed_
reasons	reason	reason
,	,	,
|	|	|
>	>	>
but	but	but
the	the	the
thoughts	thought	thought
in	in	in
his	his	his
head	head	head
as	as	a
he	he	he
considered	consid	considered
the	the	the
problem	problem	problem
.	.	.

it	it	it
may	may	may
be	be	be

this	this	this
smacks	smack	smack
a	a	a
bit	bit	bit
of	of	of
ideology	ideolog	ideology
-	-	-
-	-	-
the	the	the
supposition	supposit	supposition
being	be	being
that	that	that
toricelli	toricelli	toricelli
'	'	'
s	s	s
subsequent	subsequ	subsequent
descriptions	descript	description
of	of	of
his	his	his
reasoning	reason	reasoning
are	are	are
not	not	not
veridical	verid	veridical
.	.	.

it	it	it
gets	get	get
dangerously	danger	dangerously
close	close	close
to	to	to
an	an	an
unfalsifiable	unfalsifi	unfalsifiable
view	view	view
of	of	of
the	the	the
history	histori	history
and	and	and
methodology	methodolog	methodology
of	of	of
science	scienc	science
if	if	if
we	we	we
deny	deni	deny
that	that	that
no	no	no
subsequent	subsequ	subsequent
reports	report	report
of	of	of
experimenters	experiment	experimenter
are	are	are
reliable	reliabl	reliable
descriptions	descript	description
of	of	of
their	their	their
"	"	"
real	real	real
"	"	"
reasons	reason	reason
.	.	.

|	|	|
>	>	>
impossible	imposs	impossible
to	to	to
know	know	know
much	much	much
about	about	about
toricelli	toricelli	toricelli
'	'	'
s	s	s
thoughts	thought	thought
;	;	;
that	that	that
'	'	'
s	s	s
too	too	too
bad	bad	bad
if	if	if

|	|	|
>	>	>
it	it	it
is	is	is
so	so	so
.	.	.

one	one	one
of	of	of
root	root	root
-	-	-
bernstein	bernstein	bernstein
'	'	'
s	s	s
services	servic	service
to	to	to
science	scienc	science
is	is	is
that	that	that
he	he	he
has	has	ha
gone	gone	gone

|	|	|
>	>	>
rooting	root	rooting
about	about	about
in	in	in
pasteur	pasteur	pasteur
'	'	'
s	s	s
and	and	and
fleming	fleme	fleming
'	'	'
s	s	s
(	(	(
and	and	and
other	other	other
people	peopl	people
'	'	'
s	s	s
)	)	)
notes	note	note
,	,	,
and	and	and
has	has	ha

|	|	|
>	>	>
discovered	discov	discovered
some	some	some
surprising	surpris	surprising
clues	clue	clue
about	about	about
their	their	their
motivations	motiv	motivation
.	.	.

pasteur	pasteur	pasteur
never	never	never

|	|	|
>	>	>
publicly	public	publicly
admitted	admit	admitted
his	his	his
plan	plan	plan
to	to	to
create	creat	create
mirror	mirror	mirror
-	-	-
image	imag	image
life	life	life
,	,	,
but	but	but
the	the	the
dreams	dream	dream
are	are	are

|	|	|
>	>	>
right	right	right
there	there	there
in	in	in
his	his	his
notebooks	notebook	notebook
(	(	(
finally	final	finally
public	public	public
after	after	after
many	mani	many
years	year	year
)	)	)
,	,	,
ready	readi	ready
for	for	for

|	|	|
>	>	>
anyone	anyon	anyone
to	to	to
read	read	read
.	.	.

and	and	and
i	i	i
and	and	and
my	my	my
friends	friend	friend
often	often	often
have	have	have
the	the	the
most	most	most
ridiculous	ridicul	ridiculous

|	|	|
>	>	>
reasons	reason	reason
for	for	for
pursuing	pursu	pursuing
results	result	result
;	;	;
one	one	one
of	of	of
my	my	my
best	best	best
came	came	came
because	becaus	because
i	i	i
was	was	wa
mad	mad	mad
at	at	at

|	|	|
>	>	>
a	a	a
colleague	colleagu	colleague
for	for	for
a	a	a
poorly	poor	poorly
-	-	-
written	written	written
claim	claim	claim
(	(	(
i	i	i
disproved	disprov	disproved
the	the	the
claim	claim	claim
)	)	)
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
of	of	of
course	cours	course
,	,	,
toricelli	toricelli	toricelli
'	'	'
s	s	s
case	case	case
may	may	may
be	be	be
an	an	an
example	exampl	example
of	of	of
a	a	a
rarety	rareti	rarety
:	:	:
where	where	where
the	the	the

|	|	|
>	>	>
fantasy	fantasi	fantasy
not	not	not
only	onli	only
motivates	motiv	motivates
the	the	the
experiment	experi	experiment
,	,	,
but	but	but
turns	turn	turn
out	out	out
to	to	to
be	be	be
right	right	right

|	|	|
>	>	>
in	in	in
the	the	the
end	end	end
.	.	.

but	but	but
my	my	my
point	point	point
is	is	is
that	that	that
this	this	this
type	type	type
of	of	of
case	case	case
is	is	is
*	*	*
not	not	not
*	*	*
a	a	a
rarity	rariti	rarity
.	.	.

in	in	in
fact	fact	fact
,	,	,
i	i	i
was	was	wa
going	go	going
to	to	to
point	point	point
to	to	to
pasteur	pasteur	pasteur
as	as	a
yet	yet	yet
another	anoth	another
rather	rather	rather
common	common	common
example	exampl	example
-	-	-
-	-	-
particularly	particular	particularly
the	the	the
studies	studi	study
on	on	on
spontaneous	spontan	spontaneous
generation	generat	generation
and	and	and
fermentation	ferment	fermentation
.	.	.

i	i	i
will	will	will
readily	readili	readily
concede	conced	concede
that	that	that
"	"	"
ridiculous	ridicul	ridiculous
reasons	reason	reason
"	"	"
can	can	can
play	play	play
an	an	an
important	import	important
role	role	role
in	in	in
how	how	how
scientists	scientist	scientist
spend	spend	spend
their	their	their
time	time	time
.	.	.

but	but	but
one	one	one
should	should	should
not	not	not
confuse	confus	confuse
motivation	motiv	motivation
with	with	with
methodology	methodolog	methodology
nor	nor	nor
suppose	suppos	suppose
that	that	that
ridiculous	ridicul	ridiculous
reasons	reason	reason
provide	provid	provide
the	the	the
