from	from	from
:	:	:
eb3@world.std.com	eb3@world.std.com	eb3@world.std.com
(	(	(
edwin	edwin	edwin
barkdoll	barkdol	barkdoll
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
blindsight	blindsight	blindsight

organization	organ	organization
:	:	:
the	the	the
world	world	world
public	public	public
access	access	access
unix	unix	unix
,	,	,
brookline	brooklin	brookline
,	,	,
ma	ma	ma

lines	line	line
:	:	:
64	64	64

in	in	in
article	articl	article
<	<	<
19382@pitt.uucp	19382@pitt.uucp	19382@pitt.uucp
>	>	>
geb@cs.pitt.edu	geb@cs.pitt.edu	geb@cs.pitt.edu
(	(	(
gordon	gordon	gordon
banks	bank	bank
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
werner-240393161954@tol7mac15.soe.berkeley.edu	werner-240393161954@tol7mac15.soe.berkeley.edu	werner-240393161954@tol7mac15.soe.berkeley.edu
>	>	>
werner@soe.berkeley.edu	werner@soe.berkeley.edu	werner@soe.berkeley.edu
(	(	(
john	john	john
werner	werner	werner
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
19213@pitt.uucp	19213@pitt.uucp	19213@pitt.uucp
>	>	>
,	,	,
geb@cs.pitt.edu	geb@cs.pitt.edu	geb@cs.pitt.edu
(	(	(
gordon	gordon	gordon
banks	bank	bank
)	)	)
wrote	wrote	wrote
:	:	:

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
explain	explain	explain
.	.	.

i	i	i
thought	thought	thought
there	there	there
were	were	were
3	3	3
types	type	type
of	of	of
cones	cone	cone
,	,	,
equivalent	equival	equivalent
to	to	to
rgb	rgb	rgb
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
you	you	you
'	'	'
re	re	re
basically	basic	basically
right	right	right
,	,	,
but	but	but
i	i	i
think	think	think
there	there	there
are	are	are
just	just	just
2	2	2
types	type	type
.	.	.

one	one	one
is	is	is

>	>	>
>	>	>
sensitive	sensit	sensitive
to	to	to
red	red	red
and	and	and
green	green	green
,	,	,
and	and	and
the	the	the
other	other	other
is	is	is
sensitive	sensit	sensitive
to	to	to
blue	blue	blue
and	and	and
yellow	yellow	yellow
.	.	.

>	>	>
>	>	>
this	this	this
is	is	is
why	whi	why
the	the	the
two	two	two
