from	from	from
:	:	:
bskendig@netcom.com	bskendig@netcom.com	bskendig@netcom.com
(	(	(
brian	brian	brian
kendig	kendig	kendig
)	)	)

subject	subject	subject
:	:	:
is	is	is
it	it	it
good	good	good
that	that	that
jesus	jesus	jesus
died	die	died
?	?	?

organization	organ	organization
:	:	:
starfleet	starfleet	starfleet
headquarters	headquart	headquarters
:	:	:
san	san	san
francisco	francisco	francisco

lines	line	line
:	:	:
114	114	114

brian@lpl.arizona.edu	brian@lpl.arizona.edu	brian@lpl.arizona.edu
(	(	(
brian	brian	brian
ceccarelli	ceccarelli	ceccarelli
602	602	602
/	/	/
621	621	621
-	-	-
9615	9615	9615
)	)	)
writes	write	writes
:	:	:

>	>	>
brian	brian	brian
kendig	kendig	kendig
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
if	if	if
you	you	you
can	can	can
explain	explain	explain
to	to	to
me	me	me
why	whi	why
the	the	the
death	death	death
of	of	of
jesus	jesus	jesus
was	was	wa
a	a	a
*	*	*
good	good	good
*	*	*
thing	thing	thing
,	,	,
>	>	>
>	>	>
then	then	then
i	i	i
would	would	would
be	be	be
very	veri	very
glad	glad	glad
to	to	to
hear	hear	hear
it	it	it
,	,	,
and	and	and
you	you	you
might	might	might
even	even	even
convert	convert	convert
me	me	me
.	.	.

>	>	>
>	>	>
be	be	be
warned	warn	warned
,	,	,
however	howev	however
,	,	,
that	that	that
i	i	i
'	'	'
ve	ve	ve
heard	heard	heard
all	all	all
the	the	the
most	most	most
common	common	common
arguments	argument	argument

>	>	>
>	>	>
before	befor	before
,	,	,
and	and	and
they	they	they
just	just	just
don	don	don
'	'	'
t	t	t
convince	convinc	convince
me	me	me
.	.	.

>	>	>

>	>	>
ask	ask	ask
jesus	jesus	jesus
himself	himself	himself
.	.	.

he	he	he
himself	himself	himself
said	said	said
why	whi	why
in	in	in
john	john	john
12	12	12
:	:	:
23	23	23
-	-	-
32	32	32
.	.	.

it	it	it

>	>	>
isn	isn	isn
'	'	'
t	t	t
a	a	a
mystery	mysteri	mystery
to	to	to
anyone	anyon	anyone
and	and	and
there	there	there
certainly	certain	certainly
is	is	is
no	no	no
need	need	need
for	for	for

>	>	>
a	a	a
persuasive	persuas	persuasive
argument	argument	argument
.	.	.

read	read	read
jesus	jesus	jesus
'	'	'
s	s	s
own	own	own
reply	repli	reply
to	to	to
your	your	your

>	>	>
question	question	question
.	.	.

john	john	john
12	12	12
:	:	:
24	24	24
-	-	-
26	26	26
:	:	:
"	"	"
most	most	most
assuredly	assur	assuredly
,	,	,
i	i	i
say	say	say
to	to	to
you	you	you
,	,	,
unless	unless	unless
a	a	a
grain	grain	grain
of	of	of
wheat	wheat	wheat

falls	fall	fall
onto	onto	onto
the	the	the
ground	ground	ground
and	and	and
dies	die	dy
,	,	,
it	it	it
remains	remain	remains
alone	alon	alone
;	;	;
but	but	but
if	if	if
it	it	it
dies	die	dy
,	,	,
it	it	it

produces	produc	produce
much	much	much
grain	grain	grain
.	.	.

"	"	"
he	he	he
who	who	who
loves	love	love
his	his	his
life	life	life
will	will	will
lose	lose	lose
it	it	it
,	,	,
and	and	and
he	he	he
who	who	who
hates	hate	hate
his	his	his
life	life	life
in	in	in
this	this	this
world	world	world
will	will	will
keep	keep	keep
it	it	it
for	for	for
eternal	etern	eternal
life	life	life
.	.	.

"	"	"
if	if	if
anyone	anyon	anyone
serves	serv	serf
me	me	me
,	,	,
let	let	let
him	him	him
follow	follow	follow
me	me	me
;	;	;
and	and	and
where	where	where
i	i	i
am	am	am
,	,	,
there	there	there
my	my	my
servant	servant	servant
will	will	will
be	be	be
also	also	also
.	.	.

if	if	if
anyone	anyon	anyone
serves	serv	serf
me	me	me
,	,	,
him	him	him
my	my	my
father	father	father
will	will	will
honor	honor	honor
.	.	.
"	"	"

why	whi	why
would	would	would
i	i	i
want	want	want
an	an	an
eternal	etern	eternal
life	life	life
if	if	if
i	i	i
hate	hate	hate
this	this	this
one	one	one
?	?	?

if	if	if
we	we	we
were	were	were
created	creat	created
by	by	by
a	a	a
deity	deiti	deity
,	,	,
why	whi	why
would	would	would
that	that	that
deity	deiti	deity
not	not	not
wish	wish	wish
us	us	u
to	to	to
enjoy	enjoy	enjoy
what	what	what
he	he	he
has	has	ha
given	given	given
us	us	u
?	?	?

why	whi	why
would	would	would
i	i	i
want	want	want
to	to	to
live	live	live
forever	forev	forever
?	?	?

the	the	the
challenge	challeng	challenge
in	in	in
my	my	my
life	life	life
is	is	is
that	that	that
i	i	i
will	will	will
die	die	die
,	,	,
and	and	and
that	that	that
i	i	i
must	must	must
give	give	give
my	my	my
life	life	life
the	the	the
meaning	mean	meaning
i	i	i
wish	wish	wish
it	it	it
to	to	to
have	have	have
before	befor	before
that	that	that
happens	happen	happens
.	.	.

my	my	my
time	time	time
is	is	is
here	here	here
and	and	and
will	will	will
someday	someday	someday
pass	pass	pas
;	;	;
i	i	i
will	will	will
be	be	be
content	content	content
to	to	to
live	live	live
on	on	on
in	in	in
the	the	the
memories	memori	memory
of	of	of
my	my	my
friends	friend	friend
,	,	,
and	and	and
once	onc	once
they	they	they
too	too	too
are	are	are
dead	dead	dead
,	,	,
then	then	then
i	i	i
will	will	will
no	no	no
longer	longer	longer
have	have	have
any	ani	any
reason	reason	reason
to	to	to
exist	exist	exist
.	.	.

in	in	in
short	short	short
:	:	:
even	even	even
if	if	if
your	your	your
deity	deiti	deity
*	*	*
does	doe	doe
*	*	*
exist	exist	exist
,	,	,
that	that	that
doesn	doesn	doesn
'	'	'
t	t	t
automatically	automat	automatically

mean	mean	mean
that	that	that
i	i	i
would	would	would
worship	worship	worship
it	it	it
.	.	.

i	i	i
am	am	am
content	content	content
to	to	to
live	live	live
my	my	my
own	own	own
life	life	life
,	,	,
and	and	and
fend	fend	fend
for	for	for
myself	myself	myself
,	,	,
so	so	so
when	when	when
i	i	i
die	die	die
,	,	,
i	i	i
can	can	can
be	be	be
