from	from	from
:	:	:
kmr4@po.cwru.edu	kmr4@po.cwru.edu	kmr4@po.cwru.edu
(	(	(
keith	keith	keith
m	m	m
.	.	.

ryan	ryan	ryan
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
burden	burden	burden
of	of	of
proof	proof	proof
organization	organ	organization
:	:	:
case	case	case
western	western	western
reserve	reserv	reserve
university	univers	university
lines	line	line
:	:	:
41	41	41
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
b64635	b64635	b64635
.	.	.
student	student	student
.	.	.
cwru	cwru	cwru
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
1993apr21.182030.888@batman.bmd.trw.com	1993apr21.182030.888@batman.bmd.trw.com	1993apr21.182030.888@batman.bmd.trw.com
>	>	>
jbrown@batman.bmd.trw.com	jbrown@batman.bmd.trw.com	jbrown@batman.bmd.trw.com
writes	write	writes
:	:	:

>	>	>
actually	actual	actually
,	,	,
both	both	both
are	are	are
positive	posit	positive
arguments	argument	argument
.	.	.

(	(	(
"	"	"
positive	posit	positive
"	"	"
may	may	may
not	not	not
be	be	be
the	the	the
best	best	best

>	>	>
description	descript	description
here	here	here
due	due	due
to	to	to
possible	possibl	possible
misunderstanding	misunderstand	misunderstanding
,	,	,
but	but	but
it	it	it
'	'	'
s	s	s
the	the	the
term	term	term
you	you	you

>	>	>
used	use	used
.	.	.
)	)	)
positive	posit	positive
arguments	argument	argument
/	/	/
assertions	assert	assertion
can	can	can
be	be	be
both	both	both
affirmative	affirm	affirmative
(	(	(
i	i	i
.	.	.
e	e	e
.	.	.
god	god	god

>	>	>
exists	exist	exists
)	)	)
and	and	and
negative	negat	negative
(	(	(
i	i	i
.	.	.
e	e	e
.	.	.
god	god	god
does	doe	doe
not	not	not
exist	exist	exist
)	)	)
.	.	.

both	both	both
carry	carri	carry
an	an	an
equal	equal	equal

>	>	>
burden	burden	burden
of	of	of
proof	proof	proof
because	becaus	because
they	they	they
are	are	are
both	both	both
asserting	assert	asserting
that	that	that
a	a	a
certain	certain	certain
idea	idea	idea

>	>	>
is	is	is
true	true	true
.	.	.

the	the	the
default	default	default
condition	condit	condition
,	,	,
in	in	in
the	the	the
absence	absenc	absence
of	of	of
a	a	a
preponderance	preponder	preponderance
of	of	of

>	>	>
evidence	evid	evidence
either	either	either
way	way	way
,	,	,
is	is	is
that	that	that
the	the	the
proposition	proposit	proposition
or	or	or
assertion	assert	assertion
is	is	is
undecidable	undecid	undecidable
.	.	.

>	>	>
and	and	and
the	the	the
person	person	person
who	who	who
takes	take	take
the	the	the
undecidable	undecid	undecidable
position	posit	position
and	and	and
says	say	say
that	that	that
he	he	he
/	/	/
she	she	she

>	>	>
simply	simpli	simply
disbelieves	disbeliev	disbelief
that	that	that
the	the	the
proposition	proposit	proposition
is	is	is
true	true	true
,	,	,
is	is	is
the	the	the
only	onli	only
one	one	one
who	who	who

>	>	>
holds	hold	hold
no	no	no
burden	burden	burden
of	of	of
proof	proof	proof
.	.	.

this	this	this
is	is	is
why	whi	why
the	the	the
so	so	so
-	-	-
called	call	called
"	"	"
weak	weak	weak
atheist	atheist	atheist
"	"	"

>	>	>
position	posit	position
is	is	is
virtually	virtual	virtually
unassailable	unassail	unassailable
-	-	-
-	-	-
not	not	not
because	becaus	because
it	it	it
stands	stand	stand
on	on	on
a	a	a
firm	firm	firm

>	>	>
foundation	foundat	foundation
of	of	of
logical	logic	logical
argument	argument	argument
,	,	,
but	but	but
because	becaus	because
it	it	it
'	'	'
s	s	s
proponents	propon	proponent
simply	simpli	simply

>	>	>
disbelieve	disbeliev	disbelieve
