from	from	from
:	:	:
bobsarv@microsoft.com	bobsarv@microsoft.com	bobsarv@microsoft.com
(	(	(
bob	bob	bob
sarver	sarver	sarver
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
question	question	question
for	for	for
those	those	those
with	with	with
popular	popular	popular
morality	moral	morality

organization	organ	organization
:	:	:
microsoft	microsoft	microsoft
corp	corp	corp
.	.	.

distribution	distribut	distribution
:	:	:
usa	usa	usa

lines	line	line
:	:	:
103	103	103

in	in	in
article	articl	article
<	<	<
1993apr02.025636.23256@microsoft.com	1993apr02.025636.23256@microsoft.com	1993apr02.025636.23256@microsoft.com
>	>	>
bobsarv@microsoft.com	bobsarv@microsoft.com	bobsarv@microsoft.com
(	(	(
bob	bob	bob
sarver	sarver	sarver
)	)	)
writes	write	writes
:	:	:

>	>	>
/	/	/
why	whi	why
would	would	would
it	it	it
be	be	be
immoral	immor	immoral
to	to	to
hurt	hurt	hurt
someone	someon	someone
else	els	else
?	?	?

>	>	>

/	/	/
(	(	(
me	me	me
)	)	)

>	>	>
because	becaus	because
you	you	you
wouldn	wouldn	wouldn
'	'	'
t	t	t
want	want	want
it	it	it
to	to	to
happen	happen	happen
to	to	to
you	you	you
.	.	.

/	/	/
(	(	(
hudson	hudson	hudson
)	)	)

/	/	/
why	whi	why
does	doe	doe
that	that	that
make	make	make
something	someth	something
immoral	immor	immoral
?	?	?

because	becaus	because
you	you	you
are	are	are
not	not	not
being	be	being
consistent	consist	consistent
.	.	.

moral	moral	moral
systems	system	system
must	must	must
be	be	be
consistent	consist	consistent
.	.	.

a	a	a
person	person	person
who	who	who
thinks	think	think
they	they	they
can	can	can
inflict	inflict	inflict
pain	pain	pain
on	on	on
others	other	others
,	,	,
but	but	but
doesn	doesn	doesn
'	'	'
t	t	t
want	want	want
it	it	it
inflicted	inflict	inflicted
upon	upon	upon
themselves	themselv	themselves
,	,	,
has	has	ha
a	a	a
double	doubl	double
standard	standard	standard
.	.	.

and	and	and
double	doubl	double
standards	standard	standard
are	are	are
a	a	a
violation	violat	violation
of	of	of
*	*	*
any	ani	any
*	*	*
moral	moral	moral
system	system	system
.	.	.

(	(	(
me	me	me
)	)	)

>	>	>
morality	moral	morality
defines	defin	defines
how	how	how
we	we	we
interact	interact	interact
with	with	with
other	other	other
people	peopl	people
;	;	;
the	the	the
rules	rule	rule
that	that	that
we	we	we

>	>	>
use	use	use
to	to	to
guide	guid	guide
our	our	our
daily	daili	daily
affairs	affair	affair
.	.	.

our	our	our
conduct	conduct	conduct
towards	toward	towards
our	our	our
fellow	fellow	fellow
man	man	man
.	.	.

by	by	by

>	>	>
realizing	realiz	realizing
that	that	that
we	we	we
don	don	don
'	'	'
t	t	t
like	like	like
pain	pain	pain
,	,	,
we	we	we
can	can	can
also	also	also
realize	realiz	realize
that	that	that
other	other	other
people	peopl	people

>	>	>
don	don	don
'	'	'
t	t	t
like	like	like
it	it	it
,	,	,
either	either	either
.	.	.

/	/	/
(	(	(
hudson	hudson	hudson
)	)	)

/	/	/
of	of	of
course	cours	course
we	we	we
don	don	don
'	'	'
t	t	t
like	like	like
pain	pain	pain
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t
like	like	like
brussel	brussel	brussel
sprouts	sprout	sprout
.	.	.

are	are	are
brussel	brussel	brussel

/	/	/
sprouts	sprout	sprout
immoral	immor	immoral
?	?	?

pain	pain	pain
isn	isn	isn
'	'	'
t	t	t
immoral	immor	immoral
,	,	,
stupid	stupid	stupid
.	.	.

pain	pain	pain
itself	itself	itself
is	is	is
just	just	just
a	a	a
physiological	physiolog	physiological
reaction	reaction	reaction
.	.	.

what	what	what
>	>	>
>	>	>
is	is	is
<	<	<
<	<	<
immoral	immor	immoral
is	is	is
subjecting	subject	subjecting
unwilling	unwil	unwilling
individuals	individu	individual
to	to	to
pain	pain	pain
.	.	.

or	or	or
brussel	brussel	brussel
sprouts	sprout	sprout
,	,	,
for	for	for
that	that	that
matter	matter	matter
.	.	.

(	(	(
hudson	hudson	hudson
)	)	)

>	>	>
/	/	/
is	is	is
it	it	it
immoral	immor	immoral
to	to	to
produce	produc	produce
these	these	these
same	same	same
chemical	chemic	chemical
reactions	reaction	reaction
in	in	in
a	a	a
test	test	test
tube	tube	tube
?	?	?

>	>	>

(	(	(
me	me	me
)	)	)

>	>	>
it	it	it
isn	isn	isn
'	'	'
t	t	t
the	the	the
chemical	chemic	chemical
reaction	reaction	reaction
that	that	that
is	is	is
