from	from	from
:	:	:
pharvey@quack.kfu.com	pharvey@quack.kfu.com	pharvey@quack.kfu.com
(	(	(
paul	paul	paul
harvey	harvey	harvey
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
christians	christian	christian
above	abov	above
the	the	the
law	law	law
?	?	?

was	was	wa
clarification	clarif	clarification
of	of	of
personal	person	personal
position	posit	position
organization	organ	organization
:	:	:
the	the	the
duck	duck	duck
pond	pond	pond
public	public	public
unix	unix	unix
:	:	:
+1 408 249 9630	+1 408 249 9630	+1 408 249 9630
,	,	,
log	log	log
in	in	in
as	as	a
'	'	'
guest	guest	guest
'	'	'
.	.	.

<	<	<
1993apr19.131102.7843@rchland.ibm.com	1993apr19.131102.7843@rchland.ibm.com	1993apr19.131102.7843@rchland.ibm.com
>	>	>
lines	line	line
:	:	:
41	41	41

in	in	in
article	articl	article
<	<	<
1993apr19.131102.7843@rchland.ibm.com	1993apr19.131102.7843@rchland.ibm.com	1993apr19.131102.7843@rchland.ibm.com
>	>	>
xzz0280@rchland.vnet.ibm.com	xzz0280@rchland.vnet.ibm.com	xzz0280@rchland.vnet.ibm.com
(	(	(
r	r	r
.	.	.
j	j	j
.	.	.
traff	traff	traff
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
c5muiw.aqc@mailer.cc.fsu.edu	c5muiw.aqc@mailer.cc.fsu.edu	c5muiw.aqc@mailer.cc.fsu.edu
>	>	>

>	>	>
|	|	|
>	>	>
dlecoint@garnet.acns.fsu.edu	dlecoint@garnet.acns.fsu.edu	dlecoint@garnet.acns.fsu.edu
(	(	(
darius_lecointe	darius_lecoint	darius_lecointe
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
>	>	>
question	question	question
is	is	is
"	"	"
on	on	on
what	what	what
authority	author	authority
do	do	do
we	we	we
proclaim	proclaim	proclaim
that	that	that
the	the	the
requirements	requir	requirement
of	of	of
the	the	the

>	>	>
|	|	|
>	>	>
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

>	>	>
|	|	|
>	>	>
>	>	>
fourth	fourth	fourth
commandment	command	commandment
are	are	are
no	no	no
longer	longer	longer
relevant	relev	relevant
to	to	to
modern	modern	modern
christians	christian	christian
?	?	?
"	"	"
please	pleas	please

>	>	>
|	|	|
>	>	>
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

>	>	>
i	i	i
don	don	don
'	'	'
t	t	t
believe	believ	believe
most	most	most
christians	christian	christian
believe	believ	believe
they	they	they
are	are	are
*	*	*
above	abov	above
*	*	*
the	the	the
law	law	law
.	.	.

however	howev	however
,	,	,
>	>	>
we	we	we
are	are	are
not	not	not
saved	save	saved
by	by	by
adherence	adher	adherence
to	to	to
the	the	the
law	law	law
.	.	.

the	the	the
law	law	law
exists	exist	exists
to	to	to
tell	tell	tell
us	us	u
what	what	what

>	>	>
is	is	is
sinful	sin	sinful
.	.	.

we	we	we
all	all	all
sin	sin	sin
.	.	.

hence	henc	hence
