from	from	from
:	:	:
boylan@sltg04.ljo.dec.com	boylan@sltg04.ljo.dec.com	boylan@sltg04.ljo.dec.com
(	(	(
steve	steve	steve
boylan	boylan	boylan
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
christian	christian	christian
daemons	daemon	daemon
?	?	?

[	[	[
biblical	biblic	biblical
demons	demon	demon
,	,	,
the	the	the
update	updat	update
]	]	]
reply	repli	reply
-	-	-
to	to	to
:	:	:
boylan@ljohub.enet.dec.com	boylan@ljohub.enet.dec.com	boylan@ljohub.enet.dec.com
(	(	(
steve	steve	steve
boylan	boylan	boylan
)	)	)
organization	organ	organization
:	:	:
digital	digit	digital
equipment	equip	equipment
corporation	corpor	corporation
lines	line	line
:	:	:
61	61	61

in	in	in
article	articl	article
<	<	<
1993apr1.024850.20111@sradzy.uucp	1993apr1.024850.20111@sradzy.uucp	1993apr1.024850.20111@sradzy.uucp
>	>	>
,	,	,
radzy@sradzy.uucp	radzy@sradzy.uucp	radzy@sradzy.uucp

(	(	(
t	t	t
.	.	.
o	o	o
.	.	.
radzykewycz	radzykewycz	radzykewycz
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
swaim@owlnet.rice.edu	swaim@owlnet.rice.edu	swaim@owlnet.rice.edu
(	(	(
michael	michael	michael
parks	park	park
swaim	swaim	swaim
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
>	>	>
666	666	666
,	,	,
the	the	the
file	file	file
permission	permiss	permission
of	of	of
the	the	the
beast	beast	beast
.	.	.

>	>	>

>	>	>
>	>	>
radzy@sradzy.uucp	radzy@sradzy.uucp	radzy@sradzy.uucp
(	(	(
t	t	t
.	.	.
o	o	o
.	.	.
radzykewycz	radzykewycz	radzykewycz
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
sorry	sorri	sorry
,	,	,
but	but	but
the	the	the
file	file	file
permission	permiss	permission
of	of	of
the	the	the
beast	beast	beast
is	is	is
600	600	600
.	.	.

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
and	and	and
the	the	the
file	file	file
permission	permiss	permission
of	of	of
the	the	the
home	home	home
directory	directori	directory
of	of	of
the	the	the

>	>	>
>	>	>
>	>	>
beast	beast	beast
is	is	is
700	700	700
.	.	.

>	>	>

>	>	>
boylan@sltg04.ljo.dec.com	boylan@sltg04.ljo.dec.com	boylan@sltg04.ljo.dec.com
(	(	(
steve	steve	steve
boylan	boylan	boylan
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
hey	hey	hey
,	,	,
radzy	radzi	radzy
,	,	,
it	it	it
must	must	must
depend	depend	depend
on	on	on
your	your	your
system	system	system
'	'	'
s	s	s
access	access	access
policy	polici	policy
.	.	.

>	>	>
>	>	>
i	i	i
get	get	get
:	:	:

>	>	>
>	>	>
$	$	$
ls	ls	l
-	-	-
lg	lg	lg
/	/	/
usr	usr	usr
/	/	/
users	user	user

>	>	>
