from	from	from
:	:	:
mlee@post.royalroads.ca	mlee@post.royalroads.ca	mlee@post.royalroads.ca
(	(	(
malcolm	malcolm	malcolm
lee	lee	lee
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
a	a	a
kind	kind	kind
and	and	and
loving	love	loving
god	god	god
!	!	!
!	!	!

organization	organ	organization
:	:	:
royal	royal	royal
roads	road	road
military	militari	military
college	colleg	college
,	,	,
victoria	victoria	victoria
,	,	,
b	b	b
.	.	.
c	c	c
.	.	.

lines	line	line
:	:	:
32	32	32

in	in	in
article	articl	article
<	<	<
1r0ejoinnjfj@owl.csrv.uidaho.edu	1r0ejoinnjfj@owl.csrv.uidaho.edu	1r0ejoinnjfj@owl.csrv.uidaho.edu
>	>	>
,	,	,
lanph872@crow.csrv.uidaho.edu	lanph872@crow.csrv.uidaho.edu	lanph872@crow.csrv.uidaho.edu
(	(	(
rob	rob	rob
lanphier	lanphier	lanphier
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
malcolm	malcolm	malcolm
lee	lee	lee
(	(	(
mlee@post.royalroads.ca	mlee@post.royalroads.ca	mlee@post.royalroads.ca
)	)	)
wrote	wrote	wrote
:	:	:

|	|	|
>	>	>
:	:	:
what	what	what
bothers	bother	bother
me	me	me
most	most	most
is	is	is
why	whi	why
people	peopl	people
who	who	who
have	have	have
no	no	no
religious	religi	religious
affiliation	affili	affiliation

|	|	|
>	>	>
:	:	:
continue	continu	continue
to	to	to
persecute	persecut	persecute
jews	jew	jew
?	?	?

why	whi	why
this	this	this
hatred	hatr	hatred
of	of	of
jews	jew	jew
?	?	?

the	the	the
majority	major	majority
of	of	of

|	|	|
>	>	>
:	:	:
people	peopl	people
who	who	who
persecute	persecut	persecute
jews	jew	jew
are	are	are
not	not	not
christians	christian	christian
(	(	(
i	i	i
can	can	can
'	'	'
t	t	t
speak	speak	speak
for	for	for
all	all	all

|	|	|
>	>	>
:	:	:
christians	christian	christian
and	and	and
there	there	there
are	are	are
bound	bound	bound
to	to	to
be	be	be
a	a	a
few	few	few
who	who	who
are	are	are
on	on	on
the	the	the
anti	anti	anti
-	-	-
semitism	semit	semitism

|	|	|
>	>	>
:	:	:
bandwagon	bandwagon	bandwagon
.	.	.
)	)	)

|	|	|
>	>	>

|	|	|
>	>	>
do	do	do
you	you	you
even	even	even
have	have	have
anecdotal	anecdot	anecdotal
evidence	evid	evidence
to	to	to
back	back	back
this	this	this
up	up	up
?	?	?

the	the	the
most	most	most
blatent	blatent	blatent

|	|	|
>	>	>
persecution	persecut	persecution
of	of	of
the	the	the
jews	jew	jew
in	in	in
history	histori	history
was	was	wa
of	of	of
course	cours	course
done	done	done
by	by	by
the	the	the
nazis	nazi	nazi
before	befor	before

|	|	|
>	>	>
and	and	and
during	dure	during
world	world	world
war	war	war
ii	ii	ii
,	,	,
a	a	a
predominately	predomin	predominately
lutheran	lutheran	lutheran
crowd	crowd	crowd
.	.	.

sure	sure	sure
,	,	,
many	mani	many

|	|	|
>	>	>
muslims	muslim	muslim
in	in	in
the	the	the
middle	middl	middle
east	east	east
consider	consid	consider
the	the	the
israelites	israelit	israelite
to	to	to
be	be	be
a	a	a
thorn	thorn	thorn
in	in	in
their	their	their

|	|	|
>	>	>
side	side	side
,	,	,
but	but	but
the	the	the
most	most	most
of	of	of
the	the	the
modern	modern	modern
persecution	persecut	persecution
of	of	of
jews	jew	jew
has	has	ha
been	been	been
at	at	at
the	the	the
hands	hand	hand

|	|	|
>	>	>
of	of	of
christians	christian	christian
(	(	(
at	at	at
least	least	least
as	as	a
far	far	far
as	as	a
i	i	i
'	'	'
m	m	m
aware	awar	aware
)	)	)
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
rob	rob	rob
lanphier	lanphier	lanphier

|	|	|
>	>	>
lanph872@uidaho.edu	lanph872@uidaho.edu	lanph872@uidaho.edu

do	do	do
you	you	you
consider	consid	consider
neo	neo	neo
-	-	-
nazis	nazi	nazi
and	and	and
white	white	white
supremists	supremist	supremists
to	to	to
be	be	be
christian	christian	christian
?	?	?

i	i	i
'	'	'
d	d	d
hardly	hard	hardly
classify	classifi	classify
them	them	them
as	as	a
christian	christian	christian
.	.	.

do	do	do
they	they	they
follow	follow	follow
the	the	the
teachings	teach	teaching
of	of	of
christ	christ	christ
?	?	?

love	love	love
one	one	one
another	anoth	another
.	.	.

love	love	love
your	your	your
neighbour	neighbour	neighbour
as	as	a
yourself	yourself	yourself
.	.	.

love	love	love
your	your	your
enemies	enemi	enemy
.	.	.

is	is	is
jesus	jesus	jesus
christ	christ	christ
their	their	their
lord	lord	lord
and	and	and
saviour	saviour	saviour
?	?	?

by	by	by
the	the	the
persecution	persecut	persecution
of	of	of
jews	jew	jew
,	,	,
they	they	they
are	are	are
violating	violat	violating
all	all	all
the	the	the
precepts	precept	precept
of	of	of
what	what	what
christ	christ	christ
died	die	died
for	for	for
.	.	.

they	they	they
are	are	are
in	in	in
direct	direct	direct
violation	violat	violation
of	of	of
the	the	the
teachings	teach	teaching
of	of	of
christ	christ	christ
.	.	.

even	even	even
jesus	jesus	jesus
who	who	who
was	was	wa
crucified	crucifi	crucified
by	by	by
the	the	the
jewish	jewish	jewish
leaders	leader	leader
of	of	of
that	that	that
time	time	time
,	,	,
loved	love	loved
his	his	his
enemies	enemi	enemy
by	by	by
asking	ask	asking
the	the	the
father	father	father
for	for	for
forgiveness	forgiv	forgiveness
of	of	of
their	their	their
sins	sin	sin
.	.	.

i	i	i
am	am	am
a	a	a
christian	christian	christian
and	and	and
i	i	i
bear	bear	bear
no	no	no
animosity	animos	animosity
towards	toward	towards
jews	jew	jew
or	or	or
any	ani	any
one	one	one
else	els	else
.	.	.

the	the	the
enemy	enemi	enemy
is	is	is
satan	satan	satan
,	,	,
not	not	not
our	our	our
fellow	fellow	fellow
man	man	man
.	.	.

god	god	god
be	be	be
with	with	with
you	you	you
,	,	,
malcolm	malcolm	malcolm
lee	lee	lee
:	:	:
)	)	)
