from	from	from
:	:	:
ba@mrcnext.cso.uiuc.edu	ba@mrcnext.cso.uiuc.edu	ba@mrcnext.cso.uiuc.edu
(	(	(
b	b	b
.	.	.
a	a	a
.	.	.
davis	davi	davis
-	-	-
howe	howe	howe
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
rosicrucian	rosicrucian	rosicrucian
order	order	order
(	(	(
s	s	s
)	)	)
?	?	?
!	!	!

organization	organ	organization
:	:	:
university	univers	university
of	of	of
illinois	illinoi	illinois
at	at	at
urbana	urbana	urbana

lines	line	line
:	:	:
39	39	39

ch981@cleveland.freenet.edu	ch981@cleveland.freenet.edu	ch981@cleveland.freenet.edu
(	(	(
tony	toni	tony
alicea	alicea	alicea
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
a	a	a
previous	previous	previous
article	articl	article
,	,	,
ba@mrcnext.cso.uiuc.edu	ba@mrcnext.cso.uiuc.edu	ba@mrcnext.cso.uiuc.edu
(	(	(
b	b	b
.	.	.
a	a	a
.	.	.
davis	davi	davis
-	-	-
howe	howe	howe
)	)	)
says	say	say
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
on	on	on
the	the	the
subject	subject	subject
of	of	of
how	how	how
many	mani	many
competing	compet	competing
rc	rc	rc
orders	order	order
there	there	there
are	are	are
,	,	,
let	let	let
me	me	me
point	point	point
out	out	out
the	the	the

>	>	>
>	>	>
golden	golden	golden
dawn	dawn	dawn
is	is	is
only	onli	only
the	the	the
*	*	*
outer	outer	outer
*	*	*
order	order	order
of	of	of
that	that	that
tradition	tradit	tradition
.	.	.

the	the	the
inner	inner	inner
order	order	order
is	is	is

>	>	>
>	>	>
the	the	the
roseae	rosea	roseae
rubeae	rubea	rubeae
et	et	et
aurae	aura	aura
crucis	cruci	crucis
.	.	.

>	>	>
>	>	>

>	>	>
just	just	just
wondering	wonder	wondering
,	,	,
do	do	do
you	you	you
mean	mean	mean
the	the	the
"	"	"
lectorium	lectorium	lectorium
rosicrucianum	rosicrucianum	rosicrucianum
"	"	"
?	?	?

>	>	>
warning	warn	warning
:	:	:
there	there	there
is	is	is
no	no	no
point	point	point
in	in	in
arguing	argu	arguing
who	who	who
'	'	'
s	s	s
"	"	"
legit	legit	legit
"	"	"
and	and	and
who	who	who
'	'	'
s	s	s
not	not	not
.	.	.

*	*	*
which	which	which
*	*	*

>	>	>
golden	golden	golden
dawn	dawn	dawn
are	are	are
you	you	you
talking	talk	talking
about	about	about
?	?	?

no	no	no
,	,	,
i	i	i
don	don	don
'	'	'
t	t	t
mean	mean	mean
the	the	the
lr	lr	lr
,	,	,
whatever	whatev	whatever
that	that	that
is	is	is
.	.	.

as	as	a
for	for	for
which	which	which
gd	gd	gd
,	,	,
i	i	i
'	'	'
m	m	m
using	use	using
_the	_the	_the
complete	complet	complete
golden	golden	golden
dawn	dawn	dawn
system	system	system
of	of	of
magic_	magic_	magic_
as	as	a
my	my	my
source	sourc	source
,	,	,
so	so	so
(	(	(
unless	unless	unless
regardie	regardi	regardie
is	is	is
lying	lie	lying
)	)	)
i	i	i
'	'	'
m	m	m
pulling	pull	pulling
the	the	the
name	name	name
out	out	out
the	the	the
the	the	the
original	origin	original
order	order	order
'	'	'
s	s	s
