from	from	from
:	:	:
mlee@post.royalroads.ca	mlee@post.royalroads.ca	mlee@post.royalroads.ca
(	(	(
malcolm	malcolm	malcolm
lee	lee	lee
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
davidians	davidian	davidians
and	and	and
compassion	compass	compassion

organization	organ	organization
:	:	:
royal	royal	royal
roads	road	road
military	militari	military
college	colleg	college
,	,	,
victoria	victoria	victoria
,	,	,
b	b	b
.	.	.
c	c	c
.	.	.

lines	line	line
:	:	:
58	58	58

in	in	in
article	articl	article
<	<	<
sandvik-190493200420@sandvik-kent.apple.com	sandvik-190493200420@sandvik-kent.apple.com	sandvik-190493200420@sandvik-kent.apple.com
>	>	>
,	,	,
sandvik@newton.apple.com	sandvik@newton.apple.com	sandvik@newton.apple.com
(	(	(
kent	kent	kent
sandvik	sandvik	sandvik
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
so	so	so
we	we	we
have	have	have
this	this	this
highly	high	highly
christian	christian	christian
religious	religi	religious
order	order	order
that	that	that
put	put	put
fire	fire	fire

|	|	|
>	>	>
on	on	on
their	their	their
house	hous	house
,	,	,
killing	kill	killing
most	most	most
of	of	of
the	the	the
people	peopl	people
inside	insid	inside
.	.	.

|	|	|
>	>	>

i	i	i
would	would	would
hardly	hard	hardly
consider	consid	consider
the	the	the
bd	bd	bd
'	'	'
s	s	s
to	to	to
be	be	be
christian	christian	christian
.	.	.

they	they	they
were	were	were
acting	act	acting
in	in	in
direct	direct	direct
contradiction	contradict	contradiction
to	to	to
scripture	scriptur	scripture
.	.	.

jesus	jesus	jesus
'	'	'
second	second	second
coming	come	coming
is	is	is
something	someth	something
that	that	that
everyone	everyon	everyone
will	will	will
know	know	know
of	of	of
.	.	.

jesus	jesus	jesus
also	also	also
predicted	predict	predicted
that	that	that
there	there	there
will	will	will
be	be	be
false	fals	false
messiahs	messiah	messiah
who	who	who
will	will	will
use	use	use
his	his	his
name	name	name
.	.	.

his	his	his
prophecy	propheci	prophecy
has	has	ha
been	been	been
fulfilled	fulfil	fulfilled
.	.	.

|	|	|
>	>	>
i	i	i
'	'	'
m	m	m
not	not	not
that	that	that
annoyed	annoy	annoyed
about	about	about
the	the	the
adults	adult	adult
,	,	,
they	they	they
knew	knew	knew
supposedly	suppos	supposedly
what	what	what

|	|	|
>	>	>
they	they	they
were	were	were
doing	do	doing
,	,	,
and	and	and
it	it	it
'	'	'
s	s	s
their	their	their
own	own	own
actions	action	action
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
what	what	what
i	i	i
mostly	most	mostly
are	are	are
angry	angri	angry
about	about	about
is	is	is
the	the	the
fact	fact	fact
that	that	that
the	the	the
people	peopl	people
inside	insid	inside
,	,	,
|	|	|
>	>	>
including	includ	including
mothers	mother	mother
,	,	,
let	let	let
the	the	the
children	children	child
suffer	suffer	suffer
and	and	and
die	die	die
during	dure	during
awful	aw	awful

|	|	|
>	>	>
conditions	condit	condition
.	.	.

|	|	|
>	>	>

i	i	i
agree	agre	agree
with	with	with
you	you	you
there	there	there
.	.	.

|	|	|
>	>	>
if	if	if
this	this	this
is	is	is
considered	consid	considered
religious	religi	religious
following	follow	following
to	to	to
the	the	the
end	end	end
,	,	,
i	i	i
'	'	'
m	m	m
proud	proud	proud

|	|	|
>	>	>
that	that	that
i	i	i
don	don	don
'	'	'
t	t	t
follow	follow	follow
such	such	such
fanatical	fanat	fanatical
and	and	and
non	non	non
-	-	-
compassionate	compassion	compassionate
religions	religion	religion
.	.	.

|	|	|
>	>	>

me	me	me
too	too	too
.	.	.

i	i	i
have	have	have
already	alreadi	already
given	given	given
my	my	my
life	life	life
to	to	to
god	god	god
.	.	.

if	if	if
god	god	god
tells	tell	tell
me	me	me
to	to	to
lay	lay	lay
down	down	down
my	my	my
life	life	life
,	,	,
it	it	it
will	will	will
be	be	be
to	to	to
save	save	save
another	anoth	another
life	life	life
.	.	.

|	|	|
>	>	>
you	you	you
might	might	might
want	want	want
to	to	to
die	die	die
for	for	for
whatever	whatev	whatever
purpose	purpos	purpose
,	,	,
but	but	but
please	pleas	please
spare	spare	spare

|	|	|
>	>	>
the	the	the
innocent	innoc	innocent
young	young	young
ones	one	one
that	that	that
has	has	ha
nothing	noth	nothing
to	to	to
do	do	do
with	with	with
this	this	this
all	all	all
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
i	i	i
have	have	have
a	a	a
hard	hard	hard
time	time	time
just	just	just
now	now	now
understanding	understand	understanding
that	that	that
christianity	christian	christianity

|	|	|
>	>	>
knows	know	know
about	about	about
the	the	the
word	word	word
compassion	compass	compassion
.	.	.

christians	christian	christian
,	,	,
do	do	do
you	you	you
think	think	think

|	|	|
>	>	>
the	the	the
actions	action	action
today	today	today
would	would	would
produce	produc	produce
a	a	a
good	good	good
picture	pictur	picture
of	of	of
your	your	your

|	|	|
>	>	>
religion	religion	religion
?	?	?

|	|	|
>	>	>

do	do	do
you	you	you
judge	judg	judge
all	all	all
christians	christian	christian
by	by	by
the	the	the
acts	act	act
of	of	of
those	those	those
who	who	who
would	would	would
call	call	call
themselves	themselv	themselves
christian	christian	christian
and	and	and
yet	yet	yet
are	are	are
not	not	not
?	?	?

the	the	the
bd	bd	bd
'	'	'
s	s	s
contradicted	contradict	contradicted
scripture	scriptur	scripture
in	in	in
their	their	their
actions	action	action
.	.	.

they	they	they
were	were	were
not	not	not
christian	christian	christian
.	.	.

simple	simpl	simple
as	as	a
that	that	that
.	.	.

perhaps	perhap	perhaps
you	you	you
have	have	have
read	read	read
too	too	too
much	much	much
into	into	into
what	what	what
the	the	the
media	media	medium
has	has	ha
portrayed	portray	portrayed
.	.	.

ask	ask	ask
any	ani	any
true	true	true
-	-	-
believing	believ	believing
christian	christian	christian
and	and	and
you	you	you
will	will	will
find	find	find
that	that	that
they	they	they
will	will	will
deny	deni	deny
any	ani	any
association	associ	association
with	with	with
the	the	the
bd	bd	bd
'	'	'
s	s	s
.	.	.

even	even	even
the	the	the
7th	7th	7th
day	day	day
adventists	adventist	adventist
have	have	have
denied	deni	denied
any	ani	any
further	further	further
ties	tie	tie
with	with	with
this	this	this
cult	cult	cult
,	,	,
which	which	which
was	was	wa
what	what	what
they	they	they
were	were	were
.	.	.

do	do	do
you	you	you
judge	judg	judge
all	all	all
muslims	muslim	muslim
by	by	by
the	the	the
acts	act	act
committed	commit	committed
by	by	by
saddam	saddam	saddam
hussein	hussein	hussein
,	,	,
a	a	a
supposedly	suppos	supposedly
devout	devout	devout
muslim	muslim	muslim
?	?	?

i	i	i
don	don	don
'	'	'
t	t	t
.	.	.

saddam	saddam	saddam
is	is	is
just	just	just
a	a	a
dictator	dictat	dictator
using	use	using
the	the	the
religious	religi	religious
beliefs	belief	belief
of	of	of
his	his	his
people	peopl	people
to	to	to
further	further	further
his	his	his
own	own	own
ends	end	end
.	.	.

god	god	god
be	be	be
with	with	with
you	you	you
,	,	,
malcolm	malcolm	malcolm
lee	lee	lee
:	:	:
)	)	)

|	|	|
>	>	>

|	|	|
>	>	>
kent	kent	kent

|	|	|
>	>	>

|	|	|
>	>	>
-	-	-
-	-	-
-	-	-

|	|	|
>	>	>
sandvik@newton.apple.com	sandvik@newton.apple.com	sandvik@newton.apple.com
.	.	.

alink	alink	alink
:	:	:
ksand	ksand	ksand
-	-	-
-	-	-
private	privat	private
activities	activ	activity
on	on	on
the	the	the
net	net	net
.	.	.
