from	from	from
:	:	:
popec@brewich.hou.tx.us	popec@brewich.hou.tx.us	popec@brewich.hou.tx.us
(	(	(
pope	pope	pope
charles	charl	charles
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
merlin	merlin	merlin
,	,	,
mithras	mithra	mithra
and	and	and
magick	magick	magick

organization	organ	organization
:	:	:
the	the	the
brewers	brewer	brewer
'	'	'
witch	witch	witch
bbs	bbs	bb
,	,	,
+1 713 272 7350	+1 713 272 7350	+1 713 272 7350
,	,	,
brewich	brewich	brewich
.	.	.
hou	hou	hou
.	.	.
tx	tx	tx
.	.	.
us	us	u

lines	line	line
:	:	:
42	42	42

caldwell@facman.ohsu.edu	caldwell@facman.ohsu.edu	caldwell@facman.ohsu.edu
(	(	(
larry	larri	larry
caldwell	caldwel	caldwell
)	)	)
writes	write	writes
:	:	:

>	>	>
kosinski@us.oracle.com	kosinski@us.oracle.com	kosinski@us.oracle.com
(	(	(
kevin	kevin	kevin
osinski	osinski	osinski
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
i	i	i
recall	recal	recall
reading	read	reading
in	in	in
michael	michael	michael
(	(	(
?	?	?
)	)	)
rutherford	rutherford	rutherford
'	'	'
s	s	s
novel	novel	novel
"	"	"
sarum	sarum	sarum
"	"	"
a	a	a
scene	scene	scene
in	in	in

>	>	>
>	>	>
which	which	which
the	the	the
son	son	son
of	of	of
a	a	a
roman	roman	roman
nobleman	nobleman	nobleman
living	live	living
in	in	in
britain	britain	britain
takes	take	take
part	part	part
in	in	in
a	a	a

>	>	>
>	>	>
secret	secret	secret
ceremony	ceremoni	ceremony
involving	involv	involving
a	a	a
bull	bull	bull
.	.	.

he	he	he
stands	stand	stand
naked	nake	naked
in	in	in
a	a	a
pit	pit	pit
covered	cover	covered

>	>	>
>	>	>
with	with	with
some	some	some
sort	sort	sort
of	of	of
scaffolding	scaffold	scaffolding
while	while	while
assistants	assist	assistant
coax	coax	coax
a	a	a
bull	bull	bull
to	to	to
stand	stand	stand
on	on	on

>	>	>
>	>	>
the	the	the
scaffolding	scaffold	scaffolding
