from	from	from
:	:	:
andy@sail.stanford.edu	andy@sail.stanford.edu	andy@sail.stanford.edu
(	(	(
andy	andi	andy
freeman	freeman	freeman
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
ban	ban	ban
all	all	all
firearms	firearm	firearm
!	!	!

organization	organ	organization
:	:	:
computer	comput	computer
science	scienc	science
department	depart	department
,	,	,
stanford	stanford	stanford
university	univers	university
.	.	.

lines	line	line
:	:	:
38	38	38

as	as	a
quoted	quot	quoted
from	from	from
<	<	<
1993apr14.184448.2331@gnv.ifas.ufl.edu	1993apr14.184448.2331@gnv.ifas.ufl.edu	1993apr14.184448.2331@gnv.ifas.ufl.edu
>	>	>
by	by	by
jrm@gnv.ifas.ufl.edu	jrm@gnv.ifas.ufl.edu	jrm@gnv.ifas.ufl.edu
:	:	:

>	>	>
firearms	firearm	firearm
tend	tend	tend
to	to	to
fall	fall	fall
into	into	into
this	this	this
low	low	low
dollar	dollar	dollar
/	/	/
pound	pound	pound
area	area	area
.	.	.

>	>	>
it	it	it
would	would	would
not	not	not
be	be	be
economic	econom	economic
to	to	to
smuggle	smuggl	smuggle
them	them	them
in	in	in
.	.	.

that	that	that
depends	depend	depends
only	onli	only
on	on	on
the	the	the
profit	profit	profit
of	of	of
doing	do	doing
so	so	so
.	.	.

the	the	the
differences	differ	difference
in	in	in
cost	cost	cost
of	of	of
production	product	production
will	will	will
determine	determin	determine
local	local	local
vs	vs	v
smuggle	smuggl	smuggle
.	.	.

>	>	>
would	would	would
have	have	have
to	to	to
be	be	be
local	local	local
.	.	.

there	there	there
are	are	are
not	not	not
all	all	all
that	that	that
many	mani	many
people	peopl	people

>	>	>
who	who	who
have	have	have
both	both	both
the	the	the
skill	skill	skill
and	and	and
motivation	motiv	motivation
to	to	to
assemble	assembl	assemble
worthwhile	worthwhil	worthwhile

those	those	those
of	of	of
us	us	u
who	who	who
have	have	have
actually	actual	actually
made	made	made
semi	semi	semi
-	-	-
autos	auto	auto
(	(	(
full	full	full
-	-	-
autos	auto	auto
are	are	are
easier	easier	easier
)	)	)
are	are	are
getting	get	getting
quite	quit	quite
