from	from	from
:	:	:
pa146008@utkvm1.utk.edu	pa146008@utkvm1.utk.edu	pa146008@utkvm1.utk.edu
(	(	(
david	david	david
veal	veal	veal
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
gun	gun	gun
control	control	control
(	(	(
was	was	wa
re	re	re
:	:	:
we	we	we
'	'	'
re	re	re
mad	mad	mad
as	as	a
hell	hell	hell
at	at	at
the	the	the
tv	tv	tv
news	news	news
)	)	)

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
martha	martha	martha
.	.	.
1993apr6	1993apr6	1993apr6
.	.	.
162820	162820	162820
.	.	.
19369	19369	19369

organization	organ	organization
:	:	:
university	univers	university
of	of	of
tennessee	tennesse	tennessee
division	divis	division
of	of	of
continuing	continu	continuing
education	educ	education

lines	line	line
:	:	:
47	47	47

in	in	in
article	articl	article
<	<	<
c4tshu.ew6@magpie.linknet.com	c4tshu.ew6@magpie.linknet.com	c4tshu.ew6@magpie.linknet.com
>	>	>
manes@magpie.linknet.com	manes@magpie.linknet.com	manes@magpie.linknet.com
(	(	(
steve	steve	steve
manes	mane	mane
)	)	)
writes	write	writes
:	:	:

>	>	>
frank	frank	frank
crary	crari	crary
(	(	(
fcrary@ucsu.colorado.edu	fcrary@ucsu.colorado.edu	fcrary@ucsu.colorado.edu
)	)	)
wrote	wrote	wrote
:	:	:

>	>	>
:	:	:
that	that	that
'	'	'
s	s	s
all	all	all
very	veri	very
well	well	well
and	and	and
good	good	good
,	,	,
but	but	but
i	i	i
was	was	wa
refering	refer	refering
to	to	to
all	all	all

>	>	>
:	:	:
homocides	homocid	homocides
,	,	,
not	not	not
just	just	just
ones	one	one
involving	involv	involving
handguns	handgun	handgun
(	(	(
what	what	what
is	is	is
this	this	this
fixation	fixat	fixation

>	>	>
:	:	:
on	on	on
death	death	death
by	by	by
shooting	shoot	shooting
,	,	,
as	as	a
if	if	if
it	it	it
were	were	were
somehow	somehow	somehow
worse	wors	worse
than	than	than
death	death	death

>	>	>
:	:	:
by	by	by
stabbing	stab	stabbing
?	?	?
)	)	)

>	>	>

>	>	>
what	what	what
relevance	relev	relevance
are	are	are
all	all	all
homicides	homicid	homicide
in	in	in
this	this	this
debate	debat	debate
?	?	?

what	what	what
do	do	do
you	you	you
think	think	think
gun	gun	gun

>	>	>
control	control	control
advocates	advoc	advocate
are	are	are
saying	say	saying
:	:	:
that	that	that
if	if	if
we	we	we
get	get	get
rid	rid	rid
of	of	of
all	all	all
handguns	handgun	handgun
we	we	we
will	will	will

>	>	>
live	live	live
in	in	in
a	a	a
homicide	homicid	homicide
-	-	-
free	free	free
world	world	world
?	?	?

the	the	the
relevance	relev	relevance
is	is	is
that	that	that
if	if	if
you	you	you
'	'	'
ve	ve	ve
got	got	got
x	x	x
homicides	homicid	homicide
and	and	and
reduce	reduc	reduce
the	the	the
number	number	number
of	of	of
gun	gun	gun
homicides	homicid	homicide
in	in	in
that	that	that
group	group	group
,	,	,
but	but	but
x	x	x
doesn	doesn	doesn
'	'	'
t	t	t
decrease	decreas	decrease
by	by	by
a	a	a
significant	signific	significant
amount	amount	amount
,	,	,
have	have	have
you	you	you
made	made	made
an	an	an
improvement	improv	improvement
,	,	,
and	and	and
is	is	is
that	that	that
improvement	improv	improvement
worth	worth	worth
what	what	what
you	you	you
'	'	'
ve	ve	ve
paid	paid	paid
?	?	?

>	>	>
the	the	the
issue	issu	issue
is	is	is
guns	gun	gun
,	,	,
not	not	not
baseball	basebal	baseball
bats	bat	bat
.	.	.

even	even	even
a	a	a
simpleton	simpleton	simpleton
knows	know	know
that	that	that

>	>	>
he	he	he
stands	stand	stand
a	a	a
better	better	better
chance	chanc	chance
of	of	of
surviving	surviv	surviving
an	an	an
attack	attack	attack
with	with	with
a	a	a
baseball	basebal	baseball
bat	bat	bat
.	.	.
.	.	.
.	.	.

>	>	>
certainly	certain	certainly
of	of	of
outrunning	outrun	outrunning
a	a	a
bat	bat	bat
-	-	-
wielding	wield	wielding
assailant	assail	assailant
.	.	.

if	if	if
a	a	a
baseball	basebal	baseball
bat	bat	bat
is	is	is
a	a	a
tenth	tenth	tenth
as	as	a
likely	like	likely
to	to	to
kill	kill	kill
a	a	a
victim	victim	victim
as	as	a
a	a	a
gun	gun	gun
,	,	,
is	is	is
that	that	that
any	ani	any
comfort	comfort	comfort
to	to	to
that	that	that
tenth	tenth	tenth
?	?	?
