from	from	from
:	:	:
hambidge@bms.com	hambidge@bms.com	hambidge@bms.com

subject	subject	subject
:	:	:
re	re	re
:	:	:
the	the	the
'	'	'
pill	pill	pill
'	'	'
for	for	for
deer	deer	deer
=	=	=
no	no	no
hunting	hunt	hunting

reply	repli	reply
-	-	-
to	to	to
:	:	:
hambidge@bms.com	hambidge@bms.com	hambidge@bms.com

organization	organ	organization
:	:	:
bristol	bristol	bristol
-	-	-
myers	myer	myers
squibb	squibb	squibb

lines	line	line
:	:	:
81	81	81

in	in	in
article	articl	article
<	<	<
1993apr14.182610.2330@gnv.ifas.ufl.edu	1993apr14.182610.2330@gnv.ifas.ufl.edu	1993apr14.182610.2330@gnv.ifas.ufl.edu
>	>	>
,	,	,
jrm@gnv.ifas.ufl.edu	jrm@gnv.ifas.ufl.edu	jrm@gnv.ifas.ufl.edu
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr14.120958.11363@synapse.bms.com	1993apr14.120958.11363@synapse.bms.com	1993apr14.120958.11363@synapse.bms.com
>	>	>
,	,	,
hambidge@bms.com	hambidge@bms.com	hambidge@bms.com
writes	write	writes
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
the	the	the
second	second	second
amendment	amend	amendment
is	is	is
about	about	about
sovereignty	sovereignti	sovereignty
,	,	,
not	not	not
sporting	sport	sporting
goods	good	good
.	.	.

>	>	>

>	>	>
perfectly	perfect	perfectly
correct	correct	correct
,	,	,
but	but	but
it	it	it
won	won	won
'	'	'
t	t	t
make	make	make
any	ani	any
difference	differ	difference
.	.	.

hmm	hmm	hmm
.	.	.

i	i	i
beg	beg	beg
to	to	to
differ	differ	differ
.	.	.

it	it	it
will	will	will
probably	probabl	probably
make	make	make
a	a	a
big	big	big
difference	differ	difference
at	at	at
some	some	some
point	point	point
.	.	.

>	>	>

>	>	>
>	>	>
self	self	self
defense	defens	defense
is	is	is
a	a	a
valid	valid	valid
reason	reason	reason
for	for	for
rkba	rkba	rkba
.	.	.

>	>	>

>	>	>
the	the	the
vast	vast	vast
majority	major	majority
get	get	get
through	through	through
life	life	life
without	without	without
ever	ever	ever
having	have	having
to	to	to

>	>	>
own	own	own
,	,	,
use	use	use
or	or	or
display	display	display
a	a	a
firearm	firearm	firearm
.	.	.

besides	besid	besides
,	,	,
there	there	there
are	are	are
other	other	other

>	>	>
means	mean	mean
of	of	of
self	self	self
-	-	-
protection	protect	protection
which	which	which
can	can	can
be	be	be
just	just	just
as	as	a
effective	effect	effective

>	>	>
as	as	a
firearms	firearm	firearm
.	.	.

thankfully	thank	thankfully
,	,	,
it	it	it
is	is	is
true	true	true
that	that	that
the	the	the
majority	major	majority
go	go	go
through	through	through
life	life	life
without	without	without
having	have	having
to	to	to
use	use	use
a	a	a
firearm	firearm	firearm
.	.	.

howver	howver	howver
,	,	,
there	there	there
are	are	are
situations	situat	situation
where	where	where
firearms	firearm	firearm
are	are	are
the	the	the
most	most	most
effective	effect	effective
means	mean	mean
of	of	of
self	self	self
protection	protect	protection
.	.	.

what	what	what
other	other	other
means	mean	mean
do	do	do
you	you	you
propose	propos	propose
as	as	a
equally	equal	equally
effective	effect	effective
?	?	?

>	>	>

>	>	>
>	>	>
freedoms	freedom	freedom
and	and	and
rights	right	right
are	are	are
not	not	not
dependent	depend	dependent
on	on	on
public	public	public
opinion	opinion	opinion
,	,	,
necessity	necess	necessity
,	,	,
or	or	or

>	>	>
>	>	>
scientific	scientif	scientific
scrutiny	scrutini	scrutiny
.	.	.

>	>	>

>	>	>
new	new	new
to	to	to
this	this	this
planet	planet	planet
?	?	?

everything	everyth	everything
is	is	is
dependent	depend	dependent
on	on	on
either	either	either
public	public	public

>	>	>
or	or	or
political	polit	political
opinion	opinion	opinion
,	,	,
usually	usual	usually
political	polit	political
.	.	.

to	to	to
imagine	imagin	imagine
that	that	that

>	>	>
inalienable	inalien	inalienable
'	'	'
rights	right	right
'	'	'
are	are	are
somehow	somehow	somehow
wired	wire	wired
into	into	into
the	the	the
vast	vast	vast
cold	cold	cold

>	>	>
cosmos	cosmos	cosmos
is	is	is
purest	purest	purest
egotism	egot	egotism
and	and	and
a	a	a
dangerous	danger	dangerous
delusion	delus	delusion
.	.	.

new	new	new
to	to	to
this	this	this
country	countri	country
?	?	?

new	new	new
to	to	to
political	polit	political
theory	theori	theory
?	?	?

alas	ala	ala
,	,	,
i	i	i
was	was	wa
speaking	speak	speaking
of	of	of
principle	principl	principle
.	.	.

without	without	without
principle	principl	principle
,	,	,
all	all	all
attempts	attempt	attempt
at	at	at
republican	republican	republican
forms	form	form
of	of	of
gov	gov	gov
'	'	'
t	t	t
are	are	are
futile	futil	futile
.	.	.

there	there	there
are	are	are
times	time	time
when	when	when
public	public	public
and	and	and
political	polit	political
opinion	opinion	opinion
are	are	are
contrary	contrari	contrary
to	to	to
principle	principl	principle
,	,	,
which	which	which
is	is	is
why	whi	why
we	we	we
have	have	have
a	a	a
constitution	constitut	constitution
which	which	which
enumerates	enumer	enumerates
gov	gov	gov
'	'	'
t	t	t
powers	power	power
and	and	and
presumes	presum	presumes
certain	certain	certain
rights	right	right
.	.	.

a	a	a
major	major	major
reason	reason	reason
for	for	for
this	this	this
was	was	wa
to	to	to
prevent	prevent	prevent
a	a	a
tyranny	tyranni	tyranny
of	of	of
the	the	the
majority	major	majority
.	.	.

>	>	>

>	>	>
>	>	>
no	no	no
arguments	argument	argument
against	against	against
rkba	rkba	rkba
can	can	can
withstand	withstand	withstand
scientific	scientif	scientific
scrutiny	scrutini	scrutiny
.	.	.

>	>	>

>	>	>
they	they	they
don	don	don
'	'	'
t	t	t
have	have	have
to	to	to
.	.	.

like	like	like
so	so	so
many	mani	many
other	other	other
things	thing	thing
,	,	,
the	the	the
issue	issu	issue

>	>	>
is	is	is
one	one	one
of	of	of
-	-	-
perception	percept	perception
-	-	-
rather	rather	rather
than	than	than
boring	bore	boring
statistics	statist	statistic
.	.	.

>	>	>
every	everi	every
time	time	time
some	some	some
young	young	young
innocent	innoc	innocent
is	is	is
gunned	gun	gunned
-	-	-
down	down	down
in	in	in
a	a	a
drive	drive	drive

>	>	>
by	by	by
,	,	,
every	everi	every
time	time	time
some	some	some
kid	kid	kid
is	is	is
murdered	murder	murdered
for	for	for
a	a	a
jacket	jacket	jacket
,	,	,
every	everi	every

>	>	>
time	time	time
a	a	a
store	store	store
clerk	clerk	clerk
is	is	is
executed	execut	executed
for	for	for
three	three	three
dollars	dollar	dollar
in	in	in
change	chang	change
,	,	,
>	>	>
every	everi	every
time	time	time
some	some	some
moron	moron	moron
kills	kill	kill
his	his	his
wife	wife	wife
because	becaus	because
she	she	she
took	took	took
the	the	the

>	>	>
last	last	last
beer	beer	beer
from	from	from
the	the	the
fridge	fridg	fridge
,	,	,
every	everi	every
time	time	time
someone	someon	someone
hears	hear	hears
a	a	a
'	'	'
bang	bang	bang
'	'	'

>	>	>
in	in	in
the	the	the
night	night	night
.	.	.
.	.	.
.	.	.
.	.	.

the	the	the
rkba	rkba	rkba
dies	die	dy
.	.	.

the	the	the
stats	stat	stats
are	are	are
not	not	not
all	all	all
*	*	*
that	that	that
*	*	*

>	>	>
clearly	clear	clearly
behind	behind	behind
firearms	firearm	firearm
-	-	-
the	the	the
protection	protect	protection
factor	factor	factor
does	doe	doe
not	not	not

>	>	>
strongly	strong	strongly
outweigh	outweigh	outweigh
the	the	the
mindless	mindless	mindless
mayhem	mayhem	mayhem
factor	factor	factor
.	.	.

given	given	given
society	societi	society

>	>	>
as	as	a
we	we	we
now	now	now
experience	experi	experience
it	it	it
-	-	-
it	it	it
seems	seem	seems
safer	safer	safer
to	to	to
get	get	get
rid	rid	rid
of	of	of

>	>	>
as	as	a
many	mani	many
guns	gun	gun
as	as	a
possible	possibl	possible
.	.	.

that	that	that
may	may	may
be	be	be
an	an	an
error	error	error
,	,	,
but	but	but
enough	enough	enough

>	>	>
active	activ	active
voters	voter	voter
believe	believ	believe
in	in	in
that	that	that
course	cours	course
.	.	.

this	this	this
is	is	is
exactly	exact	exactly
why	whi	why
law	law	law
should	should	should
be	be	be
based	base	based
on	on	on
reasoned	reason	reasoned
thought	thought	thought
,	,	,
not	not	not
immediate	immedi	immediate
perception	percept	perception
.	.	.

of	of	of
course	cours	course
,	,	,
it	it	it
doesn	doesn	doesn
'	'	'
t	t	t
always	alway	always
work	work	work
that	that	that
way	way	way
.	.	.

fortunately	fortun	fortunately
,	,	,
while	while	while
there	there	there
are	are	are
no	no	no
guarantees	guarante	guarantee
,	,	,
logic	logic	logic
sometimes	sometim	sometimes
does	doe	doe
prevail	prevail	prevail
.	.	.

and	and	and
,	,	,
if	if	if
not	not	not
,	,	,
there	there	there
are	are	are
still	still	still
means	mean	mean
for	for	for
correction	correct	correction
.	.	.

as	as	a
far	far	far
as	as	a
"	"	"
enough	enough	enough
active	activ	active
voters	voter	voter
"	"	"
are	are	are
concerned	concern	concerned
,	,	,
that	that	that
is	is	is
still	still	still
an	an	an
open	open	open
question	question	question
until	until	until
the	the	the
vote	vote	vote
is	is	is
made	made	made
.	.	.

>	>	>

>	>	>
>	>	>
how	how	how
do	do	do
you	you	you
intend	intend	intend
to	to	to
'	'	'
silence	silenc	silence
'	'	'
rkba	rkba	rkba
supporters	support	supporter
?	?	?

>	>	>

>	>	>
talk	talk	talk
all	all	all
you	you	you
want	want	want
.	.	.

talk	talk	talk
about	about	about
the	the	the
"	"	"
good	good	good
old	old	old
days	day	day
"	"	"
when	when	when

>	>	>
you	you	you
used	use	used
to	to	to
own	own	own
firearms	firearm	firearm
.	.	.

after	after	after
a	a	a
while	while	while
,	,	,
such	such	such
talk	talk	talk
will	will	will

>	>	>
take	take	take
on	on	on
the	the	the
character	charact	character
of	of	of
war	war	war
stories	stori	story
.	.	.
.	.	.
.	.	.

and	and	and
no	no	no
one	one	one
will	will	will

>	>	>
be	be	be
very	veri	very
interested	interest	interested
