from	from	from
:	:	:
jaf@a2.cim.cdc.com	jaf@a2.cim.cdc.com	jaf@a2.cim.cdc.com
(	(	(
james	jame	james
foster	foster	foster
x2912	x2912	x2912
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
my	my	my
gun	gun	gun
is	is	is
like	like	like
my	my	my
american	american	american
express	express	express
card	card	card

organization	organ	organization
:	:	:
control	control	control
data	data	data

distribution	distribut	distribution
:	:	:
usa	usa	usa

lines	line	line
:	:	:
197	197	197

in	in	in
article	articl	article
<	<	<
1qie2rinn1b9@cae.cad.gatech.edu	1qie2rinn1b9@cae.cad.gatech.edu	1qie2rinn1b9@cae.cad.gatech.edu
>	>	>
,	,	,
vincent@cad.gatech.edu	vincent@cad.gatech.edu	vincent@cad.gatech.edu
(	(	(
vincent	vincent	vincent
fox	fox	fox
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
in	in	in
<	<	<
93104.173826u28037@uicvm.uic.edu	93104.173826u28037@uicvm.uic.edu	93104.173826u28037@uicvm.uic.edu
>	>	>
jason	jason	jason
kratz	kratz	kratz
<	<	<
u28037@uicvm.uic.edu	u28037@uicvm.uic.edu	u28037@uicvm.uic.edu
>	>	>
writes	write	writes
:	:	:

|	|	|
>	>	>
[	[	[
deleted	delet	deleted
]	]	]

|	|	|
>	>	>
[	[	[
]	]	]
and	and	and
as	as	a
far	far	far
as	as	a
fully	fulli	fully
-	-	-
automatic	automat	automatic
weapons	weapon	weapon
,	,	,
you	you	you
can	can	can
be	be	be
a	a	a
lot	lot	lot
better	better	better

|	|	|
>	>	>
[	[	[
]	]	]
armed	arm	armed
if	if	if
you	you	you
want	want	want
to	to	to
hit	hit	hit
what	what	what
you	you	you
aim	aim	aim
at	at	at
.	.	.

|	|	|
>	>	>
[	[	[
]	]	]

|	|	|
>	>	>
>	>	>
what	what	what
seems	seem	seems
to	to	to
be	be	be
happening	happen	happening
here	here	here
is	is	is
the	the	the
situation	situat	situation
getting	get	getting
totally	total	totally
blown	blown	blown
out	out	out
of	of	of

|	|	|
>	>	>
>	>	>
proportion	proport	proportion
.	.	.

in	in	in
my	my	my
post	post	post
i	i	i
was	was	wa
referring	refer	referring
to	to	to
your	your	your
regular	regular	regular
patrolman	patrolman	patrolman
in	in	in
a	a	a
car	car	car

|	|	|
>	>	>
>	>	>
cruising	cruis	cruising
around	around	around
the	the	the
city	citi	city
vs	vs	v
.	.	.

gang	gang	gang
members	member	member
.	.	.

of	of	of
course	cours	course
the	the	the
police	polic	police
have	have	have
access	access	access

|	|	|
>	>	>
>	>	>
to	to	to
the	the	the
things	thing	thing
that	that	that
you	you	you
mentioned	mention	mentioned
but	but	but
do	do	do
they	they	they
use	use	use
tanks	tank	tank
and	and	and
such	such	such
all	all	all
of	of	of
the	the	the

|	|	|
>	>	>
>	>	>
time	time	time
?	?	?

of	of	of
course	cours	course
they	they	they
don	don	don
'	'	'
t	t	t
and	and	and
that	that	that
'	'	'
s	s	s
the	the	the
point	point	point
i	i	i
was	was	wa
trying	tri	trying
to	to	to
make	make	make
.	.	.

every	everi	every

|	|	|
>	>	>
>	>	>
day	day	day
when	when	when
i	i	i
go	go	go
out	out	out
to	to	to
lunch	lunch	lunch
i	i	i
always	alway	always
see	see	see
cops	cop	cop
coming	come	coming
in	in	in
.	.	.

the	the	the
majority	major	majority
that	that	that
i	i	i

|	|	|
>	>	>
>	>	>
see	see	see
are	are	are
still	still	still
carrying	carri	carrying
revolvers	revolv	revolver
.	.	.

not	not	not
that	that	that
there	there	there
is	is	is
anything	anyth	anything
wrong	wrong	wrong
with	with	with
a	a	a

|	|	|
>	>	>
>	>	>
revolver	revolv	revolver
