from	from	from
:	:	:
dlb5404@tamuts.tamu.edu	dlb5404@tamuts.tamu.edu	dlb5404@tamuts.tamu.edu
(	(	(
daryl	daryl	daryl
biberdorf	biberdorf	biberdorf
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
do	do	do
they	they	they
really	realli	really
believe	believ	believe
?	?	?

organization	organ	organization
:	:	:
texas	texa	texas
a	a	a
&	&	&
m	m	m
university	univers	university
,	,	,
college	colleg	college
station	station	station

lines	line	line
:	:	:
38	38	38

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
tamuts	tamut	tamuts
.	.	.
tamu	tamu	tamu
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
1993apr5.150031.3123@colorado.edu	1993apr5.150031.3123@colorado.edu	1993apr5.150031.3123@colorado.edu
>	>	>
ajteel@dendrite.cs.colorado.edu	ajteel@dendrite.cs.colorado.edu	ajteel@dendrite.cs.colorado.edu
(	(	(
a	a	a
.	.	.
j	j	j
.	.	.
teel	teel	teel
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
q	q	q
:	:	:
do	do	do
you	you	you
think	think	think
that	that	that
hic	hic	hic
et	et	et
al	al	al
really	realli	really
believe	believ	believe
that	that	that
the	the	the
laws	law	law

>	>	>
that	that	that
they	they	they
are	are	are
trying	tri	trying
to	to	to
get	get	get
passed	pass	passed
are	are	are
for	for	for
the	the	the
good	good	good
or	or	or
are	are	are
they	they	they
just	just	just

>	>	>
lying	lie	lying
through	through	through
their	their	their
teeth	teeth	teeth
and	and	and
trying	tri	trying
to	to	to
disarm	disarm	disarm
the	the	the
populace	populac	populace
?	?	?

i	i	i
think	think	think
that	that	that
hci	hci	hci
people	peopl	people
honestly	honest	honestly
believe	believ	believe
that	that	that
passing	pass	passing
more	more	more
gun	gun	gun
control	control	control
laws	law	law
will	will	will
be	be	be
in	in	in
the	the	the
best	best	best
interests	interest	interest
of	of	of
public	public	public
safety	safeti	safety
.	.	.

why	whi	why
do	do	do
i	i	i
think	think	think
this	this	this
?	?	?

because	becaus	because
i	i	i
used	use	used
to	to	to
