from	from	from
:	:	:
butzen@binky.nas.nasa.gov	butzen@binky.nas.nasa.gov	butzen@binky.nas.nasa.gov
(	(	(
nicholas	nichola	nicholas
a	a	a
.	.	.

butzen	butzen	butzen
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
gw2000	gw2000	gw2000
and	and	and
simms	simm	simms
organization	organ	organization
:	:	:
nas	nas	na
program	program	program
,	,	,
nasa	nasa	nasa
ames	ame	ames
research	research	research
center	center	center
,	,	,
moffett	moffett	moffett
field	field	field
,	,	,
ca	ca	ca
lines	line	line
:	:	:
29	29	29

they	they	they
are	are	are
actually	actual	actually
72	72	72
pin	pin	pin
.	.	.

they	they	they
come	come	come
in	in	in
4	4	4
,	,	,
8	8	8
,	,	,
16	16	16
,	,	,
and	and	and
32	32	32
with	with	with
64s	64s	64s
soon	soon	soon
if	if	if
you	you	you
are	are	are
interested	interest	interested
in	in	in
4s	4s	4
or	or	or
8s	8s	8
,	,	,
i	i	i
may	may	may
be	be	be
able	abl	able
to	to	to
help	help	help
.	.	.

please	pleas	please
call	call	call
415-324-2881	415-324-2881	415-324-2881
after	after	after
4:00 pm	4:00 pm	4:00 pm
pdt	pdt	pdt
.	.	.

i	i	i
may	may	may
be	be	be
interested	interest	interested
in	in	in
a	a	a
trade	trade	trade
.	.	.

nab	nab	nab

asan	asan	asan
-	-	-
nasa	nasa	nasa
it	it	it
'	'	'
s	s	s
all	all	all
done	done	done
with	with	with
mirrors	mirror	mirror
in	in	in
article	articl	article
<	<	<
1pq2ofinne2t@darkstar.ucsc.edu	1pq2ofinne2t@darkstar.ucsc.edu	1pq2ofinne2t@darkstar.ucsc.edu
>	>	>
,	,	,
banshee@cats.ucsc.edu	banshee@cats.ucsc.edu	banshee@cats.ucsc.edu
(	(	(
wailer	wailer	wailer
at	at	at
the	the	the
gates	gate	gate
of	of	of
dawn	dawn	dawn
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>

|	|	|
>	>	>
in	in	in
<	<	<
113956@bu.edu	113956@bu.edu	113956@bu.edu
>	>	>
nshah@acs2.bu.edu	nshah@acs2.bu.edu	nshah@acs2.bu.edu
writes	write	writes
:	:	:

|	|	|
>	>	>

|	|	|
>	>	>
>	>	>
i	i	i
have	have	have
a	a	a
gateway2000	gateway2000	gateway2000
483	483	483
/	/	/
33	33	33
local	local	local
bus	bus	bus
system	system	system
.	.	.

it	it	it
has	has	ha
4	4	4
slots	slot	slot
for	for	for
simms	simm	simms

|	|	|
>	>	>
>	>	>
that	that	that
either	either	either
have	have	have
to	to	to
use	use	use
4	4	4
or	or	or
16mb	16mb	16mb
simms	simm	simms
.	.	.

my	my	my
question	question	question
:	:	:
i	i	i
just	just	just

|	|	|
>	>	>
>	>	>
received	receiv	received
a	a	a
4x9	4x9	4x9
70ns	70ns	70ns
simm	simm	simm
and	and	and
it	it	it
has	has	ha
~	~	~
30	30	30
pins	pin	pin
.	.	.

the	the	the
slot	slot	slot
on	on	on
the	the	the

|	|	|
>	>	>
>	>	>
motherboard	motherboard	motherboard
has	has	ha
at	at	at
least	least	least
70	70	70
or	or	or
so	so	so
pins	pin	pin
.	.	.

did	did	did
i	i	i
get	get	get
the	the	the
wrong	wrong	wrong
simm	simm	simm

|	|	|
>	>	>
>	>	>
or	or	or
can	can	can
i	i	i
still	still	still
use	use	use
my	my	my
simm	simm	simm
,	,	,
although	although	although
not	not	not
all	all	all
the	the	the
pins	pin	pin
on	on	on
the	the	the
slot	slot	slot
would	would	would

|	|	|
>	>	>
>	>	>
be	be	be
flilled	flill	flilled
.	.	.

i	i	i
have	have	have
never	never	never
encountered	encount	encountered
such	such	such
a	a	a
long	long	long
slot	slot	slot
for	for	for
simms	simm	simms
before	befor	before
.	.	.

|	|	|
>	>	>
>	>	>
anyone	anyon	anyone
have	have	have
suggestions	suggest	suggestion
?	?	?

i	i	i
can	can	can
'	'	'
t	t	t
get	get	get
a	a	a
hold	hold	hold
of	of	of
gateway	gateway	gateway
yet	yet	yet
.	.	.

thanks	thank	thanks

|	|	|
>	>	>
>	>	>
please	pleas	please
post	post	post
to	to	to
the	the	the
net	net	net
or	or	or
:	:	:
nshah@acs.bu.edu	nshah@acs.bu.edu	nshah@acs.bu.edu

|	|	|
>	>	>

|	|	|
>	>	>
yes	yes	yes
you	you	you
got	got	got
the	the	the
wrong	wrong	wrong
simm	simm	simm
.	.	.

you	you	you
need	need	need
70	70	70
pin	pin	pin
simms	simm	simms
in	in	in
4	4	4
or	or	or
16	16	16
meg	meg	meg

|	|	|
>	>	>
flavors	flavor	flavor
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
-	-	-
-	-	-

|	|	|
>	>	>
the	the	the
wailer	wailer	wailer
at	at	at
the	the	the
gates	gate	gate
of	of	of
dawn	dawn	dawn
|	|	|
banshee@cats.ucsc.edu	banshee@cats.ucsc.edu	banshee@cats.ucsc.edu
|	|	|

|	|	|
>	>	>
just	just	just
who	who	who
are	are	are
you	you	you
calling	call	calling
a	a	a
froofroo	froofroo	froofroo
head	head	head
?	?	?

|	|	|
|	|	|

|	|	|
>	>	>
dod	dod	dod
#	#	#
0667	0667	0667
"	"	"
just	just	just
a	a	a
friend	friend	friend
of	of	of
the	the	the
beast	beast	beast
.	.	.
"	"	"
|	|	|
banshee@ucscb.ucsc.edu	banshee@ucscb.ucsc.edu	banshee@ucscb.ucsc.edu
|	|	|

|	|	|
>	>	>
2	2	2
,	,	,
3	3	3
,	,	,
5	5	5
,	,	,
7	7	7
,	,	,
13	13	13
,	,	,
17	17	17
,	,	,
19	19	19
,	,	,
31	31	31
,	,	,
61	61	61
,	,	,
89	89	89
,	,	,
107	107	107
,	,	,
127	127	127
,	,	,
521	521	521
,	,	,
607	607	607
.	.	.
.	.	.
.	.	.
.	.	.
|	|	|
banshee@ucscb.bitnet	banshee@ucscb.bitnet	banshee@ucscb.bitnet
|	|	|
