from	from	from
:	:	:
robert.desonia@hal9k.ann-arbor.mi.us	robert.desonia@hal9k.ann-arbor.mi.us	robert.desonia@hal9k.ann-arbor.mi.us
(	(	(
robert	robert	robert
desonia	desonia	desonia
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
i	i	i
don	don	don
'	'	'
t	t	t
understand	understand	understand
si	si	si

distribution	distribut	distribution
:	:	:
world	world	world

organization	organ	organization
:	:	:
hal	hal	hal
9000	9000	9000
bbs	bbs	bb
,	,	,
w	w	w
-	-	-
net	net	net
hq	hq	hq
,	,	,
ann	ann	ann
arbor	arbor	arbor
,	,	,
michigan	michigan	michigan
,	,	,
usa	usa	usa

reply	repli	reply
-	-	-
to	to	to
:	:	:
robert.desonia@hal9k.ann-arbor.mi.us	robert.desonia@hal9k.ann-arbor.mi.us	robert.desonia@hal9k.ann-arbor.mi.us
(	(	(
robert	robert	robert
desonia	desonia	desonia
)	)	)

lines	line	line
:	:	:
54	54	54

mg	mg	mg
>	>	>
joohwee	joohwe	joohwee
students	student	student
(	(	(
neural@iss.nus.sg	neural@iss.nus.sg	neural@iss.nus.sg
)	)	)
wrote	wrote	wrote
:	:	:
mg	mg	mg
>	>	>
>	>	>
i	i	i
went	went	went
buying	buy	buying
simms	simm	simms
recently	recent	recently
,	,	,
and	and	and
the	the	the
sales	sale	sale
person	person	person
told	told	told
me	me	me
that	that	that
the	the	the
mg	mg	mg
>	>	>
>	>	>
are	are	are
9	9	9
-	-	-
chip	chip	chip
simms	simm	simms
and	and	and
3	3	3
-	-	-
chip	chip	chip
simms	simm	simms
,	,	,
and	and	and
one	one	one
cannot	cannot	cannot
use	use	use
them	them	them
interchan	interchan	interchan
mg	mg	mg
>	>	>
>	>	>
if	if	if
you	you	you
use	use	use
one	one	one
,	,	,
you	you	you
have	have	have
to	to	to
use	use	use
all	all	all
of	of	of
the	the	the
same	same	same
type	type	type
.	.	.

don	don	don
'	'	'
t	t	t
believe	believ	believe
everything	everyth	everything
you	you	you
are	are	are
told	told	told
.	.	.

i	i	i
can	can	can
tell	tell	tell
you	you	you
that	that	that
mixing	mix	mixing
them	them	them
between	between	between
'	'	'
banks	bank	bank
'	'	'
ok	ok	ok
,	,	,
and	and	and
i	i	i
can	can	can
'	'	'
t	t	t
see	see	see
why	whi	why
mixing	mix	mixing
in	in	in
one	one	one
bank	bank	bank
is	is	is
not	not	not
unless	unless	unless
they	they	they
are	are	are
of	of	of
different	differ	different
speeds	speed	speed
(	(	(
e	e	e
.	.	.
g	g	g
.	.	.
mixing	mix	mixing
of	of	of
60ns	60ns	60ns
and	and	and
100ns	100ns	100ns
simms	simm	simms
in	in	in
one	one	one
bank	bank	bank
)	)	)
.	.	.

the	the	the
two	two	two
only	onli	only
differ	differ	differ
in	in	in
the	the	the
type	type	type
of	of	of
chips	chip	chip
it	it	it
uses	use	us
.	.	.

assuming	assum	assuming
that	that	that
the	the	the
simms	simm	simms
are	are	are
1mx9	1mx9	1mx9
(	(	(
9	9	9
bit	bit	bit
wide	wide	wide
)	)	)
,	,	,
here	here	here
is	is	is
the	the	the
two	two	two
equivalent	equival	equivalent
configuration	configur	configuration
.	.	.

the	the	the
3	3	3
-	-	-
chip	chip	chip
simm	simm	simm
uses	use	us
two	two	two
4	4	4
-	-	-
bit	bit	bit
wide	wide	wide
4mbit	4mbit	4mbit
(	(	(
1m	1m	1m
of	of	of
4	4	4
-	-	-
bit	bit	bit
nibbles	nibbl	nibble
)	)	)
and	and	and
one	one	one
1	1	1
-	-	-
bit	bit	bit
wide	wide	wide
1mbit	1mbit	1mbit
chip	chip	chip
(	(	(
for	for	for
a	a	a
total	total	total
of	of	of
9	9	9
-	-	-
bit	bit	bit
wide	wide	wide
1mbyte	1mbyte	1mbyte

)	)	)
.	.	.

the	the	the
9	9	9
-	-	-
bit	bit	bit
simm	simm	simm
uses	use	us
nine	nine	nine
1	1	1
-	-	-
bit	bit	bit
wide	wide	wide
1mbit	1mbit	1mbit
chips	chip	chip
.	.	.

these	these	these
are	are	are
equivalent	equival	equivalent
because	becaus	because
of	of	of
the	the	the
way	way	way
that	that	that
it	it	it
is	is	is
'	'	'
pinned	pin	pinned
'	'	'
on	on	on
the	the	the
simm	simm	simm
board	board	board
.	.	.

at	at	at
the	the	the
simm	simm	simm
interface	interfac	interface
,	,	,
they	they	they
both	both	both
act	act	act
as	as	a
9	9	9
-	-	-
bit	bit	bit
wide	wide	wide
1mbyte	1mbyte	1mbyte
simms	simm	simms
(	(	(
2	2	2
*	*	*
4	4	4
+	+	+
1	1	1
=	=	=
9	9	9
*	*	*
1	1	1
)	)	)
.	.	.

[	[	[
sorry	sorri	sorry
if	if	if
too	too	too
techie	techi	techie
for	for	for
ya	ya	ya
]	]	]
.	.	.

mg	mg	mg
>	>	>
>	>	>
similarly	similar	similarly
,	,	,
one	one	one
cannot	cannot	cannot
plug	plug	plug
in	in	in
two	two	two
1mb	1mb	1mb
simms	simm	simms
and	and	and
one	one	one
4mb	4mb	4mb
simms	simm	simms
to	to	to
gi	gi	gi
mg	mg	mg
