from	from	from
:	:	:
dmoyer@ccscola.columbia.ncr.com	dmoyer@ccscola.columbia.ncr.com	dmoyer@ccscola.columbia.ncr.com
(	(	(
dan	dan	dan
moyer	moyer	moyer
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
changing	chang	changing
motherboards	motherboard	motherboards
-	-	-
messing	mess	messing
with	with	with
connectors	connector	connector

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
ccscola	ccscola	ccscola

organization	organ	organization
:	:	:
ncr	ncr	ncr
corp	corp	corp
,	,	,
e	e	e
&	&	&
m	m	m
-	-	-
columbia	columbia	columbia
,	,	,
columbia	columbia	columbia
,	,	,
sc	sc	sc

lines	line	line
:	:	:
40	40	40

in	in	in
article	articl	article
<	<	<
93105.073119ip06015@portland.caps.maine.edu	93105.073119ip06015@portland.caps.maine.edu	93105.073119ip06015@portland.caps.maine.edu
>	>	>
jozef	jozef	jozef
slaby	slabi	slaby
<	<	<
ip06015@portland.caps.maine.edu	ip06015@portland.caps.maine.edu	ip06015@portland.caps.maine.edu
>	>	>
writes	write	writes
:	:	:

>	>	>
when	when	when
i	i	i
changed	chang	changed
my	my	my
motherboard	motherboard	motherboard
i	i	i
had	had	had
a	a	a
lot	lot	lot
of	of	of
trouble	troubl	trouble
getting	get	getting

>	>	>
led	led	led
,	,	,
spkr	spkr	spkr
,	,	,
turbo	turbo	turbo
,	,	,
turboswitch	turboswitch	turboswitch
,	,	,
hdd	hdd	hdd
,	,	,
klck	klck	klck
,	,	,
rst	rst	rst
,	,	,
connectors	connector	connector
correctly	correct	correctly

>	>	>
reconnected	reconnect	reconnected
.	.	.

for	for	for
example	exampl	example
turbo	turbo	turbo
switch	switch	switch
had	had	had
three	three	three
wires	wire	wire
and	and	and

>	>	>
the	the	the
motherboard	motherboard	motherboard
connection	connect	connection
only	onli	only
two	two	two
pins	pin	pin
.	.	.
.	.	.
.	.	.

and	and	and
so	so	so
on	on	on
.	.	.

>	>	>

>	>	>
does	doe	doe
anyone	anyon	anyone
know	know	know
a	a	a
solution	solut	solution
to	to	to
this	this	this
.	.	.

do	do	do
i	i	i
need	need	need
to	to	to
rewire	rewir	rewire
the	the	the

>	>	>
connectors	connector	connector
or	or	or
what	what	what
is	is	is
the	the	the
best	best	best
way	way	way
to	to	to
approach	approach	approach
this	this	this
.	.	.

>	>	>
it	it	it
is	is	is
somewhat	somewhat	somewhat
frustrating	frustrat	frustrating
.	.	.

i	i	i
got	got	got
it	it	it
to	to	to
work	work	work
somehow	somehow	somehow
but	but	but
my	my	my
turbo	turbo	turbo

>	>	>
switch	switch	switch
doesn	doesn	doesn
'	'	'
t	t	t
work	work	work
at	at	at
all	all	all
.	.	.

>	>	>

i	i	i
just	just	just
put	put	put
replaced	replac	replaced
the	the	the
motherboard	motherboard	motherboard
in	in	in
a	a	a
system	system	system
and	and	and
had	had	had
similar	similar	similar
questions	question	question
.	.	.

my	my	my
2	2	2
cents	cent	cent
worth	worth	worth
:	:	:

the	the	the
speaker	speaker	speaker
connector	connector	connector
