from	from	from
:	:	:
luke@aero.org	luke@aero.org	luke@aero.org
(	(	(
robert	robert	robert
a	a	a
.	.	.

luke	luke	luke
)	)	)
subject	subject	subject
:	:	:
help	help	help
!	!	!

installing	instal	installing
old	old	old
hd	hd	hd
on	on	on
older	older	older
compaq	compaq	compaq
xt	xt	xt

organization	organ	organization
:	:	:
the	the	the
aerospace	aerospac	aerospace
corporation	corpor	corporation
,	,	,
el	el	el
segundo	segundo	segundo
,	,	,
ca	ca	ca

lines	line	line
:	:	:
27	27	27

distribution	distribut	distribution
:	:	:
world	world	world

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
aerospace	aerospac	aerospace
.	.	.
aero	aero	aero
.	.	.
org	org	org

we	we	we
are	are	are
trying	tri	trying
to	to	to
install	instal	install
a	a	a
donated	donat	donated
hard	hard	hard
disk	disk	disk
(	(	(
miniscribe	miniscrib	miniscribe
vintage	vintag	vintage
1988	1988	1988
)	)	)
on	on	on
a	a	a
supercheap	supercheap	supercheap
ancient	ancient	ancient
compaq	compaq	compaq
xt	xt	xt
for	for	for
use	use	use
in	in	in
education	educ	education
.	.	.

the	the	the
only	onli	only
problem	problem	problem
is	is	is
that	that	that
the	the	the
supercheap	supercheap	supercheap
compaq	compaq	compaq
didn	didn	didn
'	'	'
t	t	t
come	come	come
with	with	with
the	the	the
manual	manual	manual
and	and	and
i	i	i
haven	haven	haven
'	'	'
t	t	t
been	been	been
able	abl	able
to	to	to
figure	figur	figure
out	out	out
how	how	how
to	to	to
start	start	start
the	the	the
setup	setup	setup
program	program	program
.	.	.

i	i	i
began	began	began
using	use	using
pcs	pcs	pc
after	after	after
286s	286s	286s
were	were	were
invented	invent	invented
,	,	,
so	so	so
i	i	i
have	have	have
a	a	a
couple	coupl	couple
of	of	of
basic	basic	basic
questions	question	question
:	:	:

1	1	1
.	.	.

did	did	did
xt	xt	xt
-	-	-
class	class	class
computers	comput	computer
even	even	even
*	*	*
have	have	have
*	*	*
setup	setup	setup
programs	program	program
?	?	?

2	2	2
.	.	.

if	if	if
they	they	they
did	did	did
(	(	(
or	or	or
,	,	,
do	do	do
)	)	)
,	,	,
how	how	how
do	do	do
i	i	i
access	access	access
it	it	it
?	?	?

if	if	if
anybody	anybodi	anybody
has	has	ha
any	ani	any
good	good	good
advice	advic	advice
on	on	on
how	how	how
to	to	to
proceed	proceed	proceed
or	or	or
what	what	what
to	to	to
do	do	do
next	next	next
or	or	or
what	what	what
to	to	to
look	look	look
out	out	out
for	for	for
,	,	,
please	pleas	please
let	let	let
me	me	me
know	know	know
.	.	.

e	e	e
-	-	-
mail	mail	mail
is	is	is
best	best	best
,	,	,
but	but	but
i	i	i
'	'	'
ll	ll	ll
also	also	also
be	be	be
watching	watch	watching
the	the	the
newsgroup	newsgroup	newsgroup
postings	post	posting
.	.	.

thanks	thank	thanks
in	in	in
advance	advanc	advance
,	,	,
-	-	-
robert	robert	robert

-	-	-
-	-	-

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
robert	robert	robert
luke	luke	luke
internet	internet	internet
:	:	:
luke@aero.org	luke@aero.org	luke@aero.org
the	the	the
aerospace	aerospac	aerospace
corporation	corpor	corporation
compuserve	compuserv	compuserve
:	:	:
71155	71155	71155
,	,	,
3011	3011	3011

"	"	"
danger	danger	danger
,	,	,
will	will	will
robinson	robinson	robinson
!	!	!
"	"	"
