from	from	from
:	:	:
lmebold@sgcl1.unisg.ch	lmebold@sgcl1.unisg.ch	lmebold@sgcl1.unisg.ch

subject	subject	subject
:	:	:
re	re	re
:	:	:
isa	isa	isa
to	to	to
eisa	eisa	eisa

distribution	distribut	distribution
:	:	:
comp	comp	comp

organization	organ	organization
:	:	:
university	univers	university
of	of	of
st	st	st
.	.	.
gallen	gallen	gallen
,	,	,
switzerland	switzerland	switzerland

lines	line	line
:	:	:
30	30	30

in	in	in
article	articl	article
<	<	<
9apr199312315727@envmsa.eas.asu.edu	9apr199312315727@envmsa.eas.asu.edu	9apr199312315727@envmsa.eas.asu.edu
>	>	>
,	,	,
firman@envmsa.eas.asu.edu	firman@envmsa.eas.asu.edu	firman@envmsa.eas.asu.edu
(	(	(
b	b	b
b	b	b
s	s	s
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
casey.93apr9115458@grace.wharton.upenn.edu	casey.93apr9115458@grace.wharton.upenn.edu	casey.93apr9115458@grace.wharton.upenn.edu
>	>	>
,	,	,
casey@grace.wharton.upenn.edu	casey@grace.wharton.upenn.edu	casey@grace.wharton.upenn.edu
(	(	(
shawn	shawn	shawn
casey	casey	casey
)	)	)
writes	write	writes
.	.	.
.	.	.
.	.	.

>	>	>
>	>	>
hello	hello	hello
,	,	,
>	>	>
>	>	>

>	>	>
>	>	>
i	i	i
have	have	have
a	a	a
question	question	question
for	for	for
anyone	anyon	anyone
that	that	that
may	may	may
be	be	be
familiar	familiar	familiar
with	with	with
isa	isa	isa
and	and	and
eisa	eisa	eisa
sytem	sytem	sytem

>	>	>
>	>	>
configurations	configur	configuration
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
1	1	1
)	)	)
after	after	after
i	i	i
switch	switch	switch
the	the	the
isa	isa	isa
boards	board	board
into	into	into
the	the	the
eisa	eisa	eisa
board	board	board
(	(	(
all	all	all
of	of	of
the	the	the
cards	card	card
are	are	are

>	>	>
>	>	>
isa	isa	isa
)	)	)
the	the	the
system	system	system
seems	seem	seems
to	to	to
work	work	work
with	with	with
no	no	no
problem	problem	problem
what	what	what
so	so	so
ever	ever	ever
.	.	.

but	but	but
some	some	some
of	of	of
the	the	the

>	>	>
>	>	>
interupt	interupt	interupt
problems	problem	problem
that	that	that
we	we	we
had	had	had
with	with	with
the	the	the
isa	isa	isa
board	board	board
continue	continu	continue
with	with	with
the	the	the
eisa	eisa	eisa
board	board	board
.	.	.

>	>	>
>	>	>
is	is	is
it	it	it
my	my	my
understanding	understand	understanding
that	that	that
the	the	the
eisa	eisa	eisa
board	board	board
should	should	should
be	be	be
able	abl	able
to	to	to
handle	handl	handle
irq	irq	irq

>	>	>
>	>	>
conficts	confict	conficts
when	when	when
running	run	running
windows	window	window
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
problem	problem	problem
:	:	:
when	when	when
running	run	running
our	our	our
network	network	network
via	via	via
telnet	telnet	telnet
(	(	(
tcp	tcp	tcp
/	/	/
ip	ip	ip
)	)	)
with	with	with
windows	window	window

>	>	>
>	>	>
running	run	running
the	the	the
system	system	system
kicks	kick	kick
us	us	u
out	out	out
of	of	of
windows	window	window
(	(	(
irq	irq	irq
confict	confict	confict
within	within	within
windows	window	window

>	>	>
>	>	>
i	i	i
assume	assum	assume
)	)	)
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
also	also	also
,	,	,
are	are	are
there	there	there
any	ani	any
memory	memori	memory
address	address	address
problems	problem	problem
that	that	that
will	will	will
happen	happen	happen
when	when	when
the	the	the

>	>	>
>	>	>
boards	board	board
are	are	are
switched	switch	switched
(	(	(
base	base	base
memory	memori	memory
that	that	that
is	is	is
)	)	)
.	.	.

>	>	>

>	>	>
as	as	a
far	far	far
as	as	a
i	i	i
know	know	know
,	,	,
if	if	if
you	you	you
are	are	are
using	use	using
eisa	eisa	eisa
mother	mother	mother
board	board	board
,	,	,
you	you	you
have	have	have
to	to	to
use	use	use
also	also	also

>	>	>
eisa	eisa	eisa
cards	card	card
or	or	or
else	els	else
your	your	your
computer	comput	computer
system	system	system
will	will	will
be	be	be
slower	slower	slower
than	than	than
when	when	when
you	you	you
'	'	'
re	re	re

>	>	>
using	use	using
isa	isa	isa
board	board	board
with	with	with
isa	isa	isa
cards	card	card
.	.	.

>	>	>
-	-	-
bill	bill	bill

that	that	that
'	'	'
s	s	s
nonsense	nonsens	nonsense
!	!	!
!	!	!

you	you	you
can	can	can
use	use	use
isa	isa	isa
cards	card	card
in	in	in
an	an	an
eisa	eisa	eisa
-	-	-
system	system	system
without	without	without
problem	problem	problem
and	and	and
at	at	at
the	the	the
same	same	same
speed	speed	speed
as	as	a
in	in	in
an	an	an
isa	isa	isa
system	system	system
!	!	!
!	!	!

-	-	-
luke	luke	luke
