from	from	from
:	:	:
shenx@helium.gas.uug.arizona.edu	shenx@helium.gas.uug.arizona.edu	shenx@helium.gas.uug.arizona.edu
(	(	(
xiangxin	xiangxin	xiangxin
shen	shen	shen
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
what	what	what
is	is	is
at	at	at
bus	bus	bus
clk	clk	clk
speed	speed	speed
?	?	?

organization	organ	organization
:	:	:
university	univers	university
of	of	of
arizona	arizona	arizona
,	,	,
tucson	tucson	tucson

lines	line	line
:	:	:
22	22	22

in	in	in
article	articl	article
<	<	<
1993apr14.160915.22866@debbie.cc.nctu.edu.tw	1993apr14.160915.22866@debbie.cc.nctu.edu.tw	1993apr14.160915.22866@debbie.cc.nctu.edu.tw
>	>	>
is81056@cc.nctu.edu.tw	is81056@cc.nctu.edu.tw	is81056@cc.nctu.edu.tw
(	(	(
wei	wei	wei
-	-	-
shi	shi	shi
hwu	hwu	hwu
)	)	)
writes	write	writes
:	:	:

>	>	>
robert	robert	robert
desonia	desonia	desonia
(	(	(
robert.desonia@hal9k.ann-arbor.mi.us	robert.desonia@hal9k.ann-arbor.mi.us	robert.desonia@hal9k.ann-arbor.mi.us
)	)	)
wrote	wrote	wrote
:	:	:

>	>	>

>	>	>
:	:	:
s	s	s
>	>	>
there	there	there
is	is	is
one	one	one
param	param	param
in	in	in
the	the	the
bios	bio	bios
setup	setup	setup
that	that	that
says	say	say
at	at	at
bus	bus	bus
clk	clk	clk
.	.	.

i	i	i
have	have	have

>	>	>
:	:	:
s	s	s
>	>	>
it	it	it
set	set	set
to	to	to
the	the	the
default	default	default
of	of	of
4	4	4
,	,	,
but	but	but
was	was	wa
able	abl	able
to	to	to
get	get	get
it	it	it
to	to	to
work	work	work
with	with	with
3	3	3
.	.	.

>	>	>
:	:	:
s	s	s
>	>	>
the	the	the
si	si	si
at	at	at
3	3	3
was	was	wa
142	142	142
.	.	.
something	someth	something
.	.	.

i	i	i
didnt	didnt	didnt
want	want	want
to	to	to
mess	mess	mess
anything	anyth	anything
up	up	up

>	>	>
:	:	:
s	s	s
>	>	>
so	so	so
i	i	i
set	set	set
it	it	it
back	back	back
to	to	to
4	4	4
.	.	.

also	also	also
,	,	,
the	the	the
pc	pc	pc
didnt	didnt	didnt
boot	boot	boot
with	with	with
it	it	it
set	set	set
at	at	at
2	2	2
.	.	.

>	>	>
:	:	:
s	s	s
>	>	>

>	>	>
:	:	:
s	s	s
>	>	>
what	what	what
exactlt	exactlt	exactlt
dows	dow	dows
this	this	this
do	do	do
,	,	,
and	and	and
should	should	should
i	i	i
leave	leav	leave
it	it	it
at	at	at
4	4	4
?	?	?

>	>	>

>	>	>
i	i	i
think	think	think
it	it	it
'	'	'
s	s	s
impossible	imposs	impossible
to	to	to
let	let	let
at	at	at
-	-	-
bus	bus	bus
operated	oper	operated
too	too	too
much	much	much
more	more	more
than	than	than

>	>	>
8mhz	8mhz	8mhz
.	.	.
i	i	i
have	have	have
a	a	a
c	c	c
&	&	&
t	t	t
neat	neat	neat
286	286	286
-	-	-
20	20	20
mother	mother	mother
board	board	board
,	,	,
and	and	and
i	i	i
set	set	set
the	the	the
at	at	at
-	-	-
bus	bus	bus

>	>	>
clock	clock	clock
to	to	to
10	10	10
mhz	mhz	mhz
,	,	,
but	but	but
the	the	the
hd	hd	hd
stopped	stop	stopped
when	when	when
it	it	it
boot	boot	boot
.	.	.

so	so	so
it	it	it
'	'	'
s	s	s
correct	correct	correct

>	>	>
that	that	that
clk	clk	clk
/	/	/
n	n	n
means	mean	mean
how	how	how
many	mani	many
wait	wait	wait
states	state	state
.	.	.

>	>	>

>	>	>
sm	sm	sm
.	.	.

i	i	i
think	think	think
it	it	it
all	all	all
depends	depend	depends
on	on	on
your	your	your
motherboard	motherboard	motherboard
and	and	and
the	the	the
cards	card	card
you	you	you
have	have	have
in	in	in
your	your	your
system	system	system
.	.	.

your	your	your
hd	hd	hd
stopped	stop	stopped
boot	boot	boot
probably	probabl	probably
because	becaus	because
your	your	your
hd	hd	hd
controller	control	controller
can	can	can
'	'	'
t	t	t
handle	handl	handle
the	the	the
faster	faster	faster
bus	bus	bus
speed	speed	speed
.	.	.

i	i	i
have	have	have
a	a	a
486	486	486
-	-	-
33dx	33dx	33dx
,	,	,
i	i	i
set	set	set
my	my	my
bus	bus	bus
divider	divid	divider
to	to	to
clk	clk	clk
/	/	/
2	2	2
.	.	.
5	5	5
,	,	,
that	that	that
is	is	is
close	close	close
to	to	to
13mhz	13mhz	13mhz
.	.	.
i	i	i
can	can	can
gain	gain	gain
singificant	singific	singificant
performace	performac	performace
increase	increas	increase
on	on	on
my	my	my
video	video	video
card	card	card
and	and	and
harddisk	harddisk	harddisk
transfer	transfer	transfer
rate	rate	rate
when	when	when
i	i	i
boost	boost	boost
the	the	the
bus	bus	bus
speed	speed	speed
.	.	.

and	and	and
my	my	my
system	system	system
work	work	work
flawlessly	flawless	flawlessly
under	under	under
this	this	this
setting	set	setting
.	.	.

and	and	and
you	you	you
know	know	know
what	what	what
,	,	,
when	when	when
i	i	i
go	go	go
to	to	to
clk	clk	clk
/	/	/
2	2	2
(	(	(
17mhz	17mhz	17mhz
bus	bus	bus
)	)	)
,	,	,
my	my	my
hd	hd	hd
refuse	refus	refuse
to	to	to
boot	boot	boot
.	.	.

just	just	just
my	my	my
2	2	2
cent	cent	cent
.	.	.

jim	jim	jim
