from	from	from
:	:	:
spart@cs.uq.oz.au	spart@cs.uq.oz.au	spart@cs.uq.oz.au
(	(	(
geoff	geoff	geoff
green	green	green
)	)	)

subject	subject	subject
:	:	:
multi	multi	multi
i	i	i
/	/	/
o	o	o
card	card	card
with	with	with
16550	16550	16550
uart	uart	uart
'	'	'
s	s	s

reply	repli	reply
-	-	-
to	to	to
:	:	:
spart@cs.uq.oz.au	spart@cs.uq.oz.au	spart@cs.uq.oz.au

organization	organ	organization
:	:	:
department	depart	department
of	of	of
computer	comput	computer
science	scienc	science
,	,	,
the	the	the
university	univers	university
of	of	of
queensland	queensland	queensland

lines	line	line
:	:	:
18	18	18

is	is	is
it	it	it
possible	possibl	possible
to	to	to
buy	buy	buy
a	a	a
serial	serial	serial
i	i	i
/	/	/
o	o	o
card	card	card
with	with	with
the	the	the
16550	16550	16550
uart	uart	uart
'	'	'
s	s	s
built	built	built
in	in	in

(	(	(
rather	rather	rather
than	than	than
having	have	having
to	to	to
buy	buy	buy
them	them	them
separately	separ	separately
,	,	,
and	and	and
socketing	socket	socketing
them	them	them
in	in	in
)	)	)
?	?	?

my	my	my
current	current	current
i	i	i
/	/	/
o	o	o
card	card	card
uses	use	us
8250	8250	8250
'	'	'
s	s	s
(	(	(
correct	correct	correct
number	number	number
?	?	?

the	the	the
braindead	braindead	braindead
ones	one	one
anyway	anyway	anyway
)	)	)
.	.	.

it	it	it
also	also	also
controls	control	control
two	two	two
floppy	floppi	floppy
drives	drive	drive
,	,	,
and	and	and
two	two	two
ide	ide	ide
hard	hard	hard
drives	drive	drive
.	.	.

ideally	ideal	ideally
,	,	,
i	i	i
'	'	'
d	d	d
like	like	like
to	to	to
get	get	get
a	a	a
new	new	new
multi	multi	multi
i	i	i
/	/	/
o	o	o
card	card	card
,	,	,
that	that	that
had	had	had
2	2	2
serial	serial	serial
ports	port	port
with	with	with
16550	16550	16550
'	'	'
s	s	s
and	and	and
could	could	could
also	also	also
control	control	control
another	anoth	another
2	2	2
ide	ide	ide
hd	hd	hd
'	'	'
s	s	s
.	.	.

it	it	it
would	would	would
have	have	have
to	to	to
have	have	have
configurable	configur	configurable
addresses	address	address
for	for	for
both	both	both
the	the	the
serial	serial	serial
ports	port	port
,	,	,
and	and	and
the	the	the
ide	ide	ide
controller	control	controller
,	,	,
so	so	so
it	it	it
could	could	could
co	co	co
-	-	-
exist	exist	exist
with	with	with
my	my	my
existing	exist	existing
card	card	card
.	.	.

does	doe	doe
such	such	such
a	a	a
beast	beast	beast
exist	exist	exist
?	?	?

now	now	now
the	the	the
hard	hard	hard
part	part	part
-	-	-
where	where	where
can	can	can
i	i	i
get	get	get
one	one	one
in	in	in
australia	australia	australia
,	,	,
preferably	prefer	preferably
brisbane	brisban	brisbane
?	?	?

thanks	thank	thanks
,	,	,
geoff	geoff	geoff
green	green	green
(	(	(
spart@cs.uq.oz.au	spart@cs.uq.oz.au	spart@cs.uq.oz.au
)	)	)
