from	from	from
:	:	:
huot@cray.com	huot@cray.com	huot@cray.com
(	(	(
tom	tom	tom
huot	huot	huot
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
soundblaster	soundblast	soundblaster
irq	irq	irq
and	and	and
port	port	port
settings	set	setting

lines	line	line
:	:	:
22	22	22

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
pittpa	pittpa	pittpa
.	.	.
cray	cray	cray
.	.	.
com	com	com

organization	organ	organization
:	:	:
cray	cray	cray
research	research	research
inc	inc	inc
.	.	.

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
pl8	pl8	pl8
]	]	]

the	the	the
cybard	cybard	cybard
(	(	(
dudek@acsu.buffalo.edu	dudek@acsu.buffalo.edu	dudek@acsu.buffalo.edu
)	)	)
wrote	wrote	wrote
:	:	:

:	:	:
uzun@netcom.com	uzun@netcom.com	uzun@netcom.com
(	(	(
william	william	william
roger	roger	roger
uzun	uzun	uzun
)	)	)
writes	write	writes
:	:	:

:	:	:
>	>	>
i	i	i
have	have	have
a	a	a
soundblaster	soundblast	soundblaster
board	board	board
in	in	in
a	a	a
486	486	486
-	-	-
sx	sx	sx
pc	pc	pc
,	,	,
and	and	and
i	i	i
have	have	have
it	it	it

:	:	:
>	>	>
jumpered	jumper	jumpered
to	to	to
irq	irq	irq
7	7	7
,	,	,
port	port	port
220h	220h	220h
.	.	.

will	will	will
this	this	this
conflict	conflict	conflict
with	with	with
my	my	my

:	:	:
>	>	>
parallel	parallel	parallel
port	port	port
?	?	?

i	i	i
just	just	just
have	have	have
an	an	an
ide	ide	ide
controller	control	controller
,	,	,
a	a	a
multi	multi	multi
-	-	-
io	io	io
board	board	board

:	:	:
>	>	>
with	with	with
2ser	2ser	2ser
,	,	,
1par	1par	1par
port	port	port
and	and	and
a	a	a
vga	vga	vga
board	board	board
.	.	.

should	should	should
i	i	i
choose	choos	choose

:	:	:
>	>	>
another	anoth	another
irq	irq	irq
besides	besid	besides
7	7	7
?	?	?

or	or	or
is	is	is
irq	irq	irq
7	7	7
safe	safe	safe
to	to	to
use	use	use
on	on	on
486	486	486
motherboards	motherboard	motherboards
?	?	?

:	:	:
recently	recent	recently
i	i	i
was	was	wa
adding	ad	adding
a	a	a
modem	modem	modem
to	to	to
my	my	my
computer	comput	computer
,	,	,
and	and	and
i	i	i
noticed	notic	noticed
that	that	that
lpt1	lpt1	lpt1
uses	use	us

:	:	:
irq	irq	irq
-	-	-
7	7	7
and	and	and
so	so	so
does	doe	doe
my	my	my
sb	sb	sb
card	card	card
(	(	(
220h	220h	220h
)	)	)
.	.	.

i	i	i
'	'	'
ve	ve	ve
never	never	never
had	had	had
a	a	a
problem	problem	problem
,	,	,
but	but	but
i	i	i
'	'	'
m	m	m

:	:	:
just	just	just
wondering	wonder	wondering
why	whi	why
not	not	not
.	.	.

i	i	i
thought	thought	thought
this	this	this
would	would	would
cause	caus	cause
a	a	a
conflict	conflict	conflict
.	.	.

i	i	i
would	would	would
also	also	also
like	like	like
an	an	an
explanation	explan	explanation
of	of	of
this	this	this
.	.	.

if	if	if
anyone	anyon	anyone
can	can	can
explain	explain	explain
why	whi	why
the	the	the
sb	sb	sb
pro	pro	pro
and	and	and
lpt	lpt	lpt
1	1	1
can	can	can
share	share	share
an	an	an
irq	irq	irq
,	,	,
please	pleas	please
do	do	do
so	so	so
.	.	.

thanks	thank	thanks

-	-	-
-	-	-

_____________________________________________________________________________	_____________________________________________________________________________	_____________________________________________________________________________
tom	tom	tom
huot	huot	huot
huot@cray.com	huot@cray.com	huot@cray.com

~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
