from	from	from
:	:	:
nsmca@aurora.alaska.edu	nsmca@aurora.alaska.edu	nsmca@aurora.alaska.edu

subject	subject	subject
:	:	:
re	re	re
:	:	:
jemison	jemison	jemison
on	on	on
star	star	star
trek	trek	trek
(	(	(
better	better	better
ideas	idea	idea
)	)	)

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
aurora	aurora	aurora
.	.	.
1993apr25	1993apr25	1993apr25
.	.	.
154449	154449	154449
.	.	.
1	1	1

organization	organ	organization
:	:	:
university	univers	university
of	of	of
alaska	alaska	alaska
fairbanks	fairbank	fairbanks

lines	line	line
:	:	:
31	31	31

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
acad3	acad3	acad3
.	.	.
alaska	alaska	alaska
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
1rbp6q	1rbp6q	1rbp6q
$	$	$
oai@access.digex.net	oai@access.digex.net	oai@access.digex.net
>	>	>
,	,	,
prb@access.digex.com	prb@access.digex.com	prb@access.digex.com
(	(	(
pat	pat	pat
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr22.214735.22733@princeton.edu	1993apr22.214735.22733@princeton.edu	1993apr22.214735.22733@princeton.edu
>	>	>
phoenix	phoenix	phoenix
.	.	.
princeton	princeton	princeton
.	.	.
edu	edu	edu
!	!	!
carlosn	carlosn	carlosn
(	(	(
carlos	carlo	carlos
g	g	g
.	.	.

niederstrasser	niederstrass	niederstrasser
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
a	a	a
transporter	transport	transporter
operator	oper	operator
!	!	!
?	?	?
!	!	!
?	?	?

that	that	that
better	better	better
be	be	be
one	one	one
important	import	important
transport	transport	transport
.	.	.

usually	usual	usually

>	>	>
>	>	>
it	it	it
is	is	is
a	a	a
nameless	nameless	nameless
ensign	ensign	ensign
who	who	who
does	doe	doe
the	the	the
job	job	job
.	.	.

for	for	for
such	such	such
a	a	a
guest	guest	guest
appearance	appear	appearance
i	i	i
would	would	would

>	>	>
>	>	>
have	have	have
expected	expect	expected
a	a	a
more	more	more
visible	visibl	visible
/	/	/
meaningful	meaning	meaningful
role	role	role
.	.	.

>	>	>

>	>	>

>	>	>
christian	christian	christian
slater	slater	slater
,	,	,
only	onli	only
gota	gota	gota
cameo	cameo	cameo
on	on	on
st6	st6	st6
,	,	,

>	>	>

>	>	>
and	and	and
besides	besid	besides
.	.	.

>	>	>

>	>	>
maybe	mayb	maybe
she	she	she
can	can	can
'	'	'
t	t	t
act	act	act
:	:	:
-	-	-
)	)	)

>	>	>

>	>	>
pat	pat	pat

>	>	>

better	better	better
idea	idea	idea
for	for	for
use	use	use
of	of	of
nasa	nasa	nasa
shuttle	shuttl	shuttle
astronauts	astronaut	astronaut
and	and	and
crew	crew	crew
is	is	is
have	have	have
them	them	them
be	be	be
found	found	found
lost	lost	lost
in	in	in
space	space	space
after	after	after
a	a	a
accident	accid	accident
with	with	with
a	a	a
worm	worm	worm
hole	hole	hole
or	or	or
other	other	other
space	space	space
/	/	/
time	time	time
glitch	glitch	glitch
.	.	.
.	.	.

maybe	mayb	maybe
age	age	age
jemison	jemison	jemison
a	a	a
few	few	few
years	year	year
(	(	(
makeup	makeup	makeup
and	and	and
such	such	such
)	)	)
and	and	and
have	have	have
her	her	her
as	as	a
the	the	the
only	onli	only
survivour	survivour	survivour
of	of	of
a	a	a
failed	fail	failed
shuttle	shuttl	shuttle
mission	mission	mission
that	that	that
got	got	got
lost	lost	lost
.	.	.
.	.	.

heh	heh	heh
of	of	of
late	late	late
,	,	,
they	they	they
way	way	way
they	they	they
have	have	have
been	been	been
having	have	having
shuttle	shuttl	shuttle
problems	problem	problem
in	in	in
the	the	the
media	media	medium
,	,	,
anything	anyth	anything
can	can	can
happen	happen	happen
.	.	.
.	.	.

imagine	imagin	imagine
a	a	a
astronaut	astronaut	astronaut
/	/	/
crew	crew	crew
member	member	member
to	to	to
find	find	find
themselves	themselv	themselves
in	in	in
the	the	the
24th	24th	24th
century	centuri	century
as	as	a
the	the	the
object	object	object
of	of	of
interest	interest	interest
of	of	of
an	an	an
alien	alien	alien
civilization	civil	civilization
,	,	,
maybe	mayb	maybe
rescued	rescu	rescued
or	or	or
helped	help	helped
by	by	by
the	the	the
st	st	st
enterprise	enterpris	enterprise
.	.	.
.	.	.
.	.	.

i	i	i
know	know	know
vegr	vegr	vegr
and	and	and
such	such	such
was	was	wa
okay	okay	okay
,	,	,
but	but	but
this	this	this
could	could	could
be	be	be
better	better	better
.	.	.
.	.	.

=	=	=
=	=	=
michael	michael	michael
adams	adam	adam
,	,	,
nsmca@acad3.alaska.edu	nsmca@acad3.alaska.edu	nsmca@acad3.alaska.edu
-	-	-
-	-	-
i	i	i
'	'	'
m	m	m
not	not	not
high	high	high
,	,	,
just	just	just
jacked	jack	jacked
