from	from	from
:	:	:
pyron@skndiv.dseg.ti.com	pyron@skndiv.dseg.ti.com	pyron@skndiv.dseg.ti.com
(	(	(
dillon	dillon	dillon
pyron	pyron	pyron
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
why	whi	why
not	not	not
give	give	give
$	$	$
1	1	1
billion	billion	billion
to	to	to
first	first	first
year	year	year
-	-	-
long	long	long
moon	moon	moon
residents	resid	resident
?	?	?

lines	line	line
:	:	:
42	42	42

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
skndiv	skndiv	skndiv
.	.	.
dseg	dseg	dseg
.	.	.
ti	ti	ti
.	.	.
com	com	com

reply	repli	reply
-	-	-
to	to	to
:	:	:
pyron@skndiv.dseg.ti.com	pyron@skndiv.dseg.ti.com	pyron@skndiv.dseg.ti.com

organization	organ	organization
:	:	:
ti	ti	ti
/	/	/
dseg	dseg	dseg
vax	vax	vax
support	support	support

in	in	in
article	articl	article
<	<	<
1qve4kinnpas@sal-sun121.usc.edu	1qve4kinnpas@sal-sun121.usc.edu	1qve4kinnpas@sal-sun121.usc.edu
>	>	>
,	,	,
schaefer@sal-sun121.usc.edu	schaefer@sal-sun121.usc.edu	schaefer@sal-sun121.usc.edu
(	(	(
peter	peter	peter
schaefer	schaefer	schaefer
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr19.130503.1@aurora.alaska.edu	1993apr19.130503.1@aurora.alaska.edu	1993apr19.130503.1@aurora.alaska.edu
>	>	>
,	,	,
nsmca@aurora.alaska.edu	nsmca@aurora.alaska.edu	nsmca@aurora.alaska.edu
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
6zv82b2w165w@theporch.raider.net	6zv82b2w165w@theporch.raider.net	6zv82b2w165w@theporch.raider.net
>	>	>
,	,	,
gene@theporch.raider.net	gene@theporch.raider.net	gene@theporch.raider.net
(	(	(
gene	gene	gene
wright	wright	wright
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|
>	>	>
>	>	>
with	with	with
the	the	the
continuin	continuin	continuin
talk	talk	talk
about	about	about
the	the	the
"	"	"
end	end	end
of	of	of
the	the	the
space	space	space
age	age	age
"	"	"
and	and	and
complaints	complaint	complaint

>	>	>
|	|	|
>	>	>
>	>	>
by	by	by
government	govern	government
over	over	over
the	the	the
large	larg	large
cost	cost	cost
,	,	,
why	whi	why
not	not	not
try	tri	try
something	someth	something
i	i	i
read	read	read
about	about	about

>	>	>
|	|	|
>	>	>
>	>	>
that	that	that
might	might	might
just	just	just
work	work	work
.	.	.

>	>	>
|	|	|
>	>	>
>	>	>

>	>	>
|	|	|
>	>	>
>	>	>
announce	announc	announce
that	that	that
a	a	a
reward	reward	reward
of	of	of
$	$	$
1	1	1
billion	billion	billion
would	would	would
go	go	go
to	to	to
the	the	the
first	first	first
corporation	corpor	corporation

>	>	>
|	|	|
>	>	>
>	>	>
who	who	who
successfully	success	successfully
keeps	keep	keep
at	at	at
least	least	least
1	1	1
person	person	person
alive	aliv	alive
on	on	on
the	the	the
moon	moon	moon
for	for	for
a	a	a
year	year	year
.	.	.

>	>	>
|	|	|
>	>	>
>	>	>
then	then	then
you	you	you
'	'	'
d	d	d
see	see	see
some	some	some
of	of	of
the	the	the
inexpensive	inexpens	inexpensive
but	but	but
not	not	not
popular	popular	popular
technologies	technolog	technology
begin	begin	begin

>	>	>
|	|	|
>	>	>
>	>	>
to	to	to
be	be	be
developed	develop	developed
.	.	.

there	there	there
'	'	'
d	d	d
be	be	be
a	a	a
different	differ	different
kind	kind	kind
of	of	of
space	space	space
race	race	race
then	then	then
!	!	!

>	>	>
|	|	|
>	>	>
>	>	>

>	>	>
|	|	|
>	>	>
>	>	>
-	-	-
-	-	-

>	>	>
|	|	|
>	>	>
>	>	>
gene@theporch.raider.net	gene@theporch.raider.net	gene@theporch.raider.net
(	(	(
gene	gene	gene
wright	wright	wright
)	)	)

>	>	>
|	|	|
>	>	>
>	>	>
theporch	theporch	theporch
.	.	.
raider	raider	raider
.	.	.
net	net	net
615	615	615
/	/	/
297	297	297
-	-	-
7951	7951	7951
the	the	the
macinteresteds	macinterest	macinteresteds
of	of	of
nashville	nashvill	nashville

>	>	>
|	|	|
>	>	>
=	=	=
=	=	=
=	=	=
=	=	=

>	>	>
|	|	|
>	>	>
if	if	if
that	that	that
were	were	were
true	true	true
,	,	,
i	i	i
'	'	'
d	d	d
go	go	go
for	for	for
it	it	it
.	.	.
.	.	.

i	i	i
have	have	have
a	a	a
few	few	few
friends	friend	friend
who	who	who
we	we	we
could	could	could
pool	pool	pool
our	our	our

>	>	>
|	|	|
>	>	>
resources	resourc	resource
and	and	and
do	do	do
it	it	it
.	.	.
.	.	.

maybe	mayb	maybe
make	make	make
it	it	it
a	a	a
prize	prize	prize
kind	kind	kind
of	of	of
liek	liek	liek
the	the	the
"	"	"
solar	solar	solar
car	car	car
race	race	race
"	"	"

>	>	>
|	|	|
>	>	>
in	in	in
australia	australia	australia
.	.	.
.	.	.

>	>	>
|	|	|
>	>	>
anybody	anybodi	anybody
game	game	game
for	for	for
a	a	a
contest	contest	contest
!	!	!

>	>	>
|	|	|
>	>	>

>	>	>
|	|	|
>	>	>
=	=	=
=	=	=

>	>	>
|	|	|
>	>	>
michael	michael	michael
adams	adam	adam
,	,	,
nsmca@acad3.alaska.edu	nsmca@acad3.alaska.edu	nsmca@acad3.alaska.edu
-	-	-
-	-	-
i	i	i
'	'	'
m	m	m
not	not	not
high	high	high
,	,	,
just	just	just
jacked	jack	jacked

>	>	>

>	>	>

>	>	>
oh	oh	oh
gee	gee	gee
,	,	,
a	a	a
billion	billion	billion
dollars	dollar	dollar
!	!	!

that	that	that
'	'	'
d	d	d
be	be	be
just	just	just
about	about	about
enough	enough	enough
to	to	to
cover	cover	cover
the	the	the
cost	cost	cost
of	of	of
the	the	the

>	>	>
feasability	feasabl	feasability
study	studi	study
!	!	!

happy	happi	happy
,	,	,
happy	happi	happy
,	,	,
joy	joy	joy
!	!	!

joy	joy	joy
!	!	!

>	>	>

feasability	feasabl	feasability
study	studi	study
?	?	?
?	?	?

what	what	what
a	a	a
wimp	wimp	wimp
!	!	!
!	!	!

while	while	while
you	you	you
are	are	are
studying	studi	studying
,	,	,
others	other	others
would	would	would
be	be	be
doing	do	doing
.	.	.

too	too	too
damn	damn	damn
many	mani	many
engineers	engin	engineer
doing	do	doing
way	way	way
too	too	too
little	littl	little
engineering	engin	engineering
.	.	.

"	"	"
he	he	he
who	who	who
sits	sit	sits
on	on	on
his	his	his
arse	ars	arse
sits	sit	sits
on	on	on
his	his	his
fortune	fortun	fortune
"	"	"
-	-	-
sir	sir	sir
richard	richard	richard
francis	franci	francis
burton	burton	burton

-	-	-
-	-	-
dillon	dillon	dillon
pyron	pyron	pyron
|	|	|
the	the	the
opinions	opinion	opinion
expressed	express	expressed
are	are	are
those	those	those
of	of	of
the	the	the
ti	ti	ti
/	/	/
dseg	dseg	dseg
lewisville	lewisvill	lewisville
vax	vax	vax
support	support	support
|	|	|
sender	sender	sender
unless	unless	unless
otherwise	otherwis	otherwise
stated	state	stated
.	.	.

(	(	(
214)462-3556	214)462-3556	214)462-3556
(	(	(
when	when	when
i	i	i
'	'	'
m	m	m
here	here	here
)	)	)
|	|	|

(	(	(
214)492-4656	214)492-4656	214)492-4656
(	(	(
when	when	when
i	i	i
'	'	'
m	m	m
home	home	home
)	)	)
|	|	|
texans	texan	texan
:	:	:
vote	vote	vote
no	no	no
on	on	on
robin	robin	robin
hood	hood	hood
.	.	.

we	we	we
need	need	need
pyron@skndiv.dseg.ti.com	pyron@skndiv.dseg.ti.com	pyron@skndiv.dseg.ti.com
|	|	|
solutions	solut	solution
,	,	,
not	not	not
gestures	gestur	gesture
.	.	.

padi	padi	padi
dm	dm	dm
-	-	-
54909	54909	54909
|	|	|
