from	from	from
:	:	:
gary@ke4zv.uucp	gary@ke4zv.uucp	gary@ke4zv.uucp
(	(	(
gary	gari	gary
coffman	coffman	coffman
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
what	what	what
if	if	if
the	the	the
ussr	ussr	ussr
had	had	had
reached	reach	reached
the	the	the
moon	moon	moon
first	first	first
?	?	?

reply	repli	reply
-	-	-
to	to	to
:	:	:
gary@ke4zv.uucp	gary@ke4zv.uucp	gary@ke4zv.uucp
(	(	(
gary	gari	gary
coffman	coffman	coffman
)	)	)

organization	organ	organization
:	:	:
destructive	destruct	destructive
testing	test	testing
systems	system	system

lines	line	line
:	:	:
38	38	38

in	in	in
article	articl	article
<	<	<
c5qiv3.h0o.1@cs.cmu.edu	c5qiv3.h0o.1@cs.cmu.edu	c5qiv3.h0o.1@cs.cmu.edu
>	>	>
nickh@cs.cmu.edu	nickh@cs.cmu.edu	nickh@cs.cmu.edu
(	(	(
nick	nick	nick
haines	hain	haines
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr18.091051.14496@ke4zv.uucp	1993apr18.091051.14496@ke4zv.uucp	1993apr18.091051.14496@ke4zv.uucp
>	>	>
gary@ke4zv.uucp	gary@ke4zv.uucp	gary@ke4zv.uucp
(	(	(
gary	gari	gary
coffman	coffman	coffman
)	)	)
writes	write	writes
:	:	:

>	>	>
if	if	if
i	i	i
read	read	read
you	you	you
right	right	right
,	,	,
you	you	you
'	'	'
re	re	re
saying	say	saying
in	in	in
essence	essenc	essence
that	that	that
,	,	,
with	with	with
a	a	a
larger	larger	larger

>	>	>
economy	economi	economy
,	,	,
nations	nation	nation
will	will	will
have	have	have
more	more	more
discretionary	discretionari	discretionary
funds	fund	fund
to	to	to
*	*	*
waste	wast	waste
*	*	*
on	on	on
a	a	a

>	>	>
lunar	lunar	lunar
facility	facil	facility
.	.	.

that	that	that
was	was	wa
certainly	certain	certainly
partially	partial	partially
the	the	the
case	case	case
with	with	with
apollo	apollo	apollo
,	,	,
>	>	>
but	but	but
real	real	real
lunar	lunar	lunar
colonies	coloni	colony
will	will	will
probably	probabl	probably
require	requir	require
a	a	a
continuing	continu	continuing

>	>	>
military	militari	military
,	,	,
scientific	scientif	scientific
,	,	,
or	or	or
commercial	commerci	commercial
reason	reason	reason
for	for	for
being	be	being
rather	rather	rather
than	than	than

>	>	>
just	just	just
a	a	a
