from	from	from
:	:	:
wallacen@cs.colostate.edu	wallacen@cs.colostate.edu	wallacen@cs.colostate.edu
(	(	(
nathan	nathan	nathan
wallace	wallac	wallace
)	)	)

subject	subject	subject
:	:	:
level	level	level
5	5	5

reply	repli	reply
-	-	-
to	to	to
:	:	:
wallacen@cs.colostate.edu	wallacen@cs.colostate.edu	wallacen@cs.colostate.edu

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
sor	sor	sor
.	.	.
cs	cs	c
.	.	.
colostate	colost	colostate
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
colorado	colorado	colorado
state	state	state
university	univers	university
-	-	-
=	=	=
-	-	-
computer	comput	computer
science	scienc	science
dept	dept	dept
.	.	.

lines	line	line
:	:	:
15	15	15

according	accord	according
to	to	to
a	a	a
software	softwar	software
engineering	engin	engineering
professor	professor	professor
here	here	here
,	,	,
what	what	what
was	was	wa
actually	actual	actually
rated	rate	rated
level	level	level
five	five	five
was	was	wa
an	an	an
ibm	ibm	ibm
unit	unit	unit
which	which	which
produced	produc	produced
part	part	part
of	of	of
the	the	the
software	softwar	software
for	for	for
the	the	the
shuttle	shuttl	shuttle
,	,	,
by	by	by
not	not	not
means	mean	mean
all	all	all
of	of	of
it	it	it
.	.	.

interesting	interest	interesting
note	note	note
:	:	:
90	90	90
%	%	%
of	of	of
the	the	the
software	softwar	software
development	develop	development
groups	group	group
surveyed	survey	surveyed
were	were	were
at	at	at

level	level	level
1	1	1
.	.	.

the	the	the
ibm	ibm	ibm
shuttle	shuttl	shuttle
groups	group	group
was	was	wa
the	the	the
*	*	*
only	onli	only
*	*	*
one	one	one
at	at	at
level	level	level
5	5	5
!	!	!

-	-	-
-	-	-
-	-	-
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
nathan	nathan	nathan
f	f	f
.	.	.

wallace	wallac	wallace
c	c	c
/	/	/
c	c	c
/	/	/
"	"	"
reality	realiti	reality
is	is	is
"	"	"
c	c	c
/	/	/
c	c	c
/	/	/
e	e	e
-	-	-
mail	mail	mail
:	:	:
wallacen@cs.colostate.edu	wallacen@cs.colostate.edu	wallacen@cs.colostate.edu
c	c	c
/	/	/
c	c	c
/	/	/
ancient	ancient	ancient
alphaean	alphaean	alphaean
proverb	proverb	proverb
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
