from	from	from
:	:	:
chico@ccsun.unicamp.br	chico@ccsun.unicamp.br	chico@ccsun.unicamp.br
(	(	(
francisco	francisco	francisco
da	da	da
fonseca	fonseca	fonseca
rodrigues	rodrigu	rodrigues
)	)	)

subject	subject	subject
:	:	:
new	new	new
planet	planet	planet
/	/	/
kuiper	kuiper	kuiper
object	object	object
found	found	found
?	?	?

x	x	x
-	-	-
added	ad	added
:	:	:
forwarded	forward	forwarded
by	by	by
space	space	space
digest	digest	digest
organization	organ	organization
:	:	:
[	[	[
via	via	via
international	intern	international
space	space	space
university	univers	university
]	]	]
original	origin	original
-	-	-
sender	sender	sender
:	:	:
isu@vacation.venari.cs.cmu.edu	isu@vacation.venari.cs.cmu.edu	isu@vacation.venari.cs.cmu.edu
distribution	distribut	distribution
:	:	:
sci	sci	sci
lines	line	line
:	:	:
28	28	28

tonigth	tonigth	tonigth
a	a	a
tv	tv	tv
journal	journal	journal
here	here	here
in	in	in
brasil	brasil	brasil
announced	announc	announced
that	that	that
an	an	an
object	object	object
,	,	,
beyond	beyond	beyond
pluto	pluto	pluto
'	'	'
s	s	s
orbit	orbit	orbit
,	,	,
was	was	wa
found	found	found
by	by	by
an	an	an
observatory	observatori	observatory
at	at	at
hawaii	hawaii	hawaii
.	.	.

they	they	they
named	name	named
the	the	the
object	object	object
karla	karla	karla
.	.	.

the	the	the
program	program	program
said	said	said
the	the	the
object	object	object
wasn	wasn	wasn
'	'	'
t	t	t
a	a	a
gaseous	gaseous	gaseous
giant	giant	giant
planet	planet	planet
,	,	,
and	and	and
should	should	should
be	be	be
composed	compos	composed
by	by	by
rocks	rock	rock
and	and	and
ices	ice	ice
.	.	.

can	can	can
someone	someon	someone
confirm	confirm	confirm
these	these	these
information	inform	information
?	?	?

could	could	could
this	this	this
object	object	object
be	be	be
a	a	a
new	new	new
planet	planet	planet
or	or	or
a	a	a
kuiper	kuiper	kuiper
object	object	object
?	?	?

thanks	thank	thanks
in	in	in
advance	advanc	advance
.	.	.

francisco	francisco	francisco
.	.	.

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
-	-	-
-	-	-
-	-	-
-	-	-
the	the	the
stars	star	star
,	,	,
-	-	-
-	-	-
-	-	-
-	-	-

|	|	|
.	.	.
_	_	_
,	,	,
|	|	|
francisco	francisco	francisco
da	da	da
fonseca	fonseca	fonseca
rodrigues	rodrigu	rodrigues
|	|	|
o	o	o
o	o	o
|	|	|

|	|	|
,	,	,
_	_	_
|	|	|
|	|	|
.	.	.
_	_	_
/	/	/
\	\	\
|	|	|
|	|	|
o	o	o
o	o	o
|	|	|

|	|	|
|	|	|
|	|	|
o	o	o
/	/	/
^	^	^
^	^	^
~	~	~
-	-	-
.	.	.
_	_	_
|	|	|
cotuca	cotuca	cotuca
-	-	-
colegio	colegio	colegio
tecnico	tecnico	tecnico
da	da	da
unicamp	unicamp	unicamp
|	|	|
o	o	o
|	|	|

|	|	|
/	/	/
-	-	-
'	'	'
brasil	brasil	brasil
|	|	|
~	~	~
|	|	|
|	|	|
o	o	o
o	o	o
o	o	o
|	|	|

|	|	|
\	\	\
__	__	__
/	/	/
|	|	|
_	_	_
/	/	/
'	'	'
|	|	|
depto	depto	depto
de	de	de
processamento	processamento	processamento
de	de	de
dados	dado	dado
|	|	|
o	o	o
o	o	o
o	o	o
o	o	o
|	|	|

|	|	|
\	\	\
__	__	__
cps	cps	cps
|	|	|
.	.	.

|	|	|
|	|	|
o	o	o
o	o	o
o	o	o
o	o	o
|	|	|

|	|	|
|	|	|
*	*	*
__	__	__
/	/	/
'	'	'
