from	from	from
:	:	:
dtmedin@catbyte.b30.ingr.com	dtmedin@catbyte.b30.ingr.com	dtmedin@catbyte.b30.ingr.com
(	(	(
dave	dave	dave
medin	medin	medin
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
police	polic	police
radar	radar	radar
.	.	.
.	.	.
.	.	.
.	.	.
just	just	just
how	how	how
does	doe	doe
it	it	it
work	work	work
?	?	?
?	?	?

reply	repli	reply
-	-	-
to	to	to
:	:	:
dtmedin@catbyte.b30.ingr.com	dtmedin@catbyte.b30.ingr.com	dtmedin@catbyte.b30.ingr.com

organization	organ	organization
:	:	:
intergraph	intergraph	intergraph
corporation	corpor	corporation
,	,	,
huntsville	huntsvill	huntsville
al	al	al

lines	line	line
:	:	:
35	35	35

in	in	in
article	articl	article
<	<	<
1993apr2.182216.28603@walter.bellcore.com	1993apr2.182216.28603@walter.bellcore.com	1993apr2.182216.28603@walter.bellcore.com
>	>	>
,	,	,
deaddio@ski.bellcore.com	deaddio@ski.bellcore.com	deaddio@ski.bellcore.com
(	(	(
michael	michael	michael
deaddio	deaddio	deaddio
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
|	|	|
>	>	>
question	question	question
2	2	2
:	:	:

|	|	|
>	>	>
|	|	|
>	>	>

|	|	|
>	>	>
|	|	|
>	>	>
if	if	if
i	i	i
am	am	am
right	right	right
about	about	about
the	the	the
doppler	doppler	doppler
(	(	(
if	if	if
i	i	i
spell	spell	spell
it	it	it
different	differ	different
every	everi	every
time	time	time
,	,	,
|	|	|
>	>	>
|	|	|
>	>	>
maybe	mayb	maybe
one	one	one
will	will	will
be	be	be
right	right	right
)	)	)
effect	effect	effect
,	,	,
how	how	how
does	doe	doe
the	the	the
radar	radar	radar
get	get	get
an	an	an
accurate	accur	accurate
reading	read	reading

|	|	|
>	>	>
|	|	|
>	>	>
when	when	when
the	the	the
car	car	car
containing	contain	containing
it	it	it
is	is	is
moving	move	moving
?	?	?
?	?	?

it	it	it
would	would	would
seem	seem	seem
to	to	to
me	me	me
(	(	(
for	for	for
all	all	all
thats	that	thats

|	|	|
>	>	>
|	|	|
>	>	>
worth	worth	worth
)	)	)
that	that	that
it	it	it
would	would	would
need	need	need
to	to	to
be	be	be
calibrated	calibr	calibrated
with	with	with
the	the	the
speedometer	speedomet	speedometer
of	of	of
the	the	the
car	car	car

|	|	|
>	>	>
|	|	|
>	>	>
containing	contain	containing
it	it	it
?	?	?
?	?	?

i	i	i
am	am	am
fairly	fair	fairly
sure	sure	sure
this	this	this
isn	isn	isn
'	'	'
t	t	t
the	the	the
case	case	case
,	,	,
so	so	so
whats	what	whats
the	the	the
deal	deal	deal
?	?	?
?	?	?

|	|	|
>	>	>

|	|	|
>	>	>
essentially	essenti	essentially
,	,	,
this	this	this
is	is	is
actually	actual	actually
how	how	how
it	it	it
is	is	is
done	done	done
.	.	.

the	the	the
radar	radar	radar
gun	gun	gun
is	is	is
tied	tie	tied
into	into	into

|	|	|
>	>	>
the	the	the
speedometer	speedomet	speedometer
of	of	of
the	the	the
car	car	car
.	.	.

no	no	no
,	,	,
it	it	it
is	is	is
independent	independ	independent
of	of	of
the	the	the
speedometer	speedomet	speedometer
.	.	.

the	the	the
gun	gun	gun
processes	process	process
two	two	two
doppler	doppler	doppler
returns	return	return
-	-	-
-	-	-
the	the	the
speed	speed	speed
of	of	of
the	the	the
car	car	car
relative	relat	relative
to	to	to
the	the	the
pavement	pavement	pavement
and	and	and
the	the	the
speed	speed	speed
of	of	of
the	the	the
target	target	target
,	,	,
taking	take	taking
the	the	the
difference	differ	difference
between	between	between
the	the	the
two	two	two
.	.	.

some	some	some
guns	gun	gun
with	with	with
a	a	a
"	"	"
moving	move	moving
mode	mode	mode
"	"	"
actually	actual	actually
have	have	have
a	a	a
split	split	split
beam	beam	beam
with	with	with
one	one	one
beam	beam	beam
aimed	aim	aimed
preferentially	preferenti	preferentially
at	at	at
the	the	the
pavement	pavement	pavement
.	.	.

car	car	car
and	and	and
driver	driver	driver
had	had	had
a	a	a
good	good	good
article	articl	article
on	on	on
traffic	traffic	traffic
radar	radar	radar
,	,	,
but	but	but
it	it	it
was	was	wa
back	back	back
in	in	in
1985	1985	1985
.	.	.

i	i	i
used	use	used
its	it	it
contents	content	content
and	and	and
references	refer	reference
to	to	to
defend	defend	defend
myself	myself	myself
against	against	against
a	a	a
bogus	bogus	bogus
radar	radar	radar
-	-	-
measured	measur	measured
ticket	ticket	ticket
.	.	.

it	it	it
detailed	detail	detailed
"	"	"
moving	move	moving
mode	mode	mode
,	,	,
"	"	"
which	which	which
is	is	is
easier	easier	easier
to	to	to
defend	defend	defend
against	against	against
because	becaus	because
of	of	of
the	the	the
increased	increas	increased
amount	amount	amount
of	of	of
variables	variabl	variable
.	.	.

-	-	-
-	-	-

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

dave	dave	dave
medin	medin	medin
phone	phone	phone
:	:	:
(	(	(
205) 730-3169	205) 730-3169	205) 730-3169
