from	from	from
:	:	:
kennehra@logic.camp.clarkson.edu	kennehra@logic.camp.clarkson.edu	kennehra@logic.camp.clarkson.edu
(	(	(
rich	rich	rich
"	"	"
theman	theman	theman
"	"	"
kennehan	kennehan	kennehan
)	)	)

subject	subject	subject
:	:	:
subliminal	sublimin	subliminal
message	messag	message
flashing	flash	flashing
on	on	on
tv	tv	tv

organization	organ	organization
:	:	:
clarkson	clarkson	clarkson
university	univers	university

lines	line	line
:	:	:
11	11	11

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
logic	logic	logic
.	.	.
clarkson	clarkson	clarkson
.	.	.
edu	edu	edu

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
pl8	pl8	pl8
]	]	]

hi	hi	hi
.	.	.
i	i	i
was	was	wa
doing	do	doing
research	research	research
on	on	on
subliminal	sublimin	subliminal
suggestion	suggest	suggestion
for	for	for
a	a	a
psychology	psycholog	psychology
paper	paper	paper
,	,	,
and	and	and
i	i	i
read	read	read
that	that	that
one	one	one
researcher	research	researcher
flashed	flash	flashed
hidden	hidden	hidden
messages	messag	message
on	on	on
the	the	the
tv	tv	tv
screen	screen	screen
at	at	at
1	1	1
/	/	/
200ths	200ths	200ths
of	of	of
a	a	a
second	second	second
.	.	.

is	is	is
that	that	that
possible	possibl	possible
?	?	?

i	i	i
thought	thought	thought
the	the	the
maximum	maximum	maximum
rate	rate	rate
the	the	the
tv	tv	tv
was	was	wa
even	even	even
capable	capabl	capable
of	of	of
displaying	display	displaying
images	imag	image
was	was	wa
1	1	1
/	/	/
30th	30th	30th
of	of	of
a	a	a
second	second	second
.	.	.

(	(	(
or	or	or
1	1	1
/	/	/
60th	60th	60th
of	of	of
a	a	a
second	second	second
for	for	for
an	an	an
image	imag	image
composed	compos	composed
of	of	of
only	onli	only
odd	odd	odd
or	or	or
even	even	even
scan	scan	scan
lines	line	line
)	)	)

-	-	-
rich	rich	rich

kennehra@logic.camp.clarkson.edu	kennehra@logic.camp.clarkson.edu	kennehra@logic.camp.clarkson.edu
