from	from	from
:	:	:
gunnarh@dhhalden.no	gunnarh@dhhalden.no	gunnarh@dhhalden.no
(	(	(
gunnar	gunnar	gunnar
horrigmo	horrigmo	horrigmo
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
how	how	how
to	to	to
the	the	the
disks	disk	disk
copy	copi	copy
protected	protect	protected
.	.	.

lines	line	line
:	:	:
25	25	25

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
pc109	pc109	pc109

organization	organ	organization
:	:	:
ostfold	ostfold	ostfold
college	colleg	college

in	in	in
article	articl	article
<	<	<
sehari.735331566@marge.ecss.iastate.edu	sehari.735331566@marge.ecss.iastate.edu	sehari.735331566@marge.ecss.iastate.edu
>	>	>
sehari@iastate.edu	sehari@iastate.edu	sehari@iastate.edu
(	(	(
babak	babak	babak
sehari	sehari	sehari
)	)	)
writes	write	writes
:	:	:

>	>	>
i	i	i
was	was	wa
wondering	wonder	wondering
,	,	,
what	what	what
copy	copi	copy
protection	protect	protection
techniques	techniqu	technique
are	are	are
avaliable	avali	avaliable
,	,	,
and	and	and
how	how	how

>	>	>
effective	effect	effective
are	are	are
they	they	they
?	?	?

has	has	ha
anyone	anyon	anyone
have	have	have
any	ani	any
experience	experi	experience
in	in	in
this	this	this
area	area	area
?	?	?

>	>	>

>	>	>
with	with	with
highest	highest	highest
regards	regard	regard
,	,	,
>	>	>
babak	babak	babak
sehari	sehari	sehari
.	.	.

one	one	one
of	of	of
the	the	the
easiest	easiest	easiest
,	,	,
and	and	and
really	realli	really
very	veri	very
used	use	used
ways	way	way
of	of	of
copyprotection	copyprotect	copyprotection
,	,	,
is	is	is
to	to	to
mark	mark	mark
a	a	a
specific	specif	specific
sector	sector	sector
on	on	on
the	the	the
installation	instal	installation
disk	disk	disk
bad	bad	bad
.	.	.

this	this	this
is	is	is
very	veri	very
easy	easi	easy
to	to	to
get	get	get
around	around	around
,	,	,
though	though	though
,	,	,
if	if	if
you	you	you
have	have	have
any	ani	any
knowledge	knowledg	knowledge
of	of	of
hw	hw	hw
-	-	-
hacking	hack	hacking
,	,	,
but	but	but
most	most	most
'	'	'
normal	normal	normal
'	'	'
users	user	user
(	(	(
yes	yes	yes
those	those	those
lowly	lowli	lowly
key	key	key
-	-	-
punchers	puncher	puncher
)	)	)
don	don	don
'	'	'
t	t	t
.	.	.

whatever	whatev	whatever
you	you	you
do	do	do
,	,	,
please	pleas	please
do	do	do

_not_	_not_	_not_
use	use	use
a	a	a
hardware	hardwar	hardware
key	key	key
.	.	.

these	these	these
were	were	were
very	veri	very
popular	popular	popular
a	a	a
few	few	few
years	year	year
ago	ago	ago
,	,	,
and	and	and
they	they	they
stink	stink	stink
!	!	!
!	!	!

mail	mail	mail
-	-	-
mail	mail	mail
:	:	:
gunnarh@sofus.dhhalden.no	gunnarh@sofus.dhhalden.no	gunnarh@sofus.dhhalden.no
snail	snail	snail
-	-	-
mail	mail	mail
:	:	:
gunnar	gunnar	gunnar
horrigmo	horrigmo	horrigmo

gunnarh@fenris.dhhalden.no	gunnarh@fenris.dhhalden.no	gunnarh@fenris.dhhalden.no
oskleiva	oskleiva	oskleiva
17	17	17

n	n	n
-	-	-
1772	1772	1772
norway	norway	norway

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
disclaimer	disclaim	disclaimer
:	:	:
the	the	the
above	abov	above
posting	post	posting
may	may	may
seem	seem	seem
like	like	like
insignificant	insignific	insignificant
rubbish	rubbish	rubbish
at	at	at
first	first	first
glance	glanc	glance
,	,	,
but	but	but
if	if	if
you	you	you
read	read	read
between	between	between
the	the	the
lines	line	line
,	,	,
you	you	you
will	will	will
be	be	be
surprised	surpris	surprised
to	to	to
discover	discov	discover
the	the	the
annals	annal	annals
of	of	of
burt	burt	burt
bacharach	bacharach	bacharach
,	,	,
world	world	world
peace	peac	peace
,	,	,
oxford	oxford	oxford
advanced	advanc	advanced
readers	reader	reader
dictionary	dictionari	dictionary
,	,	,
quantum	quantum	quantum
physics	physic	physic
made	made	made
easy	easi	easy
,	,	,
and	and	and
an	an	an
easy	easi	easy
-	-	-
to	to	to
-	-	-
use	use	use
step	step	step
-	-	-
by	by	by
-	-	-
step	step	step
walkthrough	walkthrough	walkthrough
on	on	on
how	how	how
to	to	to
make	make	make
a	a	a
time	time	time
travelling	travel	travelling
device	devic	device
that	that	that
actually	actual	actually
works	work	work
.	.	.
