from	from	from
:	:	:
baden@sys6626.bison.mb.ca	baden@sys6626.bison.mb.ca	baden@sys6626.bison.mb.ca
(	(	(
baden	baden	baden
de	de	de
bari	bari	bari
)	)	)

subject	subject	subject
:	:	:
_exhausted	_exhaust	_exhausted
student	student	student
needing	need	needing
help	help	help
!	!	!

organization	organ	organization
:	:	:
system	system	system
6626	6626	6626
bbs	bbs	bb
,	,	,
winnipeg	winnipeg	winnipeg
manitoba	manitoba	manitoba
canada	canada	canada

lines	line	line
:	:	:
40	40	40

well	well	well
,	,	,
i	i	i
'	'	'
ve	ve	ve
now	now	now
been	been	been
working	work	working
on	on	on
this	this	this
damned	damn	damned
stepper	stepper	stepper
controller	control	controller
board	board	board

since	sinc	since
9pm	9pm	9pm
.	.	.

it	it	it
'	'	'
s	s	s
now	now	now
6am	6am	6am
.	.	.
.	.	.
.	.	.

i	i	i
'	'	'
m	m	m
pissed	piss	pissed
off	off	off
.	.	.

period	period	period
.	.	.

alright	alright	alright
,	,	,
i	i	i
can	can	can

drive	drive	drive
the	the	the
steppers	stepper	stepper
through	through	through
the	the	the
3479p	3479p	3479p
'	'	'
s	s	s
;	;	;
no	no	no
problem	problem	problem
(	(	(
that	that	that
'	'	'
s	s	s
with	with	with
the	the	the

6	6	6
-	-	-
wire	wire	wire
steppers	stepper	stepper
,	,	,
2	2	2
to	to	to
+	+	+
,	,	,
and	and	and
the	the	the
other	other	other
4	4	4
are	are	are
the	the	the
phase	phase	phase
lines	line	line
)	)	)
.	.	.

problem	problem	problem

1	1	1
:	:	:
i	i	i
'	'	'
ve	ve	ve
got	got	got
some	some	some
4	4	4
wire	wire	wire
steppers	stepper	stepper
.	.	.

i	i	i
put	put	put
the	the	the
darkest	darkest	darkest
line	line	line
to	to	to
+	+	+
and	and	and
the	the	the

other	other	other
3	3	3
to	to	to
the	the	the
3479p	3479p	3479p
.	.	.
.	.	.
.	.	.

worked	work	worked
,	,	,
kinda	kinda	kinda
.	.	.

tried	tri	tried
it	it	it
with	with	with
a	a	a
printer	printer	printer
stepper	stepper	stepper

(	(	(
moves	move	move
the	the	the
head	head	head
back	back	back
and	and	and
forth	forth	forth
,	,	,
4	4	4
wires	wire	wire
)	)	)
,	,	,
didn	didn	didn
'	'	'
t	t	t
work	work	work
too	too	too
well	well	well
.	.	.

it	it	it
would	would	would

shift	shift	shift
back	back	back
and	and	and
forth	forth	forth
(	(	(
use	use	use
something	someth	something
like	like	like
a	a	a
4017	4017	4017
instead	instead	instead
?	?	?
)	)	)
also	also	also
i	i	i
'	'	'
ve	ve	ve
been	been	been

trying	tri	trying
to	to	to
get	get	get
a	a	a
bunch	bunch	bunch
of	of	of
npn	npn	npn
'	'	'
s	s	s
to	to	to
work	work	work
with	with	with
it	it	it
.	.	.
.	.	.
.	.	.

no	no	no
luck	luck	luck
.	.	.
.	.	.
.	.	.

tried	tri	tried
pnp	pnp	pnp
'	'	'
s	s	s
,	,	,
still	still	still
no	no	no
luck	luck	luck
!	!	!
!	!	!
!	!	!

i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
if	if	if
i	i	i
'	'	'
m	m	m
cursed	curs	cursed
on	on	on
this	this	this
or	or	or
what	what	what
,	,	,
but	but	but
i	i	i
feel	feel	feel

my	my	my
brain	brain	brain
slowly	slowli	slowly
frying	fri	frying
with	with	with
the	the	the
thought	thought	thought
of	of	of
stepper	stepper	stepper
.	.	.
.	.	.
.	.	.

arggg	arggg	arggg
!	!	!
!	!	!
!	!	!

i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
what	what	what
'	'	'
s	s	s
wrong	wrong	wrong
with	with	with
the	the	the
transistor	transistor	transistor
hook	hook	hook
-	-	-
up	up	up
(	(	(
to	to	to
-	-	-
220	220	220
pkg	pkg	pkg

type	type	type
)	)	)
,	,	,
also	also	also
tryed	tri	tryed
the	the	the
2n2222	2n2222	2n2222
-	-	-
pkg	pkg	pkg
type	type	type
.	.	.
.	.	.
.	.	.

no	no	no
luck	luck	luck
.	.	.

i	i	i
'	'	'
m	m	m
going	go	going
to	to	to
try	tri	try
getting	get	getting
some	some	some
z	z	z
'	'	'
s	s	s
,	,	,
and	and	and
i	i	i
hope	hope	hope
you	you	you

can	can	can
help	help	help
me	me	me
with	with	with
this	this	this
problem	problem	problem
.	.	.

if	if	if
someone	someon	someone
can	can	can
please	pleas	please
help	help	help
me	me	me
with	with	with
this	this	this
soon	soon	soon
,	,	,
it	it	it
would	would	would
be	be	be
greatly	great	greatly

appreciated	appreci	appreciated
.	.	.
.	.	.
.	.	.

thanks	thank	thanks
.	.	.

_________________________________________________	_________________________________________________	_________________________________________________

inspiration	inspir	inspiration
|	|	|
___	___	___
|	|	|

comes	come	come
to	to	to
|	|	|
\	\	\
o	o	o
baden@sys6626.bison.mb.ca	baden@sys6626.bison.mb.ca	baden@sys6626.bison.mb.ca
|	|	|

those	those	those
who	who	who
|	|	|
(	(	(
^	^	^
)	)	)
baden@inqmind.bison.mb.ca	baden@inqmind.bison.mb.ca	baden@inqmind.bison.mb.ca
|	|	|

seek	seek	seek
the	the	the
|	|	|
/	/	/
-	-	-
\	\	\
=	=	=
]	]	]
baden	baden	baden
de	de	de
bari	bari	bari
[	[	[
=	=	=
|	|	|

unknown	unknown	unknown
.	.	.

|	|	|
|	|	|

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

l	l	l
