from	from	from
:	:	:
skipper@traider.ersys.edmonton.ab.ca	skipper@traider.ersys.edmonton.ab.ca	skipper@traider.ersys.edmonton.ab.ca
(	(	(
mark	mark	mark
bevan	bevan	bevan
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
need	need	need
to	to	to
find	find	find
out	out	out
number	number	number
to	to	to
a	a	a
phone	phone	phone
line	line	line

reply	repli	reply
-	-	-
to	to	to
:	:	:
skipper@traider.ersys.edmonton.ab.ca	skipper@traider.ersys.edmonton.ab.ca	skipper@traider.ersys.edmonton.ab.ca
(	(	(
mark	mark	mark
bevan	bevan	bevan
)	)	)

organization	organ	organization
:	:	:
traiders	traider	traiders
of	of	of
the	the	the
lost	lost	lost
.	.	.
arc	arc	arc
!	!	!

-	-	-
edmonton	edmonton	edmonton
,	,	,
alberta	alberta	alberta
,	,	,
canada	canada	canada
lines	line	line
:	:	:
21	21	21

alee@ecs.umass.edu	alee@ecs.umass.edu	alee@ecs.umass.edu
writes	write	writes
:	:	:

>	>	>

>	>	>
greetings	greet	greeting
!	!	!

>	>	>

>	>	>
situation	situat	situation
:	:	:
i	i	i
have	have	have
a	a	a
phone	phone	phone
jack	jack	jack
mounted	mount	mounted
on	on	on
a	a	a
wall	wall	wall
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t

>	>	>
know	know	know
the	the	the
number	number	number
of	of	of
the	the	the
line	line	line
.	.	.

and	and	and
i	i	i
don	don	don
'	'	'
t	t	t
want	want	want

>	>	>
to	to	to
call	call	call
up	up	up
the	the	the
operator	oper	operator
to	to	to
place	place	place
a	a	a
trace	trace	trace
on	on	on
it	it	it
.	.	.

>	>	>

>	>	>
question	question	question
:	:	:
is	is	is
there	there	there
a	a	a
certain	certain	certain
device	devic	device
out	out	out
there	there	there
that	that	that
i	i	i
can	can	can

>	>	>
use	use	use
to	to	to
find	find	find
out	out	out
the	the	the
number	number	number
to	to	to
the	the	the
line	line	line
?	?	?

>	>	>
thanks	thank	thanks
for	for	for
any	ani	any
response	respons	response
.	.	.

>	>	>
al	al	al

>	>	>

>	>	>

dial	dial	dial
511	511	511
and	and	and
it	it	it
sound	sound	sound
tell	tell	tell
you	you	you
the	the	the
number	number	number
.	.	.

-	-	-
-	-	-
-	-	-
skipper@traider.ersys.edmonton.ab.ca	skipper@traider.ersys.edmonton.ab.ca	skipper@traider.ersys.edmonton.ab.ca
(	(	(
mark	mark	mark
bevan	bevan	bevan
)	)	)
traiders	traider	traiders
of	of	of
the	the	the
lost	lost	lost
.	.	.
arc	arc	arc
!	!	!

-	-	-
edmonton	edmonton	edmonton
,	,	,
alberta	alberta	alberta
,	,	,
canada	canada	canada
