from	from	from
:	:	:
kn1@cunixa.cc.columbia.edu	kn1@cunixa.cc.columbia.edu	kn1@cunixa.cc.columbia.edu
(	(	(
kimball	kimbal	kimball
ng	ng	ng
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
laser	laser	laser
vs	vs	v
bubblejet	bubblejet	bubblejet
?	?	?

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
cunixa	cunixa	cunixa
.	.	.
cc	cc	cc
.	.	.
columbia	columbia	columbia
.	.	.
edu	edu	edu

reply	repli	reply
-	-	-
to	to	to
:	:	:
kn1@cunixa.cc.columbia.edu	kn1@cunixa.cc.columbia.edu	kn1@cunixa.cc.columbia.edu
(	(	(
kimball	kimbal	kimball
ng	ng	ng
)	)	)

organization	organ	organization
:	:	:
columbia	columbia	columbia
university	univers	university

lines	line	line
:	:	:
44	44	44

kolstad@cae.wisc.edu	kolstad@cae.wisc.edu	kolstad@cae.wisc.edu
(	(	(
joel	joel	joel
kolstad	kolstad	kolstad
)	)	)
writes	write	writes
:	:	:

>	>	>
one	one	one
other	other	other
thing	thing	thing
.	.	.
.	.	.
.	.	.

there	there	there
are	are	are
bubblejets	bubblejet	bubblejet
,	,	,
and	and	and
then	then	then
there	there	there
are	are	are
bubblejets	bubblejet	bubblejet
.	.	.

>	>	>
there	there	there
are	are	are
a	a	a
few	few	few
bubblejets	bubblejet	bubblejet
out	out	out
there	there	there
that	that	that
produce	produc	produce
rather	rather	rather
mediocre	mediocr	mediocre
output	output	output

>	>	>
(	(	(
such	such	such
as	as	a
hp	hp	hp
'	'	'
s	s	s
dinky	dinki	dinky
little	littl	little
bubblejet	bubblejet	bubblejet
)	)	)
,	,	,
whereas	wherea	whereas
most	most	most
produce	produc	produce
really	realli	really
good	good	good

>	>	>
looking	look	looking
output	output	output
(	(	(
such	such	such
as	as	a
hp	hp	hp
'	'	'
s	s	s
deskjets	deskjet	deskjets
)	)	)
.	.	.

ibm	ibm	ibm
and	and	and
canon	canon	canon
both	both	both
produce	produc	produce
some	some	some
of	of	of

>	>	>
the	the	the
really	realli	really
good	good	good
style	style	style
bubblejets	bubblejet	bubblejet
.	.	.

>	>	>
p	p	p
.	.	.
s	s	s
.	.	.
-	-	-
-	-	-
if	if	if
you	you	you
'	'	'
re	re	re
in	in	in
the	the	the
market	market	market
for	for	for
a	a	a
portable	portabl	portable
bubblejet	bubblejet	bubblejet
printer	printer	printer
,	,	,
i	i	i
can	can	can

>	>	>
highly	high	highly
recommend	recommend	recommend
the	the	the
hp	hp	hp
portable	portabl	portable
deskjet	deskjet	deskjet
,	,	,
although	although	although
i	i	i
'	'	'
ve	ve	ve
heard	heard	heard
the	the	the
portable	portabl	portable

>	>	>
canons	canon	canon
are	are	are
good	good	good
too	too	too
(	(	(
i	i	i
needed	need	needed
pcl	pcl	pcl
support	support	support
,	,	,
myself	myself	myself
)	)	)
.	.	.

with	with	with
the	the	the
deskjet	deskjet	deskjet

>	>	>
portable	portabl	portable
,	,	,
you	you	you
even	even	even
get	get	get
an	an	an
undocumented	undocu	undocumented
pcmcia	pcmcia	pcmcia
card	card	card
slot	slot	slot
!	!	!

i	i	i
second	second	second
that	that	that
suggestion	suggest	suggestion
.	.	.

although	although	although
i	i	i
don	don	don
'	'	'
t	t	t
own	own	own
the	the	the
hp	hp	hp
portable	portabl	portable
deskjet	deskjet	deskjet
,	,	,
i	i	i
*	*	*
do	do	do
*	*	*
own	own	own
the	the	the
hp	hp	hp
deskjet	deskjet	deskjet
500	500	500
.	.	.

it	it	it
gives	give	give
the	the	the
nicest	nicest	nicest
outputs	output	output
,	,	,
with	with	with
only	onli	only
a	a	a
minor	minor	minor
loss	loss	loss
of	of	of
quality	qualiti	quality
