from	from	from
:	:	:
mdell+@pitt.edu	mdell+@pitt.edu	mdell+@pitt.edu
(	(	(
michael	michael	michael
g	g	g
dellinger	delling	dellinger
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
stop	stop	stop
predicting	predict	predicting

organization	organ	organization
:	:	:
university	univers	university
of	of	of
pittsburgh	pittsburgh	pittsburgh

lines	line	line
:	:	:
36	36	36

in	in	in
article	articl	article
<	<	<
1993apr16.233148.9711@rose.com	1993apr16.233148.9711@rose.com	1993apr16.233148.9711@rose.com
>	>	>
jack.petrilli@rose.com	jack.petrilli@rose.com	jack.petrilli@rose.com
(	(	(
jack	jack	jack
petrilli	petrilli	petrilli
)	)	)
writes	write	writes
:	:	:

>	>	>
on	on	on
april	april	april
16	16	16
,	,	,
cdkaupan@eos.ncsu.edu	cdkaupan@eos.ncsu.edu	cdkaupan@eos.ncsu.edu
(	(	(
carl	carl	carl
david	david	david
kaupang	kaupang	kaupang
)	)	)
wrote	wrote	wrote
:	:	:

>	>	>

>	>	>
c	c	c
(	(	(
-	-	-
-	-	-
>	>	>
it	it	it
is	is	is
really	realli	really
annoying	annoy	annoying
to	to	to
see	see	see
all	all	all
of	of	of
these	these	these

>	>	>
c	c	c
(	(	(
-	-	-
-	-	-
>	>	>
predictions	predict	prediction
on	on	on
the	the	the
net	net	net
.	.	.

who	who	who
really	realli	really
cares	care	care

>	>	>
c	c	c
(	(	(
-	-	-
-	-	-
>	>	>
who	who	who
you	you	you
think	think	think
will	will	will
win	win	win
?	?	?

please	pleas	please
stop	stop	stop
with	with	with

>	>	>
c	c	c
(	(	(
-	-	-
-	-	-
>	>	>
the	the	the
predictions	predict	prediction
,	,	,
we	we	we
all	all	all
know	know	know
the	the	the
caps	cap	cap
are	are	are

>	>	>
c	c	c
(	(	(
-	-	-
-	-	-
>	>	>
going	go	going
to	to	to
win	win	win
the	the	the
cup	cup	cup
,	,	,
so	so	so
let	let	let
it	it	it
go	go	go
at	at	at
that	that	that
.	.	.

>	>	>
c	c	c
(	(	(
-	-	-
-	-	-
>	>	>

>	>	>

>	>	>
haa	haa	haa
!	!	!
!	!	!
!	!	!

that	that	that
'	'	'
s	s	s
one	one	one
of	of	of
the	the	the
things	thing	thing
i	i	i
find	find	find
*	*	*
*	*	*
most	most	most
*	*	*
*	*	*
interesting	interest	interesting
in	in	in
this	this	this

>	>	>
newsgroup	newsgroup	newsgroup
.	.	.

it	it	it
'	'	'
s	s	s
a	a	a
good	good	good
way	way	way
of	of	of
cluing	clu	cluing
into	into	into
the	the	the
"	"	"
collective	collect	collective
wisdom	wisdom	wisdom
"	"	"
of	of	of

>	>	>
the	the	the
average	averag	average
hockey	hockey	hockey
fans	fan	fan
.	.	.

that	that	that
doesn	doesn	doesn
'	'	'
t	t	t
mean	mean	mean
they	they	they
'	'	'
re	re	re
always	alway	always
right	right	right
,	,	,

>	>	>
however	howev	however
.	.	.

for	for	for
