from	from	from
:	:	:
jca2@cec1.wustl.edu	jca2@cec1.wustl.edu	jca2@cec1.wustl.edu
(	(	(
joseph	joseph	joseph
charles	charl	charles
achkar	achkar	achkar
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
numerical	numer	numerical
nothingness	nothing	nothingness

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
cec1	cec1	cec1

organization	organ	organization
:	:	:
washington	washington	washington
university	univers	university
,	,	,
st. louis	st. loui	st. louis
mo	mo	mo

lines	line	line
:	:	:
38	38	38

in	in	in
article	articl	article
<	<	<
1993apr18.140401.18439@freenet.carleton.ca	1993apr18.140401.18439@freenet.carleton.ca	1993apr18.140401.18439@freenet.carleton.ca
>	>	>
ad684@freenet.carleton.ca	ad684@freenet.carleton.ca	ad684@freenet.carleton.ca
(	(	(
bob	bob	bob
wilson	wilson	wilson
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
mario	mario	mario
averaged	averag	averaged
2	2	2
.	.	.
66666666666666666666666666666666666666666666	66666666666666666666666666666666666666666666	66666666666666666666666666666666666666666666

>	>	>
points	point	point
per	per	per
game	game	game
.	.	.
.	.	.
.	.	.

the	the	the
antigretz	antigretz	antigretz

gretzky	gretzki	gretzky
averaged	averag	averaged
2	2	2
.	.	.
69	69	69
pts	pts	pt
/	/	/
game	game	game

>	>	>
mario	mario	mario
projected	project	projected
over	over	over
80	80	80
games	game	game
.	.	.

>	>	>
213	213	213
points	point	point
(	(	(
beats	beat	beat
wayne	wayn	wayne
'	'	'
s	s	s
record	record	record
by	by	by
1	1	1
)	)	)

check	check	check
your	your	your
information	inform	information
before	befor	before
posting	post	posting
,	,	,
gretzky	gretzki	gretzky
'	'	'
s	s	s
record	record	record
is	is	is
215	215	215
pts	pts	pt
in	in	in
80	80	80
games	game	game
.	.	.

>	>	>
over	over	over
84	84	84
games	game	game
97	97	97
g	g	g
+	+	+
127	127	127
a	a	a
=	=	=
224	224	224
points	point	point
.	.	.

>	>	>
over	over	over
84	84	84
games	game	game
,	,	,
gretzky	gretzki	gretzky
'	'	'
s	s	s
total	total	total
projected	project	projected
226	226	226
points	point	point
.	.	.

>	>	>
pitt	pitt	pitt
'	'	'
s	s	s
winning	win	winning
percentage	percentag	percentage
with	with	with
mario	mario	mario
(	(	(
45	45	45
-	-	-
10	10	10
-	-	-
5	5	5
)	)	)
over	over	over
84	84	84
games	game	game

>	>	>
-	-	-
>	>	>
133	133	133
points	point	point
.	.	.

would	would	would
this	this	this
have	have	have
been	been	been
a	a	a
record	record	record
?	?	?

>	>	>
i	i	i
know	know	know
mtl	mtl	mtl
had	had	had
132	132	132
one	one	one
year	year	year
.	.	.

the	the	the
76	76	76
-	-	-
77	77	77
canadiens	canadien	canadiens
had	had	had
.	.	.
825	825	825
percentage	percentag	percentage
,	,	,
132	132	132
pts	pts	pt
in	in	in
80	80	80
games	game	game
.	.	.

(	(	(
60	60	60
-	-	-
8	8	8
-	-	-
12	12	12
)	)	)
.	.	.

the	the	the
29	29	29
-	-	-
30	30	30
bruins	bruin	bruin
had	had	had
a	a	a
.	.	.
875	875	875
winning	win	winning
percentage	percentag	percentage
.	.	.

also	also	also
the	the	the
77	77	77
-	-	-
78	78	78
canadiens	canadien	canadiens
had	had	had
a	a	a
.	.	.
806	806	806
percentage	percentag	percentage
with	with	with
a	a	a
59	59	59
-	-	-
10	10	10
-	-	-
11	11	11
record	record	record
.	.	.

>	>	>
bob	bob	bob
wilson	wilson	wilson

>	>	>
ad684@freenet.carleton.ca	ad684@freenet.carleton.ca	ad684@freenet.carleton.ca

%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
*	*	*
%	%	%
*	*	*
%	%	%
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
*	*	*
%	%	%
