from	from	from
:	:	:
mvs1@cec2.wustl.edu	mvs1@cec2.wustl.edu	mvs1@cec2.wustl.edu
(	(	(
michael	michael	michael
virata	virata	virata
sy	sy	sy
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
red	red	red
wings	wing	wing
goespel	goespel	goespel
.	.	.
.	.	.
.	.	.

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
cec2	cec2	cec2

organization	organ	organization
:	:	:
washington	washington	washington
university	univers	university
,	,	,
st. louis	st. loui	st. louis
mo	mo	mo

lines	line	line
:	:	:
20	20	20

don	don	don
'	'	'
t	t	t
forget	forget	forget
paul	paul	paul
ysebaert	ysebaert	ysebaert
,	,	,
ex	ex	ex
-	-	-
devil	devil	devil
.	.	.

he	he	he
'	'	'
s	s	s
a	a	a
good	good	good
team	team	team
player	player	player
.	.	.

michael	michael	michael
sy	sy	sy
mvs1@cec2.wustl.edu	mvs1@cec2.wustl.edu	mvs1@cec2.wustl.edu

/	/	/
|	|	|
______	______	______
|	|	|
\	\	\

|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|

\	\	\
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/

.	.	.
-	-	-
-	-	-
-	-	-
.	.	.

)	)	)
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/
'	'	'

/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
\	\	\
/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/

/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
\	\	\
/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/
new	new	new
jersey	jersey	jersey
devils	devil	devil

/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
\	\	\
/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/

/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/

/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/

/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/

/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/
\	\	\
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/

/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/
\	\	\
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/

'	'	'
'	'	'
'	'	'
'	'	'
'	'	'
.	.	.
____	____	____
/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
/	/	/

.	.	.
.	.	.
/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
'	'	'

/	/	/
|	|	|
.	.	.
/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
'	'	'

/	/	/
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
'	'	'
'	'	'
'	'	'
'	'	'

/	/	/
/	/	/
|	|	|
\	\	\
