from	from	from
:	:	:
westerhold@batgirl.rtp.dg.com	westerhold@batgirl.rtp.dg.com	westerhold@batgirl.rtp.dg.com
(	(	(
)	)	)

subject	subject	subject
:	:	:
wanted	want	wanted
:	:	:
mail	mail	mail
order	order	order
hockey	hockey	hockey
equipment	equip	equipment

distribution	distribut	distribution
:	:	:
usa	usa	usa

organization	organ	organization
:	:	:
data	data	data
general	general	general
corporation	corpor	corporation
,	,	,
rtp	rtp	rtp
,	,	,
nc	nc	nc
.	.	.

lines	line	line
:	:	:
11	11	11

could	could	could
anyone	anyon	anyone
recommend	recommend	recommend
a	a	a
mail	mail	mail
order	order	order
distributor	distributor	distributor
for	for	for
hockey	hockey	hockey
equipment	equip	equipment
.	.	.

thanks	thank	thanks
in	in	in
advance	advanc	advance

wayne	wayn	wayne

-	-	-
-	-	-

/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\

<	<	<
wayne	wayn	wayne
e	e	e
.	.	.

westerhold	westerhold	westerhold
wester@dg-rtp.dg.com	wester@dg-rtp.dg.com	wester@dg-rtp.dg.com
>	>	>

<	<	<
data	data	data
general	general	general
corporation	corpor	corporation
research	research	research
triangle	triangl	triangle
park	park	park
,	,	,
nc	nc	nc
>	>	>

\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
\	\	\
/	/	/
