from	from	from
:	:	:
snichols@adobe.com	snichols@adobe.com	snichols@adobe.com
(	(	(
sherri	sherri	sherri
nichols	nichol	nichols
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
too	too	too
many	mani	many
europeans	european	european
in	in	in
nhl	nhl	nhl

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
adobe	adob	adobe
.	.	.
1993apr6	1993apr6	1993apr6
.	.	.
201745	201745	201745
.	.	.
840	840	840

organization	organ	organization
:	:	:
adobe	adob	adobe
systems	system	system
incorporated	incorpor	incorporated

lines	line	line
:	:	:
24	24	24

in	in	in
article	articl	article
<	<	<
1993apr6.195022.6362@alchemy.chem.utoronto.ca	1993apr6.195022.6362@alchemy.chem.utoronto.ca	1993apr6.195022.6362@alchemy.chem.utoronto.ca
>	>	>
golchowy@alchemy.chem.utoronto.ca	golchowy@alchemy.chem.utoronto.ca	golchowy@alchemy.chem.utoronto.ca
(	(	(
gerald	gerald	gerald
olchowy	olchowi	olchowy
)	)	)
writes	write	writes
:	:	:

>	>	>
major	major	major
league	leagu	league
baseball	basebal	baseball
has	has	ha
told	told	told
the	the	the
blue	blue	blue
jays	jay	jay
and	and	and
the	the	the
expos	expo	expo
not	not	not
to	to	to

>	>	>
sign	sign	sign
oscar	oscar	oscar
linares	linar	linares
(	(	(
i	i	i
think	think	think
that	that	that
is	is	is
his	his	his
name	name	name
)	)	)

linares	linar	linares
has	has	ha
not	not	not
defected	defect	defected
;	;	;
as	as	a
i	i	i
pointed	point	pointed
out	out	out
,	,	,
mlb	mlb	mlb
requires	requir	requires
that	that	that
the	the	the
player	player	player
defect	defect	defect
first	first	first
.	.	.

>	>	>
.	.	.
.	.	.
.	.	.
canada	canada	canada
does	doe	doe
not	not	not
have	have	have
the	the	the
restrictions	restrict	restriction
against	against	against

>	>	>
cubans	cuban	cuban
that	that	that
the	the	the
us	us	u
has	has	ha
and	and	and
other	other	other
major	major	major
league	leagu	league
teams	team	team
have	have	have
told	told	told
the	the	the

>	>	>
canadian	canadian	canadian
teams	team	team
that	that	that
they	they	they
would	would	would
be	be	be
very	veri	very
unhappy	unhappi	unhappy
if	if	if
the	the	the
expos	expo	expo
or	or	or
the	the	the

>	>	>
blue	blue	blue
jays	jay	jay
would	would	would
do	do	do
this	this	this
.	.	.

what	what	what
a	a	a
surprise	surpris	surprise
.	.	.

as	as	a
long	long	long
as	as	a
the	the	the
pool	pool	pool
of	of	of
talent	talent	talent
is	is	is
not	not	not
accessible	access	accessible
to	to	to
all	all	all
teams	team	team
,	,	,
mlb	mlb	mlb
won	won	won
'	'	'
t	t	t
let	let	let
a	a	a
few	few	few
teams	team	team
sign	sign	sign
it	it	it
.	.	.

seems	seem	seems
perfectly	perfect	perfectly
reasonable	reason	reasonable
to	to	to
me	me	me
.	.	.

>	>	>
cubans	cuban	cuban
players	player	player
would	would	would
not	not	not
have	have	have
to	to	to
defect	defect	defect

>	>	>
to	to	to
play	play	play
in	in	in
canada	canada	canada
and	and	and
could	could	could
play	play	play
the	the	the
81	81	81
home	home	home
games	game	game
for	for	for
the	the	the
expos	expo	expo

>	>	>
and	and	and
blue	blue	blue
jays	jay	jay
without	without	without
any	ani	any
trouble	troubl	trouble
.	.	.

except	except	except
that	that	that
mlb	mlb	mlb
won	won	won
'	'	'
t	t	t
allow	allow	allow
it	it	it
,	,	,
which	which	which
is	is	is
all	all	all
i	i	i
ever	ever	ever
said	said	said
.	.	.

sherri	sherri	sherri
nichols	nichol	nichols
snichols@adobe.com	snichols@adobe.com	snichols@adobe.com
