from	from	from
:	:	:
atkinsj@reis59.alleg.edu	atkinsj@reis59.alleg.edu	atkinsj@reis59.alleg.edu
(	(	(
joshua	joshua	joshua
atkins	atkin	atkins
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
goalie	goali	goalie
mask	mask	mask
update	updat	update

organization	organ	organization
:	:	:
allegheny	allegheni	allegheny
college	colleg	college

in	in	in
article	articl	article
<	<	<
c5l3ec.f2v@acsu.buffalo.edu	c5l3ec.f2v@acsu.buffalo.edu	c5l3ec.f2v@acsu.buffalo.edu
>	>	>
hammerl@acsu.buffalo.edu	hammerl@acsu.buffalo.edu	hammerl@acsu.buffalo.edu
(	(	(
valerie	valeri	valerie
s	s	s
.	.	.

hammerl	hammerl	hammerl
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
93289@hydra.gatech.edu	93289@hydra.gatech.edu	93289@hydra.gatech.edu
>	>	>
gtd597a@prism.gatech.edu	gtd597a@prism.gatech.edu	gtd597a@prism.gatech.edu
(	(	(
hrivnak	hrivnak	hrivnak
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
here	here	here
are	are	are
the	the	the
results	result	result
after	after	after
three	three	three
days	day	day
of	of	of
voting	vote	voting
.	.	.

remember	rememb	remember
3pts	3pts	3pts
for	for	for

>	>	>
>	>	>
1st	1st	1st
,	,	,
2	2	2
for	for	for
2nd	2nd	2nd
,	,	,
and	and	and
1	1	1
for	for	for
3rd	3rd	3rd
.	.	.

also	also	also
,	,	,
you	you	you
can	can	can
still	still	still
turn	turn	turn
in	in	in
votes	vote	vote
!	!	!

and	and	and
.	.	.
.	.	.

if	if	if

>	>	>
>	>	>
the	the	the
guy	guy	guy
isn	isn	isn
'	'	'
t	t	t
a	a	a
regular	regular	regular
goalie	goali	goalie
or	or	or
he	he	he
is	is	is
retired	retir	retired
,	,	,
please	pleas	please
include	includ	include
the	the	the
team	team	team
!	!	!

>	>	>
>	>	>
thanks	thank	thanks
for	for	for
your	your	your
time	time	time
,	,	,
and	and	and
keep	keep	keep
on	on	on
sending	send	sending
in	in	in
those	those	those
votes	vote	vote
!	!	!

>	>	>

>	>	>
>	>	>
glenn	glenn	glenn
healy	heali	healy
(	(	(
nyi	nyi	nyi
)	)	)
,	,	,
tommy	tommi	tommy
soderstron	soderstron	soderstron
(	(	(
?	?	?
?	?	?
?	?	?
)	)	)
,	,	,
ray	ray	ray
leblanc	leblanc	leblanc
(	(	(
usa	usa	usa
)	)	)
.	.	.

>	>	>
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

>	>	>

>	>	>
soderstrom	soderstrom	soderstrom
plays	play	play
with	with	with
philly	philli	philly
,	,	,
but	but	but
he	he	he
doesn	doesn	doesn
'	'	'
t	t	t
have	have	have
a	a	a
moulded	mould	moulded
mask	mask	mask
.	.	.

>	>	>
he	he	he
'	'	'
s	s	s
got	got	got
the	the	the
helmet	helmet	helmet
and	and	and
cage	cage	cage
variety	varieti	variety
,	,	,
in	in	in
white	white	white
.	.	.

or	or	or
at	at	at
least	least	least
that	that	that
'	'	'
s	s	s

>	>	>
what	what	what
he	he	he
wore	wore	wore
thirteen	thirteen	thirteen
hours	hour	hour
ago	ago	ago
.	.	.

>	>	>
yeah	yeah	yeah
but	but	but
soderstrom	soderstrom	soderstrom
'	'	'
s	s	s
mask	mask	mask
has	has	ha
always	alway	always
appeared	appear	appeared
to	to	to
be	be	be
a	a	a
lot	lot	lot
bigger	bigger	bigger
than	than	than
the	the	the
average	averag	average
helmet	helmet	helmet
-	-	-
and	and	and
-	-	-
cage	cage	cage
variety	varieti	variety
.	.	.

it	it	it
has	has	ha
a	a	a
certain	certain	certain
appeal	appeal	appeal
on	on	on
its	it	it
own	own	own

josh	josh	josh

>	>	>
-	-	-
-	-	-

>	>	>
valerie	valeri	valerie
hammerl	hammerl	hammerl
"	"	"
some	some	some
days	day	day
i	i	i
have	have	have
to	to	to
remind	remind	remind
him	him	him
he	he	he
'	'	'
s	s	s
not	not	not

>	>	>
hammerl@acsu.buffalo.edu	hammerl@acsu.buffalo.edu	hammerl@acsu.buffalo.edu
mario	mario	mario
lemieux	lemieux	lemieux
.	.	.
"	"	"
herb	herb	herb
brooks	brook	brook
on	on	on
claude	claud	claude

>	>	>
acscvjh@ubms.cc.buffalo.edu	acscvjh@ubms.cc.buffalo.edu	acscvjh@ubms.cc.buffalo.edu
lemieux	lemieux	lemieux
,	,	,
top	top	top
scorer	scorer	scorer
for	for	for
the	the	the
devils	devil	devil
,	,	,
but	but	but

>	>	>
v085pwwpz@ubvms.cc.buffalo.edu	v085pwwpz@ubvms.cc.buffalo.edu	v085pwwpz@ubvms.cc.buffalo.edu
known	known	known
for	for	for
taking	take	taking
dumb	dumb	dumb
penalties	penalti	penalty
.	.	.
