from	from	from
:	:	:
adavis@mcl.bdm.com	adavis@mcl.bdm.com	adavis@mcl.bdm.com
(	(	(
arthur	arthur	arthur
davis	davi	davis
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
ron	ron	ron
francis	franci	francis

organization	organ	organization
:	:	:
bdm	bdm	bdm
international	intern	international
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
17	17	17

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
jupiter	jupit	jupiter
.	.	.
mcl	mcl	mcl
.	.	.
bdm	bdm	bdm
.	.	.
com	com	com

in	in	in
article	articl	article
<	<	<
1993apr19.171223.11311@virginia.edu	1993apr19.171223.11311@virginia.edu	1993apr19.171223.11311@virginia.edu
>	>	>
mjr4u@virginia.edu	mjr4u@virginia.edu	mjr4u@virginia.edu
(	(	(
"	"	"
matthew	matthew	matthew
j	j	j
.	.	.

rush	rush	rush
"	"	"
)	)	)
writes	write	writes
:	:	:

>	>	>
i	i	i
forgot	forgot	forgot
to	to	to
ask	ask	ask
:	:	:
is	is	is
this	this	this
the	the	the
highest	highest	highest
points	point	point
total	total	total
francis	franci	francis
has	has	ha

>	>	>
had	had	had
in	in	in
a	a	a
season	season	season
?	?	?

has	has	ha
he	he	he
ever	ever	ever
had	had	had
a	a	a
100	100	100
point	point	point
season	season	season
before	befor	before
,	,	,
>	>	>
either	either	either
with	with	with
the	the	the
pens	pen	pen
or	or	or
the	the	the
whalers	whaler	whaler
?	?	?

>	>	>

francis	franci	francis
got	got	got
101	101	101
in	in	in
89	89	89
-	-	-
90	90	90
,	,	,
his	his	his
last	last	last
full	full	full
season	season	season
with	with	with
hartford	hartford	hartford
.	.	.

in	in	in
agreement	agreement	agreement
with	with	with
your	your	your
previous	previous	previous
post	post	post
,	,	,
i	i	i
think	think	think
francis	franci	francis
is	is	is
a	a	a
tremendous	tremend	tremendous
and	and	and
generally	general	generally
underrated	underr	underrated
complete	complet	complete
player	player	player
.	.	.

i	i	i
would	would	would
love	love	love
to	to	to
have	have	have
him	him	him
here	here	here
in	in	in
a	a	a
capitals	capit	capital
uniform	uniform	uniform
where	where	where
he	he	he
would	would	would
certainly	certain	certainly
be	be	be
the	the	the
#	#	#
1	1	1
center	center	center
(	(	(
even	even	even
though	though	though
pivonka	pivonka	pivonka
is	is	is
also	also	also
a	a	a
very	veri	very
good	good	good
complete	complet	complete
player	player	player
who	who	who
is	is	is
generally	general	generally
underrated	underr	underrated
)	)	)
.	.	.

francis	franci	francis
impresses	impress	impress
me	me	me
in	in	in
many	mani	many
ways	way	way
as	as	a
an	an	an
"	"	"
ethical	ethic	ethical
dale	dale	dale
hunter	hunter	hunter
"	"	"
.	.	.

tons	ton	ton
of	of	of
heart	heart	heart
and	and	and
can	can	can
-	-	-
do	do	do
attitude	attitud	attitude
with	with	with
a	a	a
lot	lot	lot
of	of	of
different	differ	different
skills	skill	skill
,	,	,
but	but	but
none	none	none
of	of	of
the	the	the
cheap	cheap	cheap
shots	shot	shot
and	and	and
few	few	few
penalty	penalti	penalty
minutes	minut	minute
.	.	.

not	not	not
to	to	to
mention	mention	mention
nearly	near	nearly
always	alway	always
coming	come	coming
through	through	through
when	when	when
it	it	it
'	'	'
s	s	s
important	import	important
.	.	.
