from	from	from
:	:	:
c5ff@jupiter.sun.csd.unb.ca	c5ff@jupiter.sun.csd.unb.ca	c5ff@jupiter.sun.csd.unb.ca
(	(	(
cook	cook	cook
charlie	charli	charlie
)	)	)

subject	subject	subject
:	:	:
nhl	nhl	nhl
summary	summari	summary
parse	pars	parse
results	result	result
for	for	for
games	game	game
played	play	played
fri	fri	fri
,	,	,
april	april	april
16	16	16
,	,	,
1993	1993	1993

organization	organ	organization
:	:	:
university	univers	university
of	of	of
new	new	new
brunswick	brunswick	brunswick

lines	line	line
:	:	:
123	123	123

philadelphia	philadelphia	philadelphia
1 1 2 1--5	1 1 2 1--5	1 1 2 1--5
hartford	hartford	hartford
1 2 1 0--4	1 2 1 0--4	1 2 1 0--4
first	first	first
period	period	period

1	1	1
,	,	,
hartford	hartford	hartford
,	,	,
nylander	nyland	nylander
10	10	10
(	(	(
unassisted	unassist	unassisted
)	)	)
8	8	8
:	:	:
51	51	51
.	.	.

2	2	2
,	,	,
philadelphia	philadelphia	philadelphia
,	,	,
recchi	recchi	recchi
53	53	53
(	(	(
lindros	lindro	lindros
,	,	,
brind	brind	brind
'	'	'
amour	amour	amour
)	)	)
pp	pp	pp
,	,	,
19	19	19
:	:	:
59	59	59
.	.	.

second	second	second
period	period	period

3	3	3
,	,	,
hartford	hartford	hartford
,	,	,
burt	burt	burt
6	6	6
(	(	(
cunneyworth	cunneyworth	cunneyworth
,	,	,
kron	kron	kron
)	)	)
2	2	2
:	:	:
00	00	00
.	.	.

4	4	4
,	,	,
philadelphia	philadelphia	philadelphia
,	,	,
bowen	bowen	bowen
1	1	1
(	(	(
eklund	eklund	eklund
,	,	,
recchi	recchi	recchi
)	)	)
7	7	7
:	:	:
09	09	09
.	.	.

5	5	5
,	,	,
hartford	hartford	hartford
,	,	,
nylander	nyland	nylander
11	11	11
(	(	(
zalapski	zalapski	zalapski
,	,	,
sanderson	sanderson	sanderson
)	)	)
9	9	9
:	:	:
38	38	38
.	.	.

third	third	third
period	period	period

6	6	6
,	,	,
hartford	hartford	hartford
,	,	,
kron	kron	kron
14	14	14
(	(	(
sanderson	sanderson	sanderson
,	,	,
cassels	cassel	cassels
)	)	)
pp	pp	pp
,	,	,
1	1	1
:	:	:
24	24	24
.	.	.

7	7	7
,	,	,
philadelphia	philadelphia	philadelphia
