from	from	from
:	:	:
dale@odie.cs.mun.ca	dale@odie.cs.mun.ca	dale@odie.cs.mun.ca
(	(	(
dale	dale	dale
fraser	fraser	fraser
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
ahl	ahl	ahl
news	news	news
:	:	:
st	st	st
john	john	john
'	'	'
s	s	s
news	news	news
,	,	,
part	part	part
xxxviii	xxxviii	xxxviii

organization	organ	organization
:	:	:
cs	cs	c
dept	dept	dept
.	.	.
,	,	,
memorial	memori	memorial
university	univers	university
of	of	of
newfoundland	newfoundland	newfoundland

lines	line	line
:	:	:
49	49	49

brifre1@ac.dal.ca	brifre1@ac.dal.ca	brifre1@ac.dal.ca
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr13.132906.1827@news.clarkson.edu	1993apr13.132906.1827@news.clarkson.edu	1993apr13.132906.1827@news.clarkson.edu
>	>	>
,	,	,
farenebt@craft.camp.clarkson.edu	farenebt@craft.camp.clarkson.edu	farenebt@craft.camp.clarkson.edu
(	(	(
droopy	droopi	droopy
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
pete	pete	pete
raymond	raymond	raymond
emailed	email	emailed
me	me	me
this	this	this
piece	piec	piece
of	of	of
info	info	info
.	.	.

not	not	not
sure	sure	sure
if	if	if
game	game	game
7	7	7
was	was	wa

>	>	>
>	>	>
intentionally	intent	intentionally
or	or	or
unintentionally	unintent	unintentionally
omitted	omit	omitted
(	(	(
ie	ie	ie
date	date	date
not	not	not
set	set	set
)	)	)
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
bri	bri	bri

>	>	>
>	>	>
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
