from	from	from
:	:	:
"	"	"
james	jame	james
j	j	j
.	.	.

murawski	murawski	murawski
"	"	"
<	<	<
jjm+@andrew.cmu.edu	jjm+@andrew.cmu.edu	jjm+@andrew.cmu.edu
>	>	>
subject	subject	subject
:	:	:
this	this	this
year	year	year
'	'	'
s	s	s
vs	vs	v
.	.	.

next	next	next
year	year	year
'	'	'
s	s	s
playoffs	playoff	playoff
organization	organ	organization
:	:	:
administrative	administr	administrative
computing	comput	computing
&	&	&
info	info	info
services	servic	service
,	,	,
carnegie	carnegi	carnegie
mellon	mellon	mellon
,	,	,
pittsburgh	pittsburgh	pittsburgh
,	,	,
pa	pa	pa
lines	line	line
:	:	:
37	37	37
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
po2	po2	po2
.	.	.
andrew	andrew	andrew
.	.	.
cmu	cmu	cmu
.	.	.
edu	edu	edu

well	well	well
,	,	,
since	sinc	since
someone	someon	someone
probably	probabl	probably
wanted	want	wanted
to	to	to
know	know	know
,	,	,
here	here	here
'	'	'
s	s	s
this	this	this
year	year	year
'	'	'
s	s	s
playoff	playoff	playoff
matchups	matchup	matchup
on	on	on
the	the	the
left	left	left
,	,	,
and	and	and
what	what	what
the	the	the
matchups	matchup	matchup
would	would	would
be	be	be
next	next	next
year	year	year
under	under	under
the	the	the
new	new	new
alignment	align	alignment
and	and	and
playoff	playoff	playoff
-	-	-
matchup	matchup	matchup
rules	rule	rule
.	.	.

the	the	the
same	same	same
16	16	16
teams	team	team
make	make	make
the	the	the
playoffs	playoff	playoff
under	under	under
next	next	next
year	year	year
'	'	'
s	s	s
rules	rule	rule
,	,	,
and	and	and
three	three	three
of	of	of
the	the	the
first	first	first
round	round	round
matchups	matchup	matchup
are	are	are
the	the	the
same	same	same

(	(	(
que	que	que
-	-	-
mtl	mtl	mtl
,	,	,
chi	chi	chi
-	-	-
stl	stl	stl
,	,	,
van	van	van
-	-	-
win	win	win
)	)	)
.	.	.

pit	pit	pit
-	-	-
-	-	-
+	+	+
+	+	+
-	-	-
-	-	-
chi	chi	chi
|	|	|
pit	pit	pit
-	-	-
-	-	-
+	+	+
+	+	+
-	-	-
-	-	-
chi	chi	chi

+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
nj	nj	nj
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
stl	stl	stl
|	|	|
buf	buf	buf
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
stl	stl	stl

+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
was	was	wa
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
det	det	det
|	|	|
que	que	que
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
tor	tor	tor

+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
nyi	nyi	nyi
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
tor	tor	tor
|	|	|
mtl	mtl	mtl
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
cal	cal	cal

+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+
bos	bos	bos
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
van	van	van
|	|	|
was	was	wa
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
van	van	van

+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
buf	buf	buf
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
win	win	win
|	|	|
nj	nj	nj
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
win	win	win

+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
que	que	que
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
cal	cal	cal
|	|	|
bos	bos	bos
-	-	-
-	-	-
+	+	+
|	|	|
|	|	|
+	+	+
-	-	-
-	-	-
det	det	det

+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
+	+	+
-	-	-
-	-	-
-	-	-
+	+	+
|	|	|
+	+	+
