from	from	from
:	:	:
noah@apple.com	noah@apple.com	noah@apple.com
(	(	(
noah	noah	noah
price	price	price
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
how	how	how
long	long	long
do	do	do
ram	ram	ram
simm	simm	simm
'	'	'
s	s	s
last	last	last
?	?	?

distribution	distribut	distribution
:	:	:
usa	usa	usa

organization	organ	organization
:	:	:
(	(	(
not	not	not
the	the	the
opinions	opinion	opinion
of	of	of
)	)	)
apple	appl	apple
computer	comput	computer
,	,	,
inc	inc	inc
.	.	.

lines	line	line
:	:	:
12	12	12

in	in	in
article	articl	article
<	<	<
1993apr11.234818.1755@ultb.isc.rit.edu	1993apr11.234818.1755@ultb.isc.rit.edu	1993apr11.234818.1755@ultb.isc.rit.edu
>	>	>
,	,	,
jek5036@ultb.isc.rit.edu	jek5036@ultb.isc.rit.edu	jek5036@ultb.isc.rit.edu
(	(	(
j	j	j
.	.	.
e	e	e
.	.	.
king	king	king
)	)	)
wrote	wrote	wrote
:	:	:

>	>	>

>	>	>
doesn	doesn	doesn
'	'	'
t	t	t
a	a	a
1	1	1
mb	mb	mb
simm	simm	simm
have	have	have
about	about	about
1024	1024	1024
*	*	*
1024	1024	1024
*	*	*
8	8	8
moving	move	moving
flip	flip	flip
-	-	-
flops	flop	flop
?	?	?

they	they	they
don	don	don
'	'	'
t	t	t
move	move	move
,	,	,
to	to	to
anybody	anybodi	anybody
much	much	much
bigger	bigger	bigger
than	than	than
an	an	an
electron	electron	electron
:	:	:
-	-	-
)	)	)

noah	noah	noah

~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
noah@apple.com	noah@apple.com	noah@apple.com
macintosh	macintosh	macintosh
hardware	hardwar	hardware
design	design	design

.	.	.
.	.	.
.	.	.
!	!	!
{	{	{
sun	sun	sun
,	,	,
decwrl	decwrl	decwrl
}	}	}
!	!	!
apple	appl	apple
!	!	!
noah	noah	noah
(	(	(
not	not	not
the	the	the
opinions	opinion	opinion
of	of	of
)	)	)
apple	appl	apple
computer	comput	computer
,	,	,
inc	inc	inc
.	.	.
