from	from	from
:	:	:
klein@math205.mathematik.uni-bielefeld.de	klein@math205.mathematik.uni-bielefeld.d	klein@math205.mathematik.uni-bielefeld.de
(	(	(
john	john	john
r	r	r
.	.	.

klein	klein	klein
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
what	what	what
happens	happen	happens
if	if	if
you	you	you
completely	complet	completely
flatten	flatten	flatten
your	your	your
pb	pb	pb
'	'	'
s	s	s
battery	batteri	battery
?	?	?

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
math205	math205	math205
.	.	.
mathematik	mathematik	mathematik
.	.	.
uni	uni	uni
-	-	-
bielefeld	bielefeld	bielefeld
.	.	.
de	de	de

organization	organ	organization
:	:	:
universitaet	universitaet	universitaet
bielefeld	bielefeld	bielefeld
,	,	,
rechenzentrum	rechenzentrum	rechenzentrum

lines	line	line
:	:	:
32	32	32

in	in	in
article	articl	article
<	<	<
c5fodg.on@raistlin.udev.cdc.com	c5fodg.on@raistlin.udev.cdc.com	c5fodg.on@raistlin.udev.cdc.com
>	>	>
swiers@chaos.aqeng.cdc.com	swiers@chaos.aqeng.cdc.com	swiers@chaos.aqeng.cdc.com

(	(	(
aaron	aaron	aaron
swiers	swier	swiers
)	)	)
writes	write	writes
:	:	:

>	>	>
schuyler@netcom.com	schuyler@netcom.com	schuyler@netcom.com
(	(	(
gabriel	gabriel	gabriel
m	m	m
.	.	.

schuyler	schuyler	schuyler
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
stanger@otago.ac.nz	stanger@otago.ac.nz	stanger@otago.ac.nz
(	(	(
nigel	nigel	nigel
stanger	stanger	stanger
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
can	can	can
running	run	running
a	a	a
powerbook	powerbook	powerbook
'	'	'
s	s	s
battery	batteri	battery
completely	complet	completely
flat	flat	flat
have	have	have
any	ani	any

>	>	>
>	>	>
>	>	>
detrimental	detriment	detrimental
side	side	side
effects	effect	effect
(	(	(
other	other	other
than	than	than
the	the	the
pb	pb	pb
not	not	not
going	go	going
:	:	:
)	)	)
i	i	i
ask	ask	ask
,	,	,
>	>	>
>	>	>

>	>	>
>	>	>
only	onli	only
two	two	two
things	thing	thing
i	i	i
can	can	can
think	think	think
of	of	of
.	.	.

>	>	>
>	>	>
1	1	1
.	.	.

although	although	although
nicad	nicad	nicad
(	(	(
145	145	145
,	,	,
145	145	145
,	,	,
160	160	160
,	,	,
165c	165c	165c
,	,	,
170	170	170
,	,	,
180	180	180
)	)	)
batteries	batteri	battery
should	should	should
be	be	be
completely	complet	completely

>	>	>
>	>	>
discharged	discharg	discharged
about	about	about
once	onc	once
a	a	a
month	month	month
,	,	,
leadacid	leadacid	leadacid
batteries	batteri	battery
(	(	(
100	100	100
)	)	)
shouldn	shouldn	shouldn
'	'	'
t	t	t
ever	ever	ever
be	be	be

>	>	>
>	>	>
completely	complet	completely
discharged	discharg	discharged
(	(	(
well	well	well
,	,	,
maybe	mayb	maybe
once	onc	once
in	in	in
a	a	a
while	while	while
is	is	is
okay	okay	okay
)	)	)
.	.	.

>	>	>
>	>	>

>	>	>
this	this	this
is	is	is
a	a	a
very	veri	very
common	common	common
mis	mis	mi
-	-	-
conception	concept	conception
dealing	deal	dealing
with	with	with
ni	ni	ni
-	-	-
cad	cad	cad
batteries	batteri	battery
.	.	.

it	it	it
is	is	is

>	>	>
a	a	a
good	good	good
idea	idea	idea
to	to	to
completely	complet	completely
discharge	discharg	discharge
a	a	a
ni	ni	ni
-	-	-
cad	cad	cad
cell	cell	cell
periodically	period	periodically
.	.	.

it	it	it
is	is	is

>	>	>
not	not	not
a	a	a
good	good	good
idea	idea	idea
to	to	to
completely	complet	completely
discharge	discharg	discharge
a	a	a
ni	ni	ni
-	-	-
cad	cad	cad
battery	batteri	battery
.	.	.

the	the	the
difference	differ	difference

>	>	>
being	be	being
that	that	that
a	a	a
cell	cell	cell
is	is	is
only	onli	only
one	one	one
cell	cell	cell
(	(	(
nicad	nicad	nicad
puts	put	put
out	out	out
1	1	1
.	.	.
2	2	2
volts	volt	volt
)	)	)
like	like	like
a	a	a

>	>	>
rechargeable	recharg	rechargeable
aaa	aaa	aaa
,	,	,
aa	aa	aa
,	,	,
c	c	c
,	,	,
or	or	or
d	d	d
.	.	.

a	a	a
battery	batteri	battery
is	is	is
defined	defin	defined
as	as	a
more	more	more
than	than	than
one	one	one

>	>	>
cell	cell	cell
(	(	(
9	9	9
volt	volt	volt
,	,	,
or	or	or
7	7	7
.	.	.
2	2	2
for	for	for
nicad	nicad	nicad
equivalent	equival	equivalent
)	)	)
.	.	.

due	due	due
to	to	to
differences	differ	difference
in	in	in
the	the	the

>	>	>
individual	individu	individual
cells	cell	cell
of	of	of
a	a	a
battery	batteri	battery
,	,	,
complete	complet	complete
discharge	discharg	discharge
can	can	can
actually	actual	actually
harm	harm	harm

>	>	>
a	a	a
nicad	nicad	nicad
battery	batteri	battery
more	more	more
than	than	than
help	help	help
it	it	it
overcome	overcom	overcome
the	the	the
"	"	"
memory	memori	memory
effect	effect	effect
"	"	"
.	.	.

the	the	the

>	>	>
most	most	most
common	common	common
problem	problem	problem
is	is	is
that	that	that
over	over	over
time	time	time
an	an	an
individual	individu	individual
cell	cell	cell
can	can	can
develop	develop	develop

>	>	>
internal	intern	internal
shorts	short	short
,	,	,
which	which	which
will	will	will
weaken	weaken	weaken
other	other	other
cells	cell	cell
that	that	that
are	are	are
connected	connect	connected
to	to	to

>	>	>
it	it	it
,	,	,
thus	thus	thus
reducing	reduc	reducing
the	the	the
lifespan	lifespan	lifespan
of	of	of
your	your	your
battery	batteri	battery
pack	pack	pack
.	.	.

>	>	>
etc	etc	etc
.	.	.
.	.	.
.	.	.
.	.	.

okay	okay	okay
,	,	,
naive	naiv	naive
question	question	question
:	:	:
how	how	how
does	doe	doe
one	one	one
discharge	discharg	discharge
a	a	a
cell	cell	cell
without	without	without
discharging	discharg	discharging
the	the	the
entire	entir	entire
battery	batteri	battery
?	?	?
