from	from	from
:	:	:
hades@coos.dartmouth.edu	hades@coos.dartmouth.edu	hades@coos.dartmouth.edu
(	(	(
brian	brian	brian
v	v	v
.	.	.

hughes	hugh	hughes
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
installing	instal	installing
ram	ram	ram
in	in	in
a	a	a
quadra	quadra	quadra
800	800	800
reply	repli	reply
-	-	-
to	to	to
:	:	:
hades@dartmouth.edu	hades@dartmouth.edu	hades@dartmouth.edu
organization	organ	organization
:	:	:
dartmouth	dartmouth	dartmouth
college	colleg	college
,	,	,
hanover	hanov	hanover
,	,	,
nh	nh	nh
disclaimer	disclaim	disclaimer
:	:	:
personally	person	personally
,	,	,
i	i	i
really	realli	really
don	don	don
'	'	'
t	t	t
care	care	care
who	who	who
you	you	you
think	think	think
i	i	i
speak	speak	speak
for	for	for
.	.	.

moderator	moder	moderator
:	:	:
rec	rec	rec
.	.	.
arts	art	art
.	.	.
comics	comic	comic
.	.	.
info	info	info

lines	line	line
:	:	:
55	55	55

truesdel@ics.uci.edu	truesdel@ics.uci.edu	truesdel@ics.uci.edu
(	(	(
scott	scott	scott
truesdell	truesdel	truesdell
)	)	)
writes	write	writes
:	:	:

>	>	>
this	this	this
is	is	is
an	an	an
aside	asid	aside
to	to	to
brian	brian	brian
hughes	hugh	hughes
'	'	'
s	s	s
(	(	(
please	pleas	please
,	,	,
let	let	let
'	'	'
s	s	s
lose	lose	lose
the	the	the
cute	cute	cute
phony	phoni	phony
names	name	name

>	>	>
everybody	everybodi	everybody
)	)	)
posting	post	posting
about	about	about
adding	ad	adding
memory	memori	memory
to	to	to
a	a	a
quadra	quadra	quadra
800	800	800
.	.	.

what	what	what
phony	phoni	phony
names	name	name
?	?	?

my	my	my
name	name	name
is	is	is
clearly	clear	clearly
visible	visibl	visible
in	in	in
the	the	the
headers	header	header
,	,	,
and	and	and
i	i	i
sing	sing	sing
the	the	the
post	post	post
with	with	with
my	my	my
account	account	account
