from	from	from
:	:	:
eacj@theory.tc.cornell.edu	eacj@theory.tc.cornell.edu	eacj@theory.tc.cornell.edu
(	(	(
julian	julian	julian
vrieslander	vriesland	vrieslander
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
recommendations	recommend	recommendation
for	for	for
removable	remov	removable
storage	storag	storage
media	media	medium
wanted	want	wanted

organization	organ	organization
:	:	:
cornell	cornel	cornell
theory	theori	theory
center	center	center

lines	line	line
:	:	:
21	21	21

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
theory	theori	theory
.	.	.
tc	tc	tc
.	.	.
cornell	cornel	cornell
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
1993apr14.115511.28278@kth.se	1993apr14.115511.28278@kth.s	1993apr14.115511.28278@kth.se
>	>	>
d88-jwa@eufrat.nada.kth.se	d88-jwa@eufrat.nada.kth.s	d88-jwa@eufrat.nada.kth.se
(	(	(
jon	jon	jon
wtte	wtte	wtte
)	)	)
writes	write	writes
:	:	:

>	>	>
if	if	if
you	you	you
have	have	have
no	no	no
friends	friend	friend
,	,	,
buy	buy	buy
a	a	a
128	128	128
mb	mb	mb
optical	optic	optical

huh	huh	huh
?	?	?

if	if	if
i	i	i
buy	buy	buy
a	a	a
128m	128m	128m
optical	optic	optical
,	,	,
i	i	i
might	might	might
lose	lose	lose
my	my	my
friends	friend	friend
?	?	?

why	whi	why
-	-	-
do	do	do
they	they	they
smell	smell	smell
bad	bad	bad
?	?	?

:	:	:
-	-	-
)	)	)

>	>	>
and	and	and
stop	stop	stop
worrying	worri	worrying
about	about	about
cartridge	cartridg	cartridge
wear	wear	wear
(	(	(
bernoulli	bernoulli	bernoulli
)	)	)
or	or	or
crashes	crash	crash
(	(	(
syquest	syquest	syquest
)	)	)

on	on	on
a	a	a
serious	serious	serious
note	note	note
,	,	,
i	i	i
have	have	have
heard	heard	heard
the	the	the
tales	tale	tale
about	about	about
syquest	syquest	syquest
failures	failur	failure
.	.	.

but	but	but
i	i	i
am	am	am
curious	curious	curious
about	about	about
jon	jon	jon
'	'	'
s	s	s
comments	comment	comment
on	on	on
cartridge	cartridg	cartridge
wear	wear	wear
for	for	for
the	the	the
the	the	the
bernoullis	bernoulli	bernoulli
.	.	.

can	can	can
someone	someon	someone
elaborate	elabor	elaborate
?	?	?

is	is	is
there	there	there
a	a	a
general	general	general
consensus	consensus	consensus
that	that	that
the	the	the
128m	128m	128m
opticals	optic	opticals
are	are	are
the	the	the
most	most	most
reliable	reliabl	reliable
?	?	?

i	i	i
am	am	am
mostly	most	mostly
concerned	concern	concerned
about	about	about
media	media	medium
failures	failur	failure
,	,	,
as	as	a
opposed	oppos	opposed
to	to	to
drive	drive	drive
mechanism	mechan	mechanism
failures	failur	failure
.	.	.

-	-	-
-	-	-
julian	julian	julian
vrieslander	vriesland	vrieslander
neurobiology	neurobiolog	neurobiology
&	&	&
behavior	behavior	behavior
,	,	,
mudd	mudd	mudd
hall	hall	hall
,	,	,
cornell	cornel	cornell
university	univers	university
,	,	,
ithaca	ithaca	ithaca
ny	ny	ny
14853	14853	14853
internet	internet	internet
:	:	:
eacj@theory.tc.cornell.edu	eacj@theory.tc.cornell.edu	eacj@theory.tc.cornell.edu
bitnet	bitnet	bitnet
:	:	:
eacj	eacj	eacj
@	@	@
crnlthry	crnlthri	crnlthry
uucp	uucp	uucp
:	:	:
.	.	.
.	.	.
cornell	cornel	cornell
!	!	!
batcomputer	batcomput	batcomputer
!	!	!
eacj	eacj	eacj
