from	from	from
:	:	:
leewaiw@yalevm.ycc.yale.edu	leewaiw@yalevm.ycc.yale.edu	leewaiw@yalevm.ycc.yale.edu
(	(	(
spaceman	spaceman	spaceman
)	)	)

subject	subject	subject
:	:	:
512k	512k	512k
vram	vram	vram
for	for	for
sale	sale	sale
-	-	-
lc	lc	lc
or	or	or
lcii	lcii	lcii

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
branford	branford	branford
-	-	-
college	colleg	college
-	-	-
node	node	node
.	.	.
net	net	net
.	.	.
yale	yale	yale
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
yale	yale	yale
u	u	u
.	.	.

lines	line	line
:	:	:
11	11	11

i	i	i
have	have	have
a	a	a
512k	512k	512k
vram	vram	vram
chip	chip	chip
for	for	for
sale	sale	sale
.	.	.

worked	work	worked
fine	fine	fine
in	in	in
my	my	my
lcii	lcii	lcii
and	and	and
will	will	will
give	give	give
256	256	256
colors	color	color
on	on	on
640	640	640
x	x	x
480	480	480
size	size	size
screen	screen	screen
.	.	.

asking	ask	asking
$	$	$
50	50	50
.	.	.

i	i	i
'	'	'
ll	ll	ll
cover	cover	cover
postage	postag	postage
.	.	.

speaking	speak	speaking
of	of	of
which	which	which
,	,	,
does	doe	doe
anyone	anyon	anyone
know	know	know
what	what	what
the	the	the
best	best	best
way	way	way
to	to	to
send	send	send
a	a	a
chip	chip	chip
is	is	is
.	.	.

i	i	i
have	have	have
a	a	a
plastic	plastic	plastic
antistatic	antistat	antistatic
sleeve	sleev	sleeve
,	,	,
but	but	but
what	what	what
'	'	'
s	s	s
the	the	the
best	best	best
way	way	way
to	to	to
send	send	send
it	it	it
?	?	?

in	in	in
an	an	an
envelope	envelop	envelope
?	?	?

first	first	first
class	class	class
?	?	?

all	all	all
info	info	info
appreciated	appreci	appreciated
.	.	.

~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
bill	bill	bill
"	"	"
spaceman	spaceman	spaceman
"	"	"
lee	lee	lee
p	p	p
.	.	.
o	o	o
.	.	.
box	box	box
532	532	532
,	,	,
yale	yale	yale
station	station	station
new	new	new
haven	haven	haven
,	,	,
ct	ct	ct
06520-0532	06520-0532	06520-0532

~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
