from	from	from
:	:	:
rj3s@virginia.edu	rj3s@virginia.edu	rj3s@virginia.edu
(	(	(
"	"	"
get	get	get
thee	thee	thee
to	to	to
a	a	a
nunnery	nunneri	nunnery
.	.	.
.	.	.
.	.	.
.	.	.
.	.	.
"	"	"
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
israel	israel	israel
'	'	'
s	s	s
expansion	expans	expansion
ii	ii	ii

organization	organ	organization
:	:	:
university	univers	university
of	of	of
virginia	virginia	virginia

lines	line	line
:	:	:
67	67	67

waldo@cybernet.cse.fau.edu	waldo@cybernet.cse.fau.edu	waldo@cybernet.cse.fau.edu
writes	write	writes
:	:	:

>	>	>
ab4z@virginia.edu	ab4z@virginia.edu	ab4z@virginia.edu
(	(	(
"	"	"
andi	andi	andi
beyer	beyer	beyer
"	"	"
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
waldo@cybernet.cse.fau.edu	waldo@cybernet.cse.fau.edu	waldo@cybernet.cse.fau.edu
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
ab4z@virginia.edu	ab4z@virginia.edu	ab4z@virginia.edu
(	(	(
"	"	"
andi	andi	andi
beyer	beyer	beyer
"	"	"
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
>	>	>
first	first	first
of	of	of
all	all	all
i	i	i
never	never	never
said	said	said
the	the	the
holocaust	holocaust	holocaust
.	.	.

i	i	i
said	said	said
before	befor	before
the	the	the

>	>	>
>	>	>
>	>	>
>	>	>
holocaust	holocaust	holocaust
.	.	.

i	i	i
'	'	'
m	m	m
not	not	not
ignorant	ignor	ignorant
of	of	of
the	the	the
holocaust	holocaust	holocaust
and	and	and
know	know	know
more	more	more

>	>	>
>	>	>
>	>	>
>	>	>
about	about	about
nazi	nazi	nazi
germany	germani	germany
than	than	than
most	most	most
people	peopl	people
(	(	(
maybe	mayb	maybe
including	includ	including
you	you	you
)	)	)
.	.	.

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
uh	uh	uh
oh	oh	oh
!	!	!

the	the	the
first	first	first
sign	sign	sign
of	of	of
an	an	an
argument	argument	argument
without	without	without
merit	merit	merit
-	-	-
-	-	-
the	the	the
stating	state	stating
of	of	of
one	one	one
'	'	'
s	s	s

>	>	>
>	>	>
>	>	>
"	"	"
qualifications	qualif	qualification
"	"	"
in	in	in
an	an	an
area	area	area
.	.	.

if	if	if
you	you	you
know	know	know
something	someth	something
about	about	about
nazi	nazi	nazi
germany	germani	germany
,	,	,

>	>	>
>	>	>
>	>	>
show	show	show
it	it	it
.	.	.

if	if	if
you	you	you
don	don	don
'	'	'
t	t	t
,	,	,
shut	shut	shut
up	up	up
.	.	.

simple	simpl	simple
as	as	a
that	that	that
.	.	.

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
>	>	>
i	i	i
don	don	don
'	'	'
t	t	t
think	think	think
the	the	the
suffering	suffer	suffering
of	of	of
some	some	some
jews	jew	jew
during	dure	during
wwii	wwii	wwii

>	>	>
>	>	>
>	>	>
>	>	>
justifies	justifi	justifies
the	the	the
crimes	crime	crime
commited	commit	commited
by	by	by
the	the	the
israeli	isra	israeli
government	govern	government
.	.	.

any	ani	any

>	>	>
>	>	>
>	>	>
>	>	>
attempt	attempt	attempt
to	to	to
call	call	call
civil	civil	civil
liberterians	liberterian	liberterians
like	like	like
myself	myself	myself
anti	anti	anti
-	-	-
semetic	semet	semetic
is	is	is

>	>	>
>	>	>
>	>	>
>	>	>
not	not	not
appreciated	appreci	appreciated
.	.	.

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
all	all	all
jews	jew	jew
suffered	suffer	suffered
during	dure	during
wwii	wwii	wwii
,	,	,
not	not	not
just	just	just
our	our	our
beloved	belov	beloved
who	who	who
perished	perish	perished
or	or	or
were	were	were

>	>	>
>	>	>
>	>	>
tortured	tortur	tortured
.	.	.

we	we	we
all	all	all
suffered	suffer	suffered
.	.	.

second	second	second
,	,	,
the	the	the
name	name	name
-	-	-
calling	call	calling
was	was	wa
directed	direct	directed
against	against	against

>	>	>
>	>	>
>	>	>
you	you	you
,	,	,
not	not	not
civil	civil	civil
-	-	-
libertarians	libertarian	libertarian
in	in	in
general	general	general
.	.	.

your	your	your
name	name	name
-	-	-
dropping	drop	dropping
of	of	of
a	a	a
fancy	fanci	fancy

>	>	>
>	>	>
>	>	>
sounding	sound	sounding
political	polit	political
term	term	term
is	is	is
yet	yet	yet
another	anoth	another
attempt	attempt	attempt
to	to	to
"	"	"
cite	cite	cite
qualifications	qualif	qualification
"	"	"

>	>	>
>	>	>
>	>	>
in	in	in
order	order	order
to	to	to
obfuscate	obfusc	obfuscate
your	your	your
glaring	glare	glaring
unpreparedness	unprepared	unpreparedness
for	for	for
this	this	this
argument	argument	argument
.	.	.

go	go	go

>	>	>
>	>	>
>	>	>
back	back	back
to	to	to
the	the	the
minors	minor	minor
,	,	,
junior	junior	junior
.	.	.

>	>	>
>	>	>
all	all	all
humans	human	human
suffered	suffer	suffered
emotionally	emot	emotionally
,	,	,
some	some	some
jews	jew	jew
and	and	and
many	mani	many

>	>	>
>	>	>
others	other	others
suffered	suffer	suffered
physically	physic	physically
.	.	.

it	it	it
is	is	is
sad	sad	sad
that	that	that
people	peopl	people
like	like	like
you	you	you
are	are	are

>	>	>
>	>	>
so	so	so
blinded	blind	blinded
by	by	by
emotions	emot	emotion
that	that	that
they	they	they
can	can	can
'	'	'
t	t	t
see	see	see
the	the	the
facts	fact	fact
.	.	.

thanks	thank	thanks

>	>	>
>	>	>
for	for	for
calling	call	calling
me	me	me
names	name	name
,	,	,
it	it	it
only	onli	only
assures	assur	assures
me	me	me
of	of	of
what	what	what
kind	kind	kind
of	of	of

>	>	>
>	>	>
ignorant	ignor	ignorant
people	peopl	people
i	i	i
am	am	am
dealing	deal	dealing
with	with	with
.	.	.

i	i	i
included	includ	included
your	your	your
letter	letter	letter
since	sinc	since

>	>	>
>	>	>
i	i	i
thought	thought	thought
it	it	it
demonstrated	demonstr	demonstrated
my	my	my
point	point	point
more	more	more
than	than	than
anything	anyth	anything
i	i	i
could	could	could

>	>	>
>	>	>
write	write	write
.	.	.

>	>	>

>	>	>
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

>	>	>
when	when	when
you	you	you
'	'	'
re	re	re
willing	will	willing
to	to	to
actually	actual	actually
support	support	support
something	someth	something
you	you	you
say	say	say
with	with	with
fact	fact	fact
or	or	or

>	>	>
argument	argument	argument
rather	rather	rather
than	than	than
covering	cover	covering
up	up	up
your	your	your
own	own	own
inadequacies	inadequaci	inadequacy
with	with	with
feigned	feign	feigned

>	>	>
offense	offens	offense
,	,	,
let	let	let
me	me	me
know	know	know
.	.	.

otherwise	otherwis	otherwise
,	,	,
back	back	back
to	to	to
your	your	your
own	own	own
league	leagu	league
,	,	,
son	son	son
.	.	.

i	i	i
have	have	have
never	never	never
seen	seen	seen
such	such	such
immaturity	immatur	immaturity
among	among	among
semitophiles	semitophil	semitophiles
.	.	.

this	this	this
andi	andi	andi
beyer	beyer	beyer
character	charact	character
shows	show	show
no	no	no
signs	sign	sign
of	of	of
anti	anti	anti
semitism	semit	semitism
,	,	,
yet	yet	yet
because	becaus	because
he	he	he
deviates	deviat	deviate
from	from	from
the	the	the
norm	norm	norm
of	of	of
accepted	accept	accepted
opinion	opinion	opinion
,	,	,
you	you	you
attack	attack	attack
him	him	him
.	.	.

why	whi	why
did	did	did
not	not	not
anyone	anyon	anyone
venture	ventur	venture
to	to	to
answer	answer	answer
andi	andi	andi
'	'	'
s	s	s
question	question	question
in	in	in
an	an	an
intelligent	intellig	intelligent
and	and	and
unoffending	unoffend	unoffending
manner	manner	manner
?	?	?

the	the	the
only	onli	only
ones	one	one
guilty	guilti	guilty
here	here	here
of	of	of
not	not	not
backing	back	backing
up	up	up
there	there	there
viewpoints	viewpoint	viewpoint
with	with	with
fact	fact	fact
are	are	are
the	the	the
israelophiles	israelophil	israelophiles
.	.	.

now	now	now
will	will	will
we	we	we
please	pleas	please
start	start	start
having	have	having
some	some	some
intelligent	intellig	intelligent
conversation	convers	conversation
?	?	?

you	you	you
all	all	all
are	are	are
an	an	an
insult	insult	insult
to	to	to
you	you	you
race	race	race
!	!	!

{	{	{
assuming	assum	assuming
you	you	you
are	are	are
also	also	also
semitic	semit	semitic
}	}	}

now	now	now
i	i	i
have	have	have
a	a	a
comment	comment	comment
concerning	concern	concerning
israeli	isra	israeli
terrorism	terror	terrorism
during	dure	during
the	the	the
1930	1930	1930
'	'	'
s	s	s
and	and	and
1940	1940	1940
'	'	'
s	s	s
.	.	.

the	the	the
hirgun	hirgun	hirgun
,	,	,
and	and	and
other	other	other
branch	branch	branch
-	-	-
off	off	off
militant	milit	militant
groups	group	group
,	,	,
did	did	did
fight	fight	fight
the	the	the
british	british	british
do	do	do
get	get	get
them	them	them
out	out	out
of	of	of
palestine	palestin	palestine
.	.	.

yet	yet	yet
i	i	i
fail	fail	fail
to	to	to
see	see	see
how	how	how
this	this	this
israeli	isra	israeli
form	form	form
of	of	of
terrorism	terror	terrorism
was	was	wa
better	better	better
than	than	than
the	the	the
terrorism	terror	terrorism
practiced	practic	practiced
now	now	now
by	by	by
the	the	the
arabs	arab	arab
.	.	.

these	these	these
jewish	jewish	jewish
terrorist	terrorist	terrorist
groups	group	group
killed	kill	killed
innocent	innoc	innocent
british	british	british
soldiers	soldier	soldier
,	,	,
but	but	but
not	not	not
only	onli	only
thta	thta	thta
also	also	also
killed	kill	killed
many	mani	many
jews	jew	jew
who	who	who
were	were	were
in	in	in
favor	favor	favor
of	of	of
a	a	a
compromise	compromis	compromise
with	with	with
the	the	the
palestinians	palestinian	palestinian
.	.	.

in	in	in
addition	addit	addition
,	,	,
they	they	they
massacred	massacr	massacred
an	an	an
entire	entir	entire
palestinian	palestinian	palestinian
village	villag	village
in	in	in
1948	1948	1948
,	,	,
contributing	contribut	contributing
to	to	to
the	the	the
exodus	exodus	exodus
of	of	of
the	the	the
frightened	frighten	frightened
palestinians	palestinian	palestinian
who	who	who
feared	fear	feared
their	their	their
very	veri	very
lives	live	life
.	.	.

i	i	i
mention	mention	mention
this	this	this
not	not	not
because	becaus	because
i	i	i
'	'	'
m	m	m
anti	anti	anti
semitic	semit	semitic
[	[	[
i	i	i
'	'	'
m	m	m
part	part	part
jewish	jewish	jewish
]	]	]
but	but	but
because	becaus	because
this	this	this
self	self	self
righteousness	righteous	righteousness
on	on	on
the	the	the
part	part	part
of	of	of
the	the	the
israelites	israelit	israelite
pisses	piss	piss
me	me	me
off	off	off
so	so	so
.	.	.

i	i	i
'	'	'
m	m	m
not	not	not
as	as	a
critical	critic	critical
of	of	of
the	the	the
palestinians	palestinian	palestinian
because	becaus	because
they	they	they
were	were	were
indeed	inde	indeed
screwed	screw	screwed
over	over	over
by	by	by
the	the	the
jews	jew	jew
.	.	.

it	it	it
'	'	'
s	s	s
a	a	a
damn	damn	damn
shame	shame	shame
that	that	that
the	the	the
palestinians	palestinian	palestinian
had	had	had
to	to	to
pay	pay	pay
for	for	for
german	german	german
and	and	and
european	european	european
anti	anti	anti
semitism	semit	semitism
.	.	.

pissed	piss	pissed
off	off	off
at	at	at
immature	immatur	immature
,	,	,
closeminded	closemind	closeminded
,	,	,
self	self	self
righteous	righteous	righteous

semites	semit	semite
