from	from	from
:	:	:
hernlem@chess.ncsu.edu	hernlem@chess.ncsu.edu	hernlem@chess.ncsu.edu
(	(	(
brad	brad	brad
hernlem	hernlem	hernlem
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
was	was	wa
:	:	:
go	go	go
hezbollah	hezbollah	hezbollah
!	!	!

reply	repli	reply
-	-	-
to	to	to
:	:	:
hernlem@chess.ncsu.edu	hernlem@chess.ncsu.edu	hernlem@chess.ncsu.edu
(	(	(
brad	brad	brad
hernlem	hernlem	hernlem
)	)	)

organization	organ	organization
:	:	:
ncsu	ncsu	ncsu
chem	chem	chem
eng	eng	eng

lines	line	line
:	:	:
132	132	132

in	in	in
article	articl	article
<	<	<
2bcf287a.25524@news.service.uci.edu	2bcf287a.25524@news.service.uci.edu	2bcf287a.25524@news.service.uci.edu
>	>	>
,	,	,
tclock@orion.oac.uci.edu	tclock@orion.oac.uci.edu	tclock@orion.oac.uci.edu
(	(	(
tim	tim	tim
clock	clock	clock
)	)	)
writes	write	writes
:	:	:

|	|	|

|	|	|
>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
1993apr16.130037.18830@ncsu.edu	1993apr16.130037.18830@ncsu.edu	1993apr16.130037.18830@ncsu.edu
>	>	>
,	,	,
hernlem@chess.ncsu.edu	hernlem@chess.ncsu.edu	hernlem@chess.ncsu.edu

|	|	|
>	>	>
(	(	(
brad	brad	brad
hernlem	hernlem	hernlem
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
>	>	>
|	|	|
>	>	>

|	|	|
>	>	>
>	>	>
|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
2bce0918.6105@news.service.uci.edu	2bce0918.6105@news.service.uci.edu	2bce0918.6105@news.service.uci.edu
>	>	>
,	,	,
tclock@orion.oac.uci.edu	tclock@orion.oac.uci.edu	tclock@orion.oac.uci.edu

|	|	|
>	>	>
(	(	(
tim	tim	tim
clock	clock	clock
)	)	)
