from	from	from
:	:	:
sera@zuma.uucp	sera@zuma.uucp	sera@zuma.uucp
(	(	(
serdar	serdar	serdar
argic	argic	argic
)	)	)

subject	subject	subject
:	:	:
as	as	a
armenians	armenian	armenian
celebrating	celebr	celebrating
the	the	the
genocide	genocid	genocide
of	of	of
2	2	2
.	.	.
5	5	5
million	million	million
muslim	muslim	muslim
people	peopl	people
,	,	,
.	.	.
.	.	.
.	.	.

reply	repli	reply
-	-	-
to	to	to
:	:	:
sera@zuma.uucp	sera@zuma.uucp	sera@zuma.uucp
(	(	(
serdar	serdar	serdar
argic	argic	argic
)	)	)

distribution	distribut	distribution
:	:	:
world	world	world

lines	line	line
:	:	:
65	65	65

in	in	in
article	articl	article
<	<	<
48299@sdcc12.ucsd.edu	48299@sdcc12.ucsd.edu	48299@sdcc12.ucsd.edu
>	>	>
ma170saj@sdcc14.ucsd.edu	ma170saj@sdcc14.ucsd.edu	ma170saj@sdcc14.ucsd.edu
(	(	(
system	system	system
operator	oper	operator
)	)	)
writes	write	writes
:	:	:

>	>	>
or	or	or
,	,	,
as	as	a
we	we	we
have	have	have
painfully	pain	painfully
witnessed	wit	witnessed
in	in	in
azerbaijan	azerbaijan	azerbaijan
,	,	,
would	would	would
like	like	like
to	to	to
see	see	see

>	>	>
it	it	it
happen	happen	happen
again	again	again
.	.	.
.	.	.
.	.	.

is	is	is
this	this	this
the	the	the
joke	joke	joke
of	of	of
the	the	the
month	month	month
?	?	?

1	1	1
.	.	.

your	your	your
fascist	fascist	fascist
grandparents	grandpar	grandparent
exterminated	extermin	exterminated
2	2	2
.	.	.
5	5	5
million	million	million
muslim	muslim	muslim
people	peopl	people
between	between	between
1914	1914	1914
and	and	and
1920	1920	1920
.	.	.

2	2	2
.	.	.

your	your	your
nazi	nazi	nazi
parents	parent	parent
fully	fulli	fully
participated	particip	participated
in	in	in
the	the	the
extermination	extermin	extermination
of	of	of
the	the	the
european	european	european
jewry	jewri	jewry
during	dure	during
wwii	wwii	wwii
.	.	.

3	3	3
.	.	.

