from	from	from
:	:	:
artc@iplmail.orl.mmc.com	artc@iplmail.orl.mmc.com	artc@iplmail.orl.mmc.com
(	(	(
art	art	art
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
brand	brand	brand
new	new	new
ide	ide	ide
/	/	/
floppy	floppi	floppy
/	/	/
2s	2s	2
/	/	/
2p	2p	2p
/	/	/
1g	1g	1g
card	card	card
for	for	for
sale	sale	sale

organization	organ	organization
:	:	:
mmc	mmc	mmc

lines	line	line
:	:	:
34	34	34

in	in	in
article	articl	article
<	<	<
bitzm.124.0@columbia.dsu.edu	bitzm.124.0@columbia.dsu.edu	bitzm.124.0@columbia.dsu.edu
>	>	>
,	,	,
bitzm@columbia.dsu.edu	bitzm@columbia.dsu.edu	bitzm@columbia.dsu.edu
(	(	(
michael	michael	michael
bitz	bitz	bitz
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>

|	|	|
>	>	>
for	for	for
sale	sale	sale

|	|	|
>	>	>
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*

|	|	|
>	>	>

|	|	|
>	>	>
ide	ide	ide
multi	multi	multi
i	i	i
/	/	/
o	o	o
card	card	card
-	-	-
-	-	-
brand	brand	brand
new	new	new

|	|	|
>	>	>

|	|	|
>	>	>
controls	control	control
:	:	:

|	|	|
>	>	>
*	*	*
(	(	(
2	2	2
)	)	)
ide	ide	ide
hard	hard	hard
drives	drive	drive

|	|	|
>	>	>
*	*	*
(	(	(
2	2	2
)	)	)
floppy	floppi	floppy
drives	drive	drive
(	(	(
3	3	3
.	.	.
5	5	5
"	"	"
or	or	or
5	5	5
.	.	.
25	25	25
"	"	"
,	,	,
high	high	high

|	|	|
>	>	>
or	or	or
low	low	low
density	densiti	density

|	|	|
>	>	>
*	*	*
(	(	(
2	2	2
)	)	)
serial	serial	serial
ports	port	port

|	|	|
>	>	>
*	*	*
(	(	(
1	1	1
)	)	)
parallel	parallel	parallel
port	port	port

|	|	|
>	>	>
*	*	*
(	(	(
1	1	1
)	)	)
game	game	game
port	port	port

|	|	|
>	>	>

|	|	|
>	>	>
all	all	all
in	in	in
one	one	one
card	card	card
,	,	,
measuring	measur	measuring
2	2	2
.	.	.
5	5	5
"	"	"
x	x	x
6	6	6
"	"	"
!	!	!
!	!	!

|	|	|
>	>	>

|	|	|
>	>	>
this	this	this
card	card	card
is	is	is
*	*	*
brand	brand	brand
*	*	*
new	new	new
(	(	(
never	never	never
been	been	been
opened	open	opened
,	,	,
much	much	much

|	|	|
>	>	>
less	less	less
used	use	used
at	at	at
all	all	all
)	)	)
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
*	*	*
*	*	*
*	*	*
*	*	*
$	$	$
35	35	35
.	.	.
00	00	00
(	(	(
including	includ	including
all	all	all
shipping	ship	shipping
charges	charg	charge
!	!	!
)	)	)
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*

|	|	|
>	>	>

|	|	|
>	>	>
bitzm@columbia.dsu.edu	bitzm@columbia.dsu.edu	bitzm@columbia.dsu.edu

|	|	|
>	>	>

|	|	|
>	>	>

|	|	|
>	>	>

|	|	|
>	>	>

|	|	|
>	>	>
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

|	|	|
>	>	>
mike	mike	mike
bitz	bitz	bitz
internet	internet	internet
:	:	:
bitzm@columbia.dsu.edu	bitzm@columbia.dsu.edu	bitzm@columbia.dsu.edu

|	|	|
>	>	>
research	research	research
and	and	and
development	develop	development
bitzm@dsuvax.dsu.edu	bitzm@dsuvax.dsu.edu	bitzm@dsuvax.dsu.edu

|	|	|
>	>	>
dakota	dakota	dakota
state	state	state
university	univers	university
bitnet	bitnet	bitnet
:	:	:
s93020@sdnet.bitnet	s93020@sdnet.bitnet	s93020@sdnet.bitnet

|	|	|
>	>	>

a	a	a
friend	friend	friend
of	of	of
mine	mine	mine
is	is	is
selling	sell	selling
the	the	the
same	same	same
thing	thing	thing
for	for	for
$	$	$
25	25	25
.	.	.
00	00	00
!	!	!
!	!	!
!	!	!

(	(	(
new	new	new
)	)	)
