from	from	from
:	:	:
tpremo@mentor.cc.purdue.edu	tpremo@mentor.cc.purdue.edu	tpremo@mentor.cc.purdue.edu
(	(	(
cinnamon	cinnamon	cinnamon
bear	bear	bear
)	)	)

subject	subject	subject
:	:	:
onkyo	onkyo	onkyo
integra	integra	integra
series	seri	series
integrated	integr	integrated
amp	amp	amp
for	for	for
sale	sale	sale
:	:	:

organization	organ	organization
:	:	:
purdue	purdu	purdue
university	univers	university
computing	comput	computing
center	center	center

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
18	18	18

i	i	i
have	have	have
a	a	a
onkyo	onkyo	onkyo
integrated	integr	integrated
amplifier	amplifi	amplifier
that	that	that
i	i	i
am	am	am
looking	look	looking
to	to	to
get	get	get
rid	rid	rid
of	of	of
.	.	.

60w	60w	60w
/	/	/
ch	ch	ch

works	work	work
great	great	great

integra	integra	integra
series	seri	series

not	not	not
a	a	a
problem	problem	problem

asking	ask	asking
$	$	$
100	100	100
obo	obo	obo

if	if	if
your	your	your
interested	interest	interested
call	call	call
me	me	me
at	at	at
317-743-2656	317-743-2656	317-743-2656
or	or	or
email	email	email
this	this	this
address	address	address
.	.	.

make	make	make
me	me	me
an	an	an
offer	offer	offer
!	!	!
!	!	!
!	!	!

todd	todd	todd

-	-	-
-	-	-

%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%
%	%	%

(	(	(
___________________________________	___________________________________	___________________________________
%	%	%
todd	todd	todd
premo	premo	premo

/	/	/
/	/	/
/	/	/
%	%	%
purdue	purdu	purdue
universtiy	universtiy	universtiy

/	/	/
__	__	__
__	__	__
/	/	/
__	__	__
/	/	/
%	%	%
environmental	environment	environmental
engineering	engin	engineering
